Ftorid-DK-68-CeF3-N5-l_10-T-Scan_200-3300_2x5mm-11-12-17-Step_0_5-SBW_1_0,,
Wavelength (nm),Abs,
2773.5,0.5733904522,
2773.0,0.5709017843,
2772.5,0.5688549756,
2772.0,0.5664747494,
2771.5,0.5638032614,
2771.0,0.5616447147,
2770.5,0.5592295628,
2770.0,0.5569236182,
2769.5,0.5549430668,
2769.0,0.5523713358,
2768.5,0.5504499889,
2768.0,0.5485458340,
2767.5,0.5461202959,
2767.0,0.5442688085,
2766.5,0.5419379700,
2766.0,0.5401598410,
2765.5,0.5381423087,
2765.0,0.5357431957,
2764.5,0.5341983978,
2764.0,0.5319702413,
2763.5,0.5295435937,
2763.0,0.5275239026,
2762.5,0.5252700842,
2762.0,0.5231853985,
2761.5,0.5212593049,
2761.0,0.5190236416,
2760.5,0.5171640262,
2760.0,0.5152366944,
2759.5,0.5131567904,
2759.0,0.5114595681,
2758.5,0.5093643076,
2758.0,0.5072936783,
2757.5,0.5053555906,
2757.0,0.5029633970,
2756.5,0.5010317867,
2756.0,0.4987652935,
2755.5,0.4965122563,
2755.0,0.4945669215,
2754.5,0.4924720320,
2754.0,0.4905524369,
2753.5,0.4887684412,
2753.0,0.4867747467,
2752.5,0.4850698948,
2752.0,0.4831394795,
2751.5,0.4811880565,
2751.0,0.4793280790,
2750.5,0.4777440245,
2750.0,0.4757856232,
2749.5,0.4741525089,
2749.0,0.4722136403,
2748.5,0.4705416902,
2748.0,0.4687355326,
2747.5,0.4667499331,
2747.0,0.4651444366,
2746.5,0.4633143664,
2746.0,0.4616388056,
2745.5,0.4599215762,
2745.0,0.4581247548,
2744.5,0.4562940723,
2744.0,0.4545388706,
2743.5,0.4528630156,
2743.0,0.4512867389,
2742.5,0.4493151506,
2742.0,0.4473556280,
2741.5,0.4452965337,
2741.0,0.4433978777,
2740.5,0.4413213060,
2740.0,0.4394054167,
2739.5,0.4373199576,
2739.0,0.4353130718,
2738.5,0.4333107891,
2738.0,0.4311562638,
2737.5,0.4295336136,
2737.0,0.4278801276,
2736.5,0.4259939149,
2736.0,0.4243039595,
2735.5,0.4223318805,
2735.0,0.4206513746,
2734.5,0.4187208433,
2734.0,0.4171059498,
2733.5,0.4154712933,
2733.0,0.4140412976,
2732.5,0.4123942633,
2732.0,0.4108464982,
2731.5,0.4095817326,
2731.0,0.4079753553,
2730.5,0.4066122944,
2730.0,0.4051869943,
2729.5,0.4036375064,
2729.0,0.4022324607,
2728.5,0.4005862278,
2728.0,0.3991517942,
2727.5,0.3977581409,
2727.0,0.3960679586,
2726.5,0.3944177278,
2726.0,0.3927250833,
2725.5,0.3908823802,
2725.0,0.3891791991,
2724.5,0.3872829014,
2724.0,0.3857316921,
2723.5,0.3842380910,
2723.0,0.3823775049,
2722.5,0.3809827569,
2722.0,0.3793818145,
2721.5,0.3777991676,
2721.0,0.3765529365,
2720.5,0.3747188312,
2720.0,0.3733841200,
2719.5,0.3718666281,
2719.0,0.3701468336,
2718.5,0.3688837157,
2718.0,0.3674237273,
2717.5,0.3659480454,
2717.0,0.3646919221,
2716.5,0.3632107573,
2716.0,0.3621638221,
2715.5,0.3611295643,
2715.0,0.3597636800,
2714.5,0.3588998372,
2714.0,0.3579017162,
2713.5,0.3565223231,
2713.0,0.3555330635,
2712.5,0.3541437118,
2712.0,0.3528954600,
2711.5,0.3515347919,
2711.0,0.3498776370,
2710.5,0.3487421479,
2710.0,0.3472208379,
2709.5,0.3454938004,
2709.0,0.3444578328,
2708.5,0.3428558328,
2708.0,0.3418258037,
2707.5,0.3405294457,
2707.0,0.3389654917,
2706.5,0.3380767951,
2706.0,0.3366705862,
2705.5,0.3352596304,
2705.0,0.3342307011,
2704.5,0.3327243682,
2704.0,0.3313761096,
2703.5,0.3299661433,
2703.0,0.3283870862,
2702.5,0.3270690566,
2702.0,0.3255259995,
2701.5,0.3239459644,
2701.0,0.3227780322,
2700.5,0.3210494195,
2700.0,0.3198022188,
2699.5,0.3186941215,
2699.0,0.3172962203,
2698.5,0.3165294307,
2698.0,0.3152350711,
2697.5,0.3140449921,
2697.0,0.3130709204,
2696.5,0.3115567268,
2696.0,0.3101601555,
2695.5,0.3087503868,
2695.0,0.3069824773,
2694.5,0.3055531035,
2694.0,0.3037509869,
2693.5,0.3019236781,
2693.0,0.3005891722,
2692.5,0.2988276033,
2692.0,0.2972785074,
2691.5,0.2962373574,
2691.0,0.2947910870,
2690.5,0.2938333995,
2690.0,0.2925523722,
2689.5,0.2911474826,
2689.0,0.2904097471,
2688.5,0.2891272548,
2688.0,0.2880441758,
2687.5,0.2870025431,
2687.0,0.2855422708,
2686.5,0.2844426975,
2686.0,0.2829706503,
2685.5,0.2816310639,
2685.0,0.2807244438,
2684.5,0.2793401877,
2684.0,0.2781071485,
2683.5,0.2769556792,
2683.0,0.2755642412,
2682.5,0.2746414665,
2682.0,0.2735245459,
2681.5,0.2725517516,
2681.0,0.2719645453,
2680.5,0.2708032334,
2680.0,0.2699061768,
2679.5,0.2691547003,
2679.0,0.2680841855,
2678.5,0.2673101290,
2678.0,0.2662199854,
2677.5,0.2651690572,
2677.0,0.2642500622,
2676.5,0.2629334002,
2676.0,0.2622645170,
2675.5,0.2617174692,
2675.0,0.2610174858,
2674.5,0.2606637801,
2674.0,0.2602137734,
2673.5,0.2597073796,
2673.0,0.2593233434,
2672.5,0.2585122118,
2672.0,0.2578566077,
2671.5,0.2572279922,
2671.0,0.2562539833,
2670.5,0.2552851956,
2670.0,0.2541316228,
2669.5,0.2531367200,
2669.0,0.2520015292,
2668.5,0.2509658090,
2668.0,0.2501547390,
2667.5,0.2490977418,
2667.0,0.2478246058,
2666.5,0.2470523814,
2666.0,0.2458932716,
2665.5,0.2448773568,
2665.0,0.2437174673,
2664.5,0.2421390634,
2664.0,0.2408947610,
2663.5,0.2397604366,
2663.0,0.2382751750,
2662.5,0.2373208240,
2662.0,0.2362317446,
2661.5,0.2351217030,
2661.0,0.2340103741,
2660.5,0.2332360286,
2660.0,0.2321296215,
2659.5,0.2311832488,
2659.0,0.2302199891,
2658.5,0.2289729467,
2658.0,0.2278823730,
2657.5,0.2267257500,
2657.0,0.2256206319,
2656.5,0.2247943369,
2656.0,0.2238253790,
2655.5,0.2226433677,
2655.0,0.2216533027,
2654.5,0.2208007980,
2654.0,0.2197155264,
2653.5,0.2189197973,
2653.0,0.2180490690,
2652.5,0.2172680783,
2652.0,0.2165749534,
2651.5,0.2155556373,
2651.0,0.2147242963,
2650.5,0.2137346478,
2650.0,0.2130808231,
2649.5,0.2119218556,
2649.0,0.2112421892,
2648.5,0.2103898770,
2648.0,0.2096533463,
2647.5,0.2089066453,
2647.0,0.2081080133,
2646.5,0.2073738169,
2646.0,0.2067243715,
2645.5,0.2058598991,
2645.0,0.2050935173,
2644.5,0.2041752803,
2644.0,0.2035048411,
2643.5,0.2026148625,
2643.0,0.2021411735,
2642.5,0.2010807464,
2642.0,0.2002695644,
2641.5,0.1994849133,
2641.0,0.1987790682,
2640.5,0.1980377466,
2640.0,0.1970306193,
2639.5,0.1961638422,
2639.0,0.1955704894,
2638.5,0.1945665196,
2638.0,0.1936150575,
2637.5,0.1926968379,
2637.0,0.1915580571,
2636.5,0.1909964713,
2636.0,0.1895660163,
2635.5,0.1886975969,
2635.0,0.1876297183,
2634.5,0.1867252249,
2634.0,0.1855672793,
2633.5,0.1851296769,
2633.0,0.1838449077,
2632.5,0.1834201060,
2632.0,0.1826256799,
2631.5,0.1820974901,
2631.0,0.1816000919,
2630.5,0.1807713539,
2630.0,0.1802185684,
2629.5,0.1798079244,
2629.0,0.1789026506,
2628.5,0.1785084416,
2628.0,0.1780654586,
2627.5,0.1775293686,
2627.0,0.1772009263,
2626.5,0.1763211044,
2626.0,0.1756632126,
2625.5,0.1752230216,
2625.0,0.1742102930,
2624.5,0.1736580806,
2624.0,0.1731008437,
2623.5,0.1721388468,
2623.0,0.1716526690,
2622.5,0.1704911881,
2622.0,0.1698393677,
2621.5,0.1693541409,
2621.0,0.1682413439,
2620.5,0.1679419442,
2620.0,0.1670498978,
2619.5,0.1660699669,
2619.0,0.1656226978,
2618.5,0.1646932758,
2618.0,0.1642278829,
2617.5,0.1638420306,
2617.0,0.1631268729,
2616.5,0.1627465277,
2616.0,0.1621065564,
2615.5,0.1612098342,
2615.0,0.1606371554,
2614.5,0.1598332151,
2614.0,0.1592842938,
2613.5,0.1589148935,
2613.0,0.1580542905,
2612.5,0.1577101357,
2612.0,0.1571645081,
2611.5,0.1562483876,
2611.0,0.1559376861,
2610.5,0.1552170370,
2610.0,0.1547685923,
2609.5,0.1544271722,
2609.0,0.1533568316,
2608.5,0.1530010138,
2608.0,0.1525661966,
2607.5,0.1519641256,
2607.0,0.1515084111,
2606.5,0.1508927957,
2606.0,0.1504803708,
2605.5,0.1497942549,
2605.0,0.1489156632,
2604.5,0.1485349161,
2604.0,0.1481092052,
2603.5,0.1475255163,
2603.0,0.1470861021,
2602.5,0.1465194323,
2602.0,0.1460231526,
2601.5,0.1455933628,
2601.0,0.1449450798,
2600.5,0.1445005034,
2600.0,0.1442979016,
2599.5,0.1437022412,
2599.0,0.1431780678,
2598.5,0.1426702187,
2598.0,0.1421721102,
2597.5,0.1416394033,
2597.0,0.1410101943,
2596.5,0.1406064486,
2596.0,0.1401405754,
2595.5,0.1395057203,
2595.0,0.1391051046,
2594.5,0.1386589399,
2594.0,0.1379695638,
2593.5,0.1373330080,
2593.0,0.1367930791,
2592.5,0.1364756591,
2592.0,0.1359055756,
2591.5,0.1353181402,
2591.0,0.1348825821,
2590.5,0.1344710779,
2590.0,0.1340709719,
2589.5,0.1337552639,
2589.0,0.1335612625,
2588.5,0.1334371272,
2588.0,0.1331149466,
2587.5,0.1329710469,
2587.0,0.1325637321,
2586.5,0.1321983061,
2586.0,0.1316476698,
2585.5,0.1310352704,
2585.0,0.1307081954,
2584.5,0.1302047405,
2584.0,0.1297036552,
2583.5,0.1293024710,
2583.0,0.1288763788,
2582.5,0.1286420346,
2582.0,0.1281485784,
2581.5,0.1277493611,
2581.0,0.1277650577,
2580.5,0.1272896528,
2580.0,0.1269329853,
2579.5,0.1266550651,
2579.0,0.1260641443,
2578.5,0.1256262154,
2578.0,0.1251640623,
2577.5,0.1244706062,
2577.0,0.1243024992,
2576.5,0.1238406502,
2576.0,0.1233181079,
2575.5,0.1230747777,
2575.0,0.1226243827,
2574.5,0.1221956579,
2574.0,0.1218815752,
2573.5,0.1212738471,
2573.0,0.1211429701,
2572.5,0.1204862462,
2572.0,0.1200167291,
2571.5,0.1198317800,
2571.0,0.1192067246,
2570.5,0.1189745323,
2570.0,0.1187053151,
2569.5,0.1180063479,
2569.0,0.1177936132,
2568.5,0.1170141148,
2568.0,0.1163696210,
2567.5,0.1162169605,
2567.0,0.1154173335,
2566.5,0.1150993025,
2566.0,0.1148520292,
2565.5,0.1143156104,
2565.0,0.1143096180,
2564.5,0.1139229588,
2564.0,0.1136134659,
2563.5,0.1137246565,
2563.0,0.1132789468,
2562.5,0.1134128956,
2562.0,0.1133888471,
2561.5,0.1132350804,
2561.0,0.1132242435,
2560.5,0.1125576500,
2560.0,0.1127110052,
2559.5,0.1125051841,
2559.0,0.1117513116,
2558.5,0.1119665519,
2558.0,0.1115578536,
2557.5,0.1109673865,
2557.0,0.1107891156,
2556.5,0.1101461866,
2556.0,0.1095522189,
2555.5,0.1094298994,
2555.0,0.1085138755,
2554.5,0.1081411378,
2554.0,0.1076246558,
2553.5,0.1070275534,
2553.0,0.1069076380,
2552.5,0.1062382210,
2552.0,0.1060186101,
2551.5,0.1058419782,
2551.0,0.1053247590,
2550.5,0.1053526726,
2550.0,0.1049815821,
2549.5,0.1044696005,
2549.0,0.1044473907,
2548.5,0.1040307998,
2548.0,0.1038404973,
2547.5,0.1036925559,
2547.0,0.1032932479,
2546.5,0.1031558710,
2546.0,0.1030344154,
2545.5,0.1025528764,
2545.0,0.1023618782,
2544.5,0.1020080843,
2544.0,0.1017936173,
2543.5,0.1018192104,
2543.0,0.1010701384,
2542.5,0.1012330013,
2542.0,0.1008239109,
2541.5,0.1002197611,
2541.0,0.1002660887,
2540.5,0.0997978643,
2540.0,0.0994590671,
2539.5,0.0993040728,
2539.0,0.0987119719,
2538.5,0.0985917525,
2538.0,0.0982030453,
2537.5,0.0977803632,
2537.0,0.0975424222,
2536.5,0.0971764096,
2536.0,0.0968346396,
2535.5,0.0965090278,
2535.0,0.0961910614,
2534.5,0.0960366915,
2534.0,0.0958451077,
2533.5,0.0955694514,
2533.0,0.0954233098,
2532.5,0.0952232085,
2532.0,0.0950702545,
2531.5,0.0948299187,
2531.0,0.0946010450,
2530.5,0.0944640424,
2530.0,0.0942226422,
2529.5,0.0938586752,
2529.0,0.0936678029,
2528.5,0.0933865817,
2528.0,0.0930420741,
2527.5,0.0928162329,
2527.0,0.0926430022,
2526.5,0.0924153598,
2526.0,0.0920774376,
2525.5,0.0917163682,
2525.0,0.0915787995,
2524.5,0.0912453292,
2524.0,0.0909434475,
2523.5,0.0907207772,
2523.0,0.0904013882,
2522.5,0.0902756156,
2522.0,0.0900358794,
2521.5,0.0897251411,
2521.0,0.0896373189,
2520.5,0.0892915388,
2520.0,0.0890249718,
2519.5,0.0887519021,
2519.0,0.0885540379,
2518.5,0.0882908058,
2518.0,0.0880248927,
2517.5,0.0878329162,
2517.0,0.0876930037,
2516.5,0.0874169609,
2516.0,0.0872512573,
2515.5,0.0869735925,
2515.0,0.0867859645,
2514.5,0.0865990243,
2514.0,0.0863968423,
2513.5,0.0862385591,
2513.0,0.0860301224,
2512.5,0.0857666390,
2512.0,0.0854960939,
2511.5,0.0852997072,
2511.0,0.0850215942,
2510.5,0.0847550165,
2510.0,0.0845989409,
2509.5,0.0844198210,
2509.0,0.0841178996,
2508.5,0.0838701630,
2508.0,0.0836994992,
2507.5,0.0834709140,
2507.0,0.0832239073,
2506.5,0.0829109048,
2506.0,0.0827957421,
2505.5,0.0826893078,
2505.0,0.0823971986,
2504.5,0.0821370704,
2504.0,0.0819900163,
2503.5,0.0817350512,
2503.0,0.0815910518,
2502.5,0.0813092696,
2502.0,0.0812622836,
2501.5,0.0810955567,
2501.0,0.0807377932,
2500.5,0.0805974749,
2500.0,0.0803725495,
2499.5,0.0801532398,
2499.0,0.0800635070,
2498.5,0.0795963753,
2498.0,0.0795426900,
2497.5,0.0793790881,
2497.0,0.0790098973,
2496.5,0.0790025048,
2496.0,0.0787329619,
2495.5,0.0783742811,
2495.0,0.0783703124,
2494.5,0.0779585204,
2494.0,0.0779593134,
2493.5,0.0779254146,
2493.0,0.0774394280,
2492.5,0.0775586455,
2492.0,0.0772610590,
2491.5,0.0769706782,
2491.0,0.0769048966,
2490.5,0.0766870142,
2490.0,0.0765730552,
2489.5,0.0764577430,
2489.0,0.0760185885,
2488.5,0.0761028702,
2488.0,0.0759121841,
2487.5,0.0755280665,
2487.0,0.0755296436,
2486.5,0.0751983387,
2486.0,0.0752033423,
2485.5,0.0750848483,
2485.0,0.0746305534,
2484.5,0.0748013504,
2484.0,0.0746053724,
2483.5,0.0741965829,
2483.0,0.0743168792,
2482.5,0.0740612303,
2482.0,0.0738885638,
2481.5,0.0737825228,
2481.0,0.0734311232,
2480.5,0.0735378241,
2480.0,0.0733719565,
2479.5,0.0729636201,
2479.0,0.0730907895,
2478.5,0.0727683521,
2478.0,0.0726735124,
2477.5,0.0726615267,
2477.0,0.0722834812,
2476.5,0.0722449747,
2476.0,0.0720695474,
2475.5,0.0716912740,
2475.0,0.0717914111,
2474.5,0.0714966942,
2474.0,0.0713414836,
2473.5,0.0715120074,
2473.0,0.0710622131,
2472.5,0.0710702522,
2472.0,0.0708732588,
2471.5,0.0706336241,
2471.0,0.0708597625,
2470.5,0.0705208135,
2470.0,0.0703613148,
2469.5,0.0704599765,
2469.0,0.0701335277,
2468.5,0.0701186914,
2468.0,0.0699294076,
2467.5,0.0695326544,
2467.0,0.0697968568,
2466.5,0.0694604857,
2466.0,0.0692280409,
2465.5,0.0693326257,
2465.0,0.0689525723,
2464.5,0.0691051054,
2464.0,0.0688288605,
2463.5,0.0685441003,
2463.0,0.0688334030,
2462.5,0.0684663544,
2462.0,0.0683767157,
2461.5,0.0683549585,
2461.0,0.0681343453,
2460.5,0.0681449276,
2460.0,0.0678352040,
2459.5,0.0677080151,
2459.0,0.0678419053,
2458.5,0.0674915234,
2458.0,0.0673901284,
2457.5,0.0674117212,
2457.0,0.0670618020,
2456.5,0.0671678002,
2456.0,0.0668801843,
2455.5,0.0667266918,
2455.0,0.0668290914,
2454.5,0.0664246185,
2454.0,0.0665523590,
2453.5,0.0665882782,
2453.0,0.0661200930,
2452.5,0.0662350465,
2452.0,0.0659557611,
2451.5,0.0658794411,
2451.0,0.0659880053,
2450.5,0.0655292512,
2450.0,0.0656467849,
2449.5,0.0655885150,
2449.0,0.0652914296,
2448.5,0.0652875402,
2448.0,0.0650778324,
2447.5,0.0651055849,
2447.0,0.0651348020,
2446.5,0.0647645183,
2446.0,0.0648893090,
2445.5,0.0647455951,
2445.0,0.0645703639,
2444.5,0.0646048893,
2444.0,0.0643865184,
2443.5,0.0643721077,
2443.0,0.0643140854,
2442.5,0.0640000930,
2442.0,0.0640690558,
2441.5,0.0639249221,
2441.0,0.0637134922,
2440.5,0.0637334449,
2440.0,0.0635688627,
2439.5,0.0634934596,
2439.0,0.0634750136,
2438.5,0.0632602379,
2438.0,0.0633937988,
2437.5,0.0631968836,
2437.0,0.0629519471,
2436.5,0.0630572916,
2436.0,0.0628089111,
2435.5,0.0629279705,
2435.0,0.0629147187,
2434.5,0.0626509560,
2434.0,0.0627855167,
2433.5,0.0625414243,
2433.0,0.0624996395,
2432.5,0.0625065269,
2432.0,0.0623953866,
2431.5,0.0622814065,
2431.0,0.0621862675,
2430.5,0.0620421838,
2430.0,0.0620653853,
2429.5,0.0619652110,
2429.0,0.0618596343,
2428.5,0.0618137511,
2428.0,0.0617572538,
2427.5,0.0616911394,
2427.0,0.0617045066,
2426.5,0.0614964070,
2426.0,0.0614499132,
2425.5,0.0613940738,
2425.0,0.0613536968,
2424.5,0.0612890556,
2424.0,0.0612761591,
2423.5,0.0610588831,
2423.0,0.0612000085,
2422.5,0.0609483794,
2422.0,0.0608552854,
2421.5,0.0609584830,
2421.0,0.0606674807,
2420.5,0.0607901848,
2420.0,0.0606695001,
2419.5,0.0606372673,
2419.0,0.0604661991,
2418.5,0.0604736255,
2418.0,0.0604631524,
2417.5,0.0604246516,
2417.0,0.0603441957,
2416.5,0.0602124065,
2416.0,0.0602994240,
2415.5,0.0601297827,
2415.0,0.0600324506,
2414.5,0.0601696655,
2414.0,0.0599319071,
2413.5,0.0600344290,
2413.0,0.0599347979,
2412.5,0.0597429424,
2412.0,0.0597958701,
2411.5,0.0596673643,
2411.0,0.0596190514,
2410.5,0.0596835585,
2410.0,0.0593556487,
2409.5,0.0596014533,
2409.0,0.0594597063,
2408.5,0.0593502926,
2408.0,0.0593678046,
2407.5,0.0592689340,
2407.0,0.0593161824,
2406.5,0.0591759334,
2406.0,0.0591026558,
2405.5,0.0591422925,
2405.0,0.0590320477,
2404.5,0.0588889686,
2404.0,0.0590143216,
2403.5,0.0588069756,
2403.0,0.0587845924,
2402.5,0.0588518592,
2402.0,0.0586266908,
2401.5,0.0586956780,
2401.0,0.0586351856,
2400.5,0.0585439131,
2400.0,0.0584531525,
2399.5,0.0583794283,
2399.0,0.0584197950,
2398.5,0.0584378381,
2398.0,0.0581956081,
2397.5,0.0582556225,
2397.0,0.0581973130,
2396.5,0.0580174704,
2396.0,0.0581903042,
2395.5,0.0579575268,
2395.0,0.0579950142,
2394.5,0.0579760050,
2394.0,0.0577807357,
2393.5,0.0578473930,
2393.0,0.0577738472,
2392.5,0.0576691331,
2392.0,0.0578732487,
2391.5,0.0574670046,
2391.0,0.0574991921,
2390.5,0.0576218744,
2390.0,0.0573234949,
2389.5,0.0574752877,
2389.0,0.0573633855,
2388.5,0.0573548777,
2388.0,0.0573924266,
2387.5,0.0571391384,
2387.0,0.0571628354,
2386.5,0.0571768954,
2386.0,0.0569597711,
2385.5,0.0571774624,
2385.0,0.0570586086,
2384.5,0.0567709998,
2384.0,0.0569342343,
2383.5,0.0568913991,
2383.0,0.0568135210,
2382.5,0.0568799922,
2382.0,0.0565533990,
2381.5,0.0568345565,
2381.0,0.0566513512,
2380.5,0.0564148316,
2380.0,0.0566186603,
2379.5,0.0564978082,
2379.0,0.0565547955,
2378.5,0.0565254329,
2378.0,0.0561751223,
2377.5,0.0563706517,
2377.0,0.0565341886,
2376.5,0.0561899800,
2376.0,0.0562767987,
2375.5,0.0560470047,
2375.0,0.0560959775,
2374.5,0.0563253447,
2374.0,0.0559656971,
2373.5,0.0559864655,
2373.0,0.0562755540,
2372.5,0.0559648302,
2372.0,0.0560607648,
2371.5,0.0559281960,
2371.0,0.0557694456,
2370.5,0.0560894173,
2370.0,0.0557128250,
2369.5,0.0557646610,
2369.0,0.0558992149,
2368.5,0.0556070249,
2368.0,0.0558983858,
2367.5,0.0556660800,
2367.0,0.0555481662,
2366.5,0.0558241143,
2366.0,0.0555909067,
2365.5,0.0555831114,
2365.0,0.0555988151,
2364.5,0.0553445005,
2364.0,0.0556781330,
2363.5,0.0555473755,
2363.0,0.0553393818,
2362.5,0.0555529108,
2362.0,0.0553379140,
2361.5,0.0554015624,
2361.0,0.0555576177,
2360.5,0.0551929613,
2360.0,0.0553149561,
2359.5,0.0554394322,
2359.0,0.0552238895,
2358.5,0.0553617010,
2358.0,0.0551872801,
2357.5,0.0552558736,
2357.0,0.0553886889,
2356.5,0.0550839401,
2356.0,0.0552416122,
2355.5,0.0552746135,
2355.0,0.0549967578,
2354.5,0.0553451403,
2354.0,0.0551771218,
2353.5,0.0551963099,
2353.0,0.0553116067,
2352.5,0.0549771649,
2352.0,0.0551639916,
2351.5,0.0551290049,
2351.0,0.0549650937,
2350.5,0.0552691947,
2350.0,0.0550508404,
2349.5,0.0550600930,
2349.0,0.0551923217,
2348.5,0.0550191347,
2348.0,0.0550864979,
2347.5,0.0550856328,
2347.0,0.0549720882,
2346.5,0.0550746493,
2346.0,0.0548539491,
2345.5,0.0548667691,
2345.0,0.0550754768,
2344.5,0.0547999287,
2344.0,0.0549374177,
2343.5,0.0550187962,
2343.0,0.0548107924,
2342.5,0.0550394817,
2342.0,0.0548424828,
2341.5,0.0548101157,
2341.0,0.0549259492,
2340.5,0.0547436974,
2340.0,0.0549011332,
2339.5,0.0549022236,
2339.0,0.0546464375,
2338.5,0.0549425316,
2338.0,0.0546987101,
2337.5,0.0546980337,
2337.0,0.0548506784,
2336.5,0.0546493309,
2336.0,0.0547919972,
2335.5,0.0547287011,
2335.0,0.0545813968,
2334.5,0.0547715490,
2334.0,0.0546361791,
2333.5,0.0546617316,
2333.0,0.0547706093,
2332.5,0.0545634757,
2332.0,0.0547857198,
2331.5,0.0547674144,
2331.0,0.0545549474,
2330.5,0.0546831517,
2330.0,0.0546081859,
2329.5,0.0547084814,
2329.0,0.0547089700,
2328.5,0.0545252690,
2328.0,0.0546957788,
2327.5,0.0548952678,
2327.0,0.0545027672,
2326.5,0.0547381348,
2326.0,0.0545332707,
2325.5,0.0545873331,
2325.0,0.0548915456,
2324.5,0.0545626492,
2324.0,0.0546605291,
2323.5,0.0547048735,
2323.0,0.0546939749,
2322.5,0.0548119953,
2322.0,0.0545730185,
2321.5,0.0546640239,
2321.0,0.0549149698,
2320.5,0.0545040069,
2320.0,0.0546950647,
2319.5,0.0547397885,
2319.0,0.0545256071,
2318.5,0.0547703086,
2318.0,0.0545940585,
2317.5,0.0546078478,
2317.0,0.0547984251,
2316.5,0.0545751600,
2316.0,0.0547932376,
2315.5,0.0547527556,
2315.0,0.0544323021,
2314.5,0.0547584311,
2314.0,0.0547105860,
2313.5,0.0545447664,
2313.0,0.0547218233,
2312.5,0.0546695104,
2312.0,0.0546299791,
2311.5,0.0546796192,
2311.0,0.0543828781,
2310.5,0.0547554618,
2310.0,0.0545606204,
2309.5,0.0544387997,
2309.0,0.0548011316,
2308.5,0.0543057488,
2308.0,0.0545792177,
2307.5,0.0546208484,
2307.0,0.0543513713,
2306.5,0.0545868071,
2306.0,0.0544652796,
2305.5,0.0542710188,
2305.0,0.0545696372,
2304.5,0.0541983389,
2304.0,0.0543741281,
2303.5,0.0544950666,
2303.0,0.0541160631,
2302.5,0.0542614076,
2302.0,0.0541550596,
2301.5,0.0541261966,
2301.0,0.0543241099,
2300.5,0.0539467561,
2300.0,0.0540488877,
2299.5,0.0540945959,
2299.0,0.0537595146,
2298.5,0.0540888540,
2298.0,0.0538890222,
2297.5,0.0536929568,
2297.0,0.0539883263,
2296.5,0.0536982436,
2296.0,0.0537280906,
2295.5,0.0537961914,
2295.0,0.0534900091,
2294.5,0.0538084177,
2294.0,0.0534314740,
2293.5,0.0533243176,
2293.0,0.0535862981,
2292.5,0.0533512916,
2292.0,0.0534254786,
2291.5,0.0535001655,
2291.0,0.0532001841,
2290.5,0.0533907065,
2290.0,0.0530909130,
2289.5,0.0532110453,
2289.0,0.0532356900,
2288.5,0.0530179062,
2288.0,0.0529230905,
2287.5,0.0531209429,
2287.0,0.0526120997,
2286.5,0.0530282013,
2286.0,0.0528488770,
2285.5,0.0528071164,
2285.0,0.0529531837,
2284.5,0.0526389921,
2284.0,0.0527101022,
2283.5,0.0525887994,
2283.0,0.0524240120,
2282.5,0.0527827579,
2282.0,0.0524959843,
2281.5,0.0523822923,
2281.0,0.0526579935,
2280.5,0.0522117914,
2280.0,0.0524150771,
2279.5,0.0523499211,
2279.0,0.0520748262,
2278.5,0.0522702370,
2278.0,0.0520350075,
2277.5,0.0521249222,
2277.0,0.0521582480,
2276.5,0.0516460900,
2276.0,0.0520257818,
2275.5,0.0518064758,
2275.0,0.0515673184,
2274.5,0.0517570138,
2274.0,0.0514690140,
2273.5,0.0515154587,
2273.0,0.0515048263,
2272.5,0.0512262023,
2272.0,0.0514132496,
2271.5,0.0512474163,
2271.0,0.0510637199,
2270.5,0.0513588723,
2270.0,0.0510128145,
2269.5,0.0511080340,
2269.0,0.0512064059,
2268.5,0.0509304693,
2268.0,0.0511924632,
2267.5,0.0510443409,
2267.0,0.0510781056,
2266.5,0.0513573060,
2266.0,0.0510357697,
2265.5,0.0513291503,
2265.0,0.0512453284,
2264.5,0.0512213556,
2264.0,0.0515286282,
2263.5,0.0513111019,
2263.0,0.0514237305,
2262.5,0.0516526953,
2262.0,0.0513401141,
2261.5,0.0517997561,
2261.0,0.0516875151,
2260.5,0.0515664603,
2260.0,0.0518203635,
2259.5,0.0517386489,
2259.0,0.0517629862,
2258.5,0.0520310110,
2258.0,0.0517501455,
2257.5,0.0520561491,
2257.0,0.0519849966,
2256.5,0.0519677425,
2256.0,0.0522148555,
2255.5,0.0519530285,
2255.0,0.0521030302,
2254.5,0.0523730591,
2254.0,0.0520262300,
2253.5,0.0523458095,
2253.0,0.0522459460,
2252.5,0.0521750240,
2252.0,0.0524013199,
2251.5,0.0521560436,
2251.0,0.0523691342,
2250.5,0.0524582581,
2250.0,0.0522515515,
2249.5,0.0526221982,
2249.0,0.0524370970,
2248.5,0.0522658645,
2248.0,0.0526213753,
2247.5,0.0524754570,
2247.0,0.0524998356,
2246.5,0.0527022462,
2246.0,0.0524403496,
2245.5,0.0528389229,
2245.0,0.0527181079,
2244.5,0.0526263124,
2244.0,0.0529544189,
2243.5,0.0526667465,
2243.0,0.0527384597,
2242.5,0.0529415804,
2242.0,0.0526632677,
2241.5,0.0529560659,
2241.0,0.0529617555,
2240.5,0.0528328608,
2240.0,0.0531015842,
2239.5,0.0528705447,
2239.0,0.0530981769,
2238.5,0.0532124685,
