Baseline 100%T,,
Wavelength (nm),%T,
2030.5,97.61740875,
2030,97.60806274,
2029.5,97.64215088,
2029,97.60211945,
2028.5,97.62851715,
2028,97.63434601,
2027.5,97.60434723,
2027,97.6401825,
2026.5,97.61675262,
2026,97.62284851,
2025.5,97.64078522,
2025,97.6077652,
2024.5,97.62316132,
2024,97.6349411,
2023.5,97.62634277,
2023,97.64910126,
2022.5,97.63027191,
2022,97.63253021,
2021.5,97.65049744,
2021,97.62915802,
2020.5,97.64684296,
2020,97.63449097,
2019.5,97.6268158,
2019,97.66438293,
2018.5,97.6220932,
2018,97.66016388,
2017.5,97.68090057,
2017,97.64923096,
2016.5,97.68515778,
2016,97.66242218,
2015.5,97.64839935,
2015,97.67780304,
2014.5,97.64756012,
2014,97.68005371,
2013.5,97.68026733,
2013,97.65936279,
2012.5,97.69152832,
2012,97.65119934,
2011.5,97.67585754,
2011,97.68870544,
2010.5,97.65871429,
2010,97.67988586,
2009.5,97.66531372,
2009,97.65615082,
2008.5,97.6932373,
2008,97.6729126,
2007.5,97.67595673,
2007,97.68356323,
2006.5,97.66311646,
2006,97.70069885,
2005.5,97.66243744,
2005,97.65827942,
2004.5,97.70864105,
2004,97.66249084,
2003.5,97.70130157,
2003,97.70076752,
2002.5,97.67299652,
2002,97.71278381,
2001.5,97.68167877,
2001,97.6845932,
2000.5,97.71504974,
2000,97.68080139,
1999.5,96.37000275,
1999,96.40193939,
1998.5,96.39937592,
1998,96.36760712,
1997.5,96.42247009,
1997,96.41461182,
1996.5,96.40326691,
1996,96.4221344,
1995.5,96.39798737,
1995,96.43087769,
1994.5,96.41209412,
1994,96.40794373,
1993.5,96.43016815,
1993,96.41561127,
1992.5,96.41373444,
1992,96.4444046,
1991.5,96.41197205,
1991,96.43371582,
1990.5,96.42956543,
1990,96.41204834,
1989.5,96.44100952,
1989,96.40588379,
1988.5,96.4178009,
1988,96.44391632,
1987.5,96.41546631,
1987,96.43269348,
1986.5,96.42333984,
1986,96.41252136,
1985.5,96.46043396,
1985,96.41537476,
1984.5,96.43498993,
1984,96.43776703,
1983.5,96.40119934,
1983,96.44670105,
1982.5,96.42434692,
1982,96.41026306,
1981.5,96.44026947,
1981,96.41609955,
1980.5,96.44697571,
1980,96.43416595,
1979.5,96.42526245,
1979,96.45410156,
1978.5,96.42956543,
1978,96.43357849,
1977.5,96.4434433,
1977,96.40471649,
1976.5,96.44230652,
1976,96.44351196,
1975.5,96.41999054,
1975,96.44711304,
1974.5,96.42321014,
1974,96.44525909,
1973.5,96.44852448,
1973,96.41618347,
1972.5,96.44374847,
1972,96.43400574,
1971.5,96.42023468,
1971,96.44293213,
1970.5,96.41308594,
1970,96.44010925,
1969.5,96.45330048,
1969,96.43470764,
1968.5,96.46566772,
1968,96.43185425,
1967.5,96.43898773,
1967,96.47263336,
1966.5,96.42422485,
1966,96.45484161,
1965.5,96.44813538,
1965,96.42623901,
1964.5,96.46866608,
1964,96.43991852,
1963.5,96.44033813,
1963,96.46208191,
1962.5,96.44530487,
1962,96.47776031,
1961.5,96.45620728,
1961,96.43383789,
1960.5,96.48348999,
1960,96.45983887,
1959.5,96.46882629,
1959,96.47192383,
1958.5,96.43426514,
1958,96.4822464,
1957.5,96.46916199,
1957,96.44524384,
1956.5,96.48136139,
1956,96.45188904,
1955.5,96.46353149,
1955,96.47319794,
1954.5,96.44497681,
1954,96.48435211,
1953.5,96.48148346,
1953,96.45493317,
1952.5,96.48274994,
1952,96.45825195,
1951.5,96.48206329,
1951,96.49163818,
1950.5,96.45428467,
1950,96.48506927,
1949.5,96.46572113,
1949,96.46665192,
1948.5,96.49227142,
1948,96.45196533,
1947.5,96.46681213,
1947,96.4704361,
1946.5,96.46038055,
1946,96.47235107,
1945.5,96.45264435,
1945,96.46981049,
1944.5,96.48686218,
1944,96.45999908,
1943.5,96.4905777,
1943,96.50366211,
1942.5,96.48168182,
1942,96.50405884,
1941.5,96.47393799,
1941,96.45914459,
1940.5,96.48735809,
1940,96.46331787,
1939.5,96.47662354,
1939,96.4865036,
1938.5,96.46768188,
1938,96.49972534,
1937.5,96.48803711,
1937,96.49065399,
1936.5,96.50914764,
1936,96.48215485,
1935.5,96.53363037,
1935,96.50994873,
1934.5,96.49346161,
1934,96.53742981,
1933.5,96.51272583,
1933,96.53298187,
1932.5,96.56664276,
1932,96.51849365,
1931.5,96.53392029,
1931,96.51991272,
1930.5,96.51418304,
1930,96.52994537,
1929.5,96.52041626,
1929,96.53660583,
1928.5,96.5364151,
1928,96.49684143,
1927.5,96.54849243,
1927,96.54758453,
1926.5,96.5226059,
1926,96.55658722,
1925.5,96.53897858,
1925,96.53845215,
1924.5,96.57460022,
1924,96.56568146,
1923.5,96.57228851,
1923,96.56062317,
1922.5,96.54719543,
1922,96.59241486,
1921.5,96.54853058,
1921,96.56044006,
1920.5,96.56007385,
1920,96.51674652,
1919.5,96.53675079,
1919,96.58110809,
1918.5,96.54933929,
1918,96.58724213,
1917.5,96.53240967,
1917,96.56607819,
1916.5,96.56641388,
1916,96.56215668,
1915.5,96.57865143,
1915,96.53856659,
1914.5,96.57717896,
1914,96.60433197,
1913.5,96.57435608,
1913,96.57858276,
1912.5,96.56471252,
1912,96.56119537,
1911.5,96.59778595,
1911,96.5337677,
1910.5,96.56144714,
1910,96.5872879,
1909.5,96.56721497,
1909,96.59674072,
1908.5,96.61506653,
1908,96.58309174,
1907.5,96.62956238,
1907,96.62347412,
1906.5,96.57453918,
1906,96.60018921,
1905.5,96.53433228,
1905,96.5650177,
1904.5,96.57030487,
1904,96.5745697,
1903.5,96.61800385,
1903,96.58750916,
1902.5,96.60437012,
1902,96.61604309,
1901.5,96.59455872,
1901,96.64308167,
1900.5,96.59468079,
1900,96.56227112,
1899.5,96.60896301,
1899,96.52095795,
1898.5,96.61496735,
1898,96.56902313,
1897.5,96.57684326,
1897,96.59885406,
1896.5,96.61726379,
1896,96.60186768,
1895.5,96.64531708,
1895,96.6212616,
1894.5,96.62545776,
1894,96.62809753,
1893.5,96.60177612,
1893,96.63552856,
1892.5,96.59163666,
1892,96.60493469,
1891.5,96.6264801,
1891,96.5901947,
1890.5,96.62024689,
1890,96.61055756,
1889.5,96.5968399,
1889,96.63027954,
1888.5,96.60030365,
1888,96.62516785,
1887.5,96.61256409,
1887,96.58747101,
1886.5,96.64797211,
1886,96.61348724,
1885.5,96.60690308,
1885,96.63514709,
1884.5,96.59109497,
1884,96.62255859,
1883.5,96.59850311,
1883,96.59494019,
1882.5,96.65716553,
1882,96.60555267,
1881.5,96.62328339,
1881,96.62168884,
1880.5,96.59616089,
1880,96.65040588,
1879.5,96.64836884,
1879,96.61846161,
1878.5,96.66864777,
1878,96.65429688,
1877.5,96.63652039,
1877,96.66603851,
1876.5,96.60743713,
1876,96.6871109,
1875.5,96.65986633,
1875,96.64084625,
1874.5,96.69523621,
1874,96.64620209,
1873.5,96.65129852,
1873,96.66746521,
1872.5,96.65406799,
1872,96.71057129,
1871.5,96.65844727,
1871,96.64163971,
1870.5,96.68408966,
1870,96.65395355,
1869.5,96.699646,
1869,96.69374084,
1868.5,96.68995667,
1868,96.69754028,
1867.5,96.66362762,
1867,96.70005798,
1866.5,96.73180389,
1866,96.69454956,
1865.5,96.72948456,
1865,96.70785522,
1864.5,96.65920258,
1864,96.70331573,
1863.5,96.67103577,
1863,96.67208099,
1862.5,96.67779541,
1862,96.62049103,
1861.5,96.66684723,
1861,96.65185547,
1860.5,96.66564178,
1860,96.68947601,
1859.5,96.65158081,
1859,96.68286133,
1858.5,96.67495728,
1858,96.67710114,
1857.5,96.71394348,
1857,96.68883514,
1856.5,96.69313049,
1856,96.72046661,
1855.5,96.68268585,
1855,96.7085495,
1854.5,96.68901825,
1854,96.65227509,
1853.5,96.67321014,
1853,96.6863327,
1852.5,96.70398712,
1852,96.68637848,
1851.5,96.68374634,
1851,96.71661377,
1850.5,96.71331024,
1850,96.72672272,
1849.5,96.70735931,
1849,96.66733551,
1848.5,96.67881775,
1848,96.66488647,
1847.5,96.64636993,
1847,96.71951294,
1846.5,96.70401001,
1846,96.73703003,
1845.5,96.73343658,
1845,96.73866272,
1844.5,96.77550507,
1844,96.78397369,
1843.5,96.70018005,
1843,96.76959991,
1842.5,96.74836731,
1842,96.67224121,
1841.5,96.66543579,
1841,96.65403748,
1840.5,96.72576904,
1840,96.71198273,
1839.5,96.68211365,
1839,96.72100067,
1838.5,96.73008728,
1838,96.75615692,
1837.5,96.76179504,
1837,96.69998169,
1836.5,96.72437286,
1836,96.7375946,
1835.5,96.71989441,
1835,96.73741913,
1834.5,96.68849945,
1834,96.78736115,
1833.5,96.79613495,
1833,96.75933838,
1832.5,96.76554108,
1832,96.78084564,
1831.5,96.76673126,
1831,96.79087067,
1830.5,96.73191071,
1830,96.72844696,
1829.5,96.73753357,
1829,96.72946167,
1828.5,96.72953796,
1828,96.75743103,
1827.5,96.75214386,
1827,96.77615356,
1826.5,96.72109222,
1826,96.72815704,
1825.5,96.74978638,
1825,96.69509125,
1824.5,96.75399017,
1824,96.73699188,
1823.5,96.73555756,
1823,96.80056,
1822.5,96.78018188,
1822,96.76024628,
1821.5,96.7690506,
1821,96.72996521,
1820.5,96.77527618,
1820,96.74580383,
1819.5,96.72016907,
1819,96.76628113,
1818.5,96.76255798,
1818,96.77387238,
1817.5,96.79204559,
1817,96.75091553,
1816.5,96.79959106,
1816,96.77864075,
1815.5,96.77024841,
1815,96.78299713,
1814.5,96.7767868,
1814,96.79444122,
1813.5,96.78612518,
1813,96.76716614,
1812.5,96.82501221,
1812,96.79289246,
1811.5,96.78623962,
1811,96.81568146,
1810.5,96.77037048,
1810,96.7988739,
1809.5,96.77744293,
1809,96.77032471,
1808.5,96.80113983,
1808,96.79909515,
1807.5,96.79386902,
1807,96.83750153,
1806.5,96.79803467,
1806,96.80838013,
1805.5,96.78843689,
1805,96.80096436,
1804.5,96.83100891,
1804,96.79505157,
1803.5,96.8019104,
1803,96.83573151,
1802.5,96.81062317,
1802,96.83193207,
1801.5,96.81302643,
1801,96.80643463,
1800.5,96.81274414,
1800,96.80947113,
1799.5,96.82408905,
1799,96.8347168,
1798.5,96.79329681,
1798,96.83990479,
1797.5,96.85333252,
1797,96.81617737,
1796.5,96.84673309,
1796,96.82550049,
1795.5,96.84746552,
1795,96.87403107,
1794.5,96.80038452,
1794,96.84621429,
1793.5,96.85212708,
1793,96.83695221,
1792.5,96.86908722,
1792,96.83174896,
1791.5,96.86830139,
1791,96.84850311,
1790.5,96.81735992,
1790,96.87722015,
1789.5,96.8505249,
1789,96.84926605,
1788.5,96.85758972,
1788,96.83275604,
1787.5,96.87452698,
1787,96.86414337,
1786.5,96.84803772,
1786,96.88027191,
1785.5,96.84921265,
1785,96.86038208,
1784.5,96.8662796,
1784,96.84888458,
1783.5,96.87100983,
1783,96.85195923,
1782.5,96.86907196,
1782,96.89325714,
1781.5,96.84328461,
1781,96.8571701,
1780.5,96.89375305,
1780,96.87076569,
1779.5,96.88452148,
1779,96.87760162,
1778.5,96.87361145,
1778,96.90103912,
1777.5,96.86076355,
1777,96.86873627,
1776.5,96.90586853,
1776,96.87250519,
1775.5,96.89131165,
1775,96.8706665,
1774.5,96.86524963,
1774,96.89849091,
1773.5,96.87152863,
1773,96.89041901,
1772.5,96.8806839,
1772,96.86289978,
1771.5,96.89858246,
1771,96.88291931,
1770.5,96.88044739,
1770,96.90188599,
1769.5,96.87378693,
1769,96.90659332,
1768.5,96.88816833,
1768,96.87394714,
1767.5,96.90401459,
1767,96.891716,
1766.5,96.88908386,
1766,96.89690399,
1765.5,96.88393402,
1765,96.90087891,
1764.5,96.89520264,
1764,96.87325287,
1763.5,96.92034149,
1763,96.88538361,
1762.5,96.90726471,
1762,96.91969299,
1761.5,96.8817215,
1761,96.91454315,
1760.5,96.89607239,
1760,96.89948273,
1759.5,96.93073273,
1759,96.88146973,
1758.5,96.93508911,
1758,96.92714691,
1757.5,96.87866211,
1757,96.92694092,
1756.5,96.91646576,
1756,96.90953827,
1755.5,96.91789246,
1755,96.88768768,
1754.5,96.91629791,
1754,96.91749573,
1753.5,96.88905334,
1753,96.93439484,
1752.5,96.90433502,
1752,96.89933014,
1751.5,96.9252243,
1751,96.90073395,
1750.5,96.91340637,
1750,96.9188385,
1749.5,96.90205383,
1749,96.93522644,
1748.5,96.90000916,
1748,96.90505981,
1747.5,96.94612122,
1747,96.90418243,
1746.5,96.91249084,
1746,96.92131042,
1745.5,96.91095734,
1745,96.94008636,
1744.5,96.91400146,
1744,96.94065857,
1743.5,96.94167328,
1743,96.89048767,
1742.5,96.93588257,
1742,96.93588257,
1741.5,96.90995789,
1741,96.9440155,
1740.5,96.91269684,
1740,96.92907715,
1739.5,96.92412567,
1739,96.9212265,
1738.5,96.96088409,
1738,96.92800903,
1737.5,96.92327118,
1737,96.94065094,
1736.5,96.90956879,
1736,96.92923737,
1735.5,96.94879913,
1735,96.92255402,
1734.5,96.9375,
1734,96.91918182,
1733.5,96.915802,
1733,96.95727539,
1732.5,96.91932678,
1732,96.93254089,
1731.5,96.95330811,
1731,96.91156006,
1730.5,96.94827271,
1730,96.94026947,
1729.5,96.92858887,
1729,96.9524765,
1728.5,96.91832733,
1728,96.94220734,
1727.5,96.92785645,
1727,96.90338898,
1726.5,96.95590973,
1726,96.93343353,
1725.5,96.92746735,
1725,96.95417023,
1724.5,96.93288422,
1724,96.93624878,
1723.5,96.9294281,
1723,96.91824341,
1722.5,96.95484161,
1722,96.92055511,
1721.5,96.91604614,
1721,96.94073486,
1720.5,96.91445923,
1720,96.93241882,
1719.5,96.95291901,
1719,96.924263,
1718.5,96.94042969,
1718,96.93411255,
1717.5,96.93239594,
1717,96.94716644,
1716.5,96.91384888,
1716,96.94814301,
1715.5,96.95611572,
1715,96.90800476,
1714.5,96.95507813,
1714,96.92358398,
1713.5,96.931633,
1713,96.95838928,
1712.5,96.90539551,
1712,96.93214417,
1711.5,96.92681885,
1711,96.90130615,
1710.5,96.93717194,
1710,96.90999603,
1709.5,96.91860962,
1709,96.94956207,
1708.5,96.90504456,
1708,96.90119934,
1707.5,96.9233551,
1707,96.9068985,
1706.5,96.92498779,
1706,96.91075897,
1705.5,96.92482758,
1705,96.9464035,
1704.5,96.89763641,
1704,96.90919495,
1703.5,96.93650818,
1703,96.90737152,
1702.5,96.92759705,
1702,96.90139008,
1701.5,96.88248444,
1701,96.92664337,
1700.5,96.89502716,
1700,96.92192078,
1699.5,96.91817474,
1699,96.89258575,
1698.5,96.93431854,
1698,96.90000916,
1697.5,96.8900528,
1697,96.91925812,
1696.5,96.89472961,
1696,96.89658356,
1695.5,96.9163208,
1695,96.89122009,
1694.5,96.91923523,
1694,96.90209961,
1693.5,96.89133453,
1693,96.9200592,
1692.5,96.88421631,
1692,96.8865509,
1691.5,96.87605286,
1691,96.87267303,
1690.5,96.91630554,
1690,96.90686798,
1689.5,96.86692047,
1689,96.89340973,
1688.5,96.87368774,
1688,96.89056396,
1687.5,96.88916779,
1687,96.8453598,
1686.5,96.90341187,
1686,96.88577271,
1685.5,96.87256622,
1685,96.88895416,
1684.5,96.85997009,
1684,96.89255524,
1683.5,96.90342712,
1683,96.83028412,
1682.5,96.87691498,
1682,96.86940002,
1681.5,96.85669708,
1681,96.87450409,
1680.5,96.84881592,
1680,96.87673187,
1679.5,96.8820343,
1679,96.84345245,
1678.5,96.86678314,
1678,96.84818268,
1677.5,96.84738159,
1677,96.8762207,
1676.5,96.83013153,
1676,96.86096191,
1675.5,96.88848877,
1675,96.83926392,
1674.5,96.86425018,
1674,96.8588562,
1673.5,96.85562897,
1673,96.87675476,
1672.5,96.83538055,
1672,96.85114288,
1671.5,96.86750793,
1671,96.84291077,
1670.5,96.87025452,
1670,96.837677,
1669.5,96.84043884,
1669,96.86738586,
1668.5,96.81234741,
1668,96.83267212,
1667.5,96.84501648,
1667,96.82631683,
1666.5,96.85245514,
1666,96.83721924,
1665.5,96.8247757,
1665,96.84482574,
1664.5,96.80840302,
1664,96.82739258,
1663.5,96.83652496,
1663,96.79391479,
1662.5,96.82427979,
1662,96.81813049,
1661.5,96.79563904,
1661,96.83718872,
1660.5,96.80332184,
1660,96.78852844,
1659.5,96.81720734,
1659,96.77476501,
1658.5,96.80924988,
1658,96.8130722,
1657.5,96.77853394,
1657,96.81516266,
1656.5,96.7746048,
1656,96.78790283,
1655.5,96.81713104,
1655,96.77687836,
1654.5,96.78858948,
1654,96.78095245,
1653.5,96.75880432,
1653,96.79512024,
1652.5,96.76891327,
1652,96.76747131,
1651.5,96.79079437,
1651,96.7533493,
1650.5,96.7567749,
1650,96.76105499,
1649.5,96.74081421,
1649,96.77119446,
1648.5,96.74858093,
1648,96.7359314,
1647.5,96.7624588,
1647,96.73444366,
1646.5,96.74837494,
1646,96.75283813,
1645.5,96.72709656,
1645,96.76531219,
1644.5,96.73735809,
1644,96.71017456,
1643.5,96.74954987,
1643,96.71295929,
1642.5,96.73324585,
1642,96.72893524,
1641.5,96.69762421,
1641,96.73218536,
1640.5,96.69872284,
1640,96.69194794,
1639.5,96.72790527,
1639,96.69802094,
1638.5,96.72392273,
1638,96.69928741,
1637.5,96.68063354,
1637,96.71579742,
1636.5,96.68494415,
1636,96.68943024,
1635.5,96.70612335,
1635,96.66706085,
1634.5,96.6932373,
1634,96.69836426,
1633.5,96.66226196,
1633,96.69673157,
1632.5,96.67629242,
1632,96.65609741,
1631.5,96.67961884,
1631,96.64482117,
1630.5,96.67279816,
1630,96.66730499,
1629.5,96.64365387,
1629,96.67425537,
1628.5,96.63127899,
1628,96.63137817,
1627.5,96.65487671,
1627,96.6244278,
1626.5,96.65971375,
1626,96.63528442,
1625.5,96.61169434,
1625,96.65535736,
1624.5,96.61740112,
1624,96.61978912,
1623.5,96.63452911,
1623,96.60793304,
1622.5,96.61979675,
1622,96.60582733,
1621.5,96.60020447,
1621,96.6116333,
1620.5,96.59388733,
1620,96.60583496,
1619.5,96.61032867,
1619,96.58117676,
1618.5,96.60503387,
1618,96.58493042,
1617.5,96.58000183,
1617,96.60769653,
1616.5,96.56496429,
1616,96.57485199,
1615.5,96.59420013,
1615,96.54067993,
1614.5,96.56961823,
1614,96.56746674,
1613.5,96.55519867,
1613,96.57807922,
1612.5,96.5355835,
1612,96.54296112,
1611.5,96.55441284,
1611,96.5293045,
1610.5,96.55089569,
1610,96.5371933,
1609.5,96.52616119,
1609,96.53679657,
1608.5,96.5043335,
1608,96.52523804,
1607.5,96.51781464,
1607,96.50591278,
1606.5,96.53630066,
1606,96.48773193,
1605.5,96.49449921,
1605,96.52176666,
1604.5,96.48500824,
1604,96.51295471,
1603.5,96.50422668,
1603,96.47580719,
1602.5,96.50296783,
1602,96.47773743,
1601.5,96.47371674,
1601,96.49189758,
1600.5,96.47953033,
1600,96.46997833,
1599.5,96.47945404,
1599,96.44763184,
1598.5,96.4901123,
1598,96.44519043,
1597.5,96.45186615,
1597,96.48018646,
1596.5,96.43687439,
1596,96.46196747,
1595.5,96.44233704,
1595,96.43117523,
1594.5,96.46591187,
1594,96.43772125,
1593.5,96.43078613,
1593,96.44324493,
1592.5,96.40888214,
1592,96.43225098,
1591.5,96.41858673,
1591,96.39455414,
1590.5,96.4354248,
1590,96.40584564,
1589.5,96.39427185,
1589,96.41187286,
1588.5,96.38883972,
1588,96.39983368,
1587.5,96.40065002,
1587,96.39332581,
1586.5,96.40250397,
1586,96.36452484,
1585.5,96.37168884,
1585,96.40067291,
1584.5,96.35795593,
1584,96.40103149,
1583.5,96.36309814,
1583,96.34526825,
1582.5,96.37926483,
1582,96.34263611,
1581.5,96.35187531,
1581,96.36328888,
1580.5,96.32073975,
1580,96.35209656,
1579.5,96.32896423,
1579,96.32901764,
1578.5,96.34775543,
1578,96.31681824,
1577.5,96.32535553,
1577,96.32193756,
1576.5,96.30460358,
1576,96.33742523,
1575.5,96.30763245,
1575,96.31130981,
1574.5,96.31008911,
1574,96.28295898,
1573.5,96.30102539,
1573,96.28541565,
1572.5,96.27901459,
1572,96.30673218,
1571.5,96.26580811,
1571,96.27590179,
1570.5,96.27371216,
1570,96.24226379,
1569.5,96.2774353,
1569,96.25502014,
1568.5,96.23688507,
1568,96.26572418,
1567.5,96.21609497,
1567,96.24975586,
1566.5,96.25596619,
1566,96.21382904,
1565.5,96.24858093,
1565,96.2243042,
1564.5,96.22280884,
1564,96.2388916,
1563.5,96.19190216,
1563,96.21796417,
1562.5,96.22793579,
1562,96.19191742,
1561.5,96.20399475,
1561,96.19075775,
1560.5,96.20121765,
1560,96.20809937,
1559.5,96.17729187,
1559,96.185112,
1558.5,96.18449402,
1558,96.17150879,
1557.5,96.18463898,
1557,96.16240692,
1556.5,96.17453003,
1556,96.20371246,
1555.5,96.16386414,
1555,96.17145538,
1554.5,96.17009735,
1554,96.15218353,
1553.5,96.18721771,
1553,96.14391327,
1552.5,96.14094543,
1552,96.16716003,
1551.5,96.11106873,
1551,96.15274811,
1550.5,96.14165497,
1550,96.10817719,
1549.5,96.14474487,
1549,96.11774445,
1548.5,96.10597229,
1548,96.13085938,
1547.5,96.0843277,
1547,96.11959839,
1546.5,96.11776733,
1546,96.07997131,
1545.5,96.1235733,
1545,96.1000061,
1544.5,96.08837128,
1544,96.13111877,
1543.5,96.06355286,
1543,96.09912872,
1542.5,96.12115479,
1542,96.0519104,
1541.5,96.0876236,
1541,96.07922363,
1540.5,96.06212616,
1540,96.09143829,
1539.5,96.03156281,
1539,96.06196594,
1538.5,96.0675354,
1538,96.0361557,
1537.5,96.07053375,
1537,96.05014801,
1536.5,96.04538727,
1536,96.05638123,
1535.5,96.02768707,
1535,96.0431366,
1534.5,96.03526306,
1534,96.0253067,
1533.5,96.04223633,
1533,96.03057098,
1532.5,96.01020813,
1532,96.02846527,
1531.5,95.99898529,
1531,96.0187149,
1530.5,96.02820587,
1530,96.0035553,
1529.5,96.02500153,
1529,95.99407959,
1528.5,95.99494934,
1528,96.0161438,
1527.5,95.98589325,
1527,96.00504303,
1526.5,95.99076843,
1526,95.98066711,
1525.5,96.00836945,
1525,95.97473907,
1524.5,95.98490143,
1524,96.00093842,
1523.5,95.96586609,
1523,95.98640442,
1522.5,95.96372986,
1522,95.95285797,
1521.5,95.9875412,
1521,95.97098541,
1520.5,95.97032928,
1520,95.96303558,
1519.5,95.93294525,
1519,95.97078705,
1518.5,95.94335938,
1518,95.93643188,
1517.5,95.96899414,
1517,95.9342804,
1516.5,95.94286346,
1516,95.95553589,
1515.5,95.92959595,
1515,95.96868896,
1514.5,95.95619965,
1514,95.92222595,
1513.5,95.95583344,
1513,95.90471649,
1512.5,95.92696381,
1512,95.94177246,
1511.5,95.88894653,
1511,95.94210052,
1510.5,95.94099426,
1510,95.90605164,
1509.5,95.92958832,
1509,95.88976288,
1508.5,95.91213226,
1508,95.9254303,
1507.5,95.88663483,
1507,95.91147614,
1506.5,95.90133667,
1506,95.87782288,
1505.5,95.9302063,
1505,95.88544464,
1504.5,95.89710236,
1504,95.9140625,
1503.5,95.86586761,
1503,95.89730835,
1502.5,95.88512421,
1502,95.8687439,
1501.5,95.91254425,
1501,95.87638092,
1500.5,95.87734985,
1500,95.89556885,
1499.5,95.85255432,
1499,95.89809418,
1498.5,95.87828064,
1498,95.853508,
1497.5,95.8850708,
1497,95.8375473,
1496.5,95.88077545,
1496,95.87377167,
1495.5,95.84095764,
1495,95.89265442,
1494.5,95.87090302,
1494,95.85559082,
1493.5,95.8861084,
1493,95.84447479,
1492.5,95.88695526,
1492,95.87388611,
1491.5,95.84394836,
1491,95.87776184,
1490.5,95.85851288,
1490,95.86144257,
1489.5,95.87561798,
1489,95.83537292,
1488.5,95.85916138,
1488,95.86022949,
1487.5,95.82798004,
1487,95.86618805,
1486.5,95.82528687,
1486,95.85593414,
1485.5,95.87180328,
1485,95.82749176,
1484.5,95.85372162,
1484,95.84120941,
1483.5,95.82918549,
1483,95.86597443,
1482.5,95.82493591,
1482,95.84339142,
1481.5,95.8422699,
1481,95.8168335,
1480.5,95.84188843,
1480,95.81899261,
1479.5,95.81783295,
1479,95.85272217,
1478.5,95.83530426,
1478,95.84648895,
1477.5,95.83248138,
1477,95.81468964,
1476.5,95.8336792,
1476,95.83808136,
1475.5,95.82601929,
1475,95.83838654,
1474.5,95.82576752,
1474,95.84178925,
1473.5,95.83876038,
1473,95.8045578,
1472.5,95.80943298,
1472,95.81012726,
1471.5,95.79025269,
1471,95.82186127,
1470.5,95.78344727,
1470,95.80183411,
1469.5,95.81639862,
1469,95.80995178,
1468.5,95.83750153,
1468,95.82382965,
1467.5,95.82844543,
1467,95.84320831,
1466.5,95.80368805,
1466,95.83615112,
1465.5,95.83279419,
1465,95.81373596,
1464.5,95.84345245,
1464,95.82735443,
1463.5,95.83594513,
1463,95.83891296,
1462.5,95.80465698,
1462,95.82800293,
1461.5,95.82250977,
1461,95.83733368,
1460.5,95.85632324,
1460,95.80023193,
1459.5,95.83574677,
1459,95.8478775,
1458.5,95.8062439,
1458,95.8407135,
1457.5,95.81073761,
1457,95.81282043,
1456.5,95.85823822,
1456,95.80101013,
1455.5,95.83098602,
1455,95.82553864,
1454.5,95.80326843,
1454,95.85340881,
1453.5,95.8325882,
1453,95.84275055,
1452.5,95.8423996,
1452,95.80310059,
1451.5,95.83019257,
1451,95.80619049,
1450.5,95.78012085,
1450,95.80570221,
1449.5,95.79271698,
1449,95.81265259,
1448.5,95.86051941,
1448,95.84098816,
1447.5,95.83035278,
1447,95.85023499,
1446.5,95.80782318,
1446,95.81916809,
1445.5,95.79801178,
1445,95.79438019,
1444.5,95.8127594,
1444,95.81458282,
1443.5,95.85485077,
1443,95.84774017,
1442.5,95.82060242,
1442,95.8572998,
1441.5,95.81859589,
1441,95.83289337,
1440.5,95.8761673,
1440,95.82444763,
1439.5,95.87169647,
1439,95.85701752,
1438.5,95.85128021,
1438,95.8710556,
1437.5,95.81435394,
1437,95.84584045,
1436.5,95.85353088,
1436,95.82859802,
1435.5,95.87727356,
1435,95.86608124,
1434.5,95.85572052,
1434,95.84217834,
1433.5,95.8276062,
1433,95.85012817,
1432.5,95.8513031,
1432,95.82242584,
1431.5,95.83905792,
1431,95.82843018,
1430.5,95.85218811,
1430,95.88637543,
1429.5,95.84648895,
1429,95.87866974,
1428.5,95.88011169,
1428,95.82733154,
1427.5,95.87454224,
1427,95.84542847,
1426.5,95.86538696,
1426,95.8822403,
1425.5,95.84337616,
1425,95.88606262,
1424.5,95.85160828,
1424,95.83340454,
1423.5,95.84155273,
1423,95.81202698,
1422.5,95.85489655,
1422,95.86074066,
1421.5,95.87517548,
1421,95.89717102,
1420.5,95.87471008,
1420,95.84387207,
1419.5,95.86060333,
1419,95.84654236,
1418.5,95.84165955,
1418,95.86911011,
1417.5,95.86398315,
1417,95.90788269,
1416.5,95.87532806,
1416,95.84796906,
1415.5,95.92016602,
1415,95.8085556,
1414.5,95.88576508,
1414,95.83358765,
1413.5,95.84275818,
1413,95.87619019,
1412.5,95.8921814,
1412,95.89753723,
1411.5,95.88981628,
1411,95.85513306,
1410.5,95.89394379,
1410,95.87889099,
1409.5,95.86530304,
1409,95.83561707,
1408.5,95.86850739,
1408,95.86199188,
1407.5,95.90488434,
1407,95.86381531,
1406.5,95.86136627,
1406,95.88807678,
1405.5,95.85413361,
1405,95.86922455,
1404.5,95.83100891,
1404,95.91721344,
1403.5,95.93357086,
1403,95.89264679,
1402.5,95.97132874,
1402,95.85599518,
1401.5,95.80895996,
1401,95.77002716,
1400.5,95.74033356,
1400,95.8136673,
1399.5,95.88632202,
1399,95.9783783,
1398.5,95.97921753,
1398,95.96133423,
1397.5,95.8889389,
1397,95.8310318,
1396.5,95.74404144,
1396,95.73532104,
1395.5,95.81948853,
