GGG-Tb_(1%)-IIA-02-Abs-Scan_190-3300_2x5mm_Vozduh-15-11-17-Step_0_2-SBW_0_5,,
Wavenumber (cm-1),%T,
3309.1,80.1257844737,
3309.3,80.1789278460,
3309.3,80.1789278460,
3309.5,80.1857534531,
3309.5,80.1857534531,
3309.7,80.1762098694,
3309.7,80.1762098694,
3309.9,80.1715375322,
3309.9,80.1715375322,
3310.2,80.1339321750,
3310.2,80.1339321750,
3310.4,80.1728551678,
3310.4,80.1728551678,
3310.6,80.1914102616,
3310.6,80.1914102616,
3310.8,80.1906522372,
3310.8,80.1906522372,
3311.0,80.1146207061,
3311.0,80.1146207061,
3311.3,80.1651174665,
3311.3,80.1651174665,
3311.5,80.1790598965,
3311.5,80.1790598965,
3311.7,80.1839472659,
3311.7,80.1839472659,
3311.9,80.1468310744,
3311.9,80.1468310744,
3312.1,80.1071112583,
3312.1,80.1071112583,
3312.4,80.1993733904,
3312.4,80.1993733904,
3312.6,80.1701181416,
3312.6,80.1701181416,
3312.8,80.1621551674,
3312.8,80.1621551674,
3313.0,80.1644628350,
3313.0,80.1644628350,
3313.2,80.1474099367,
3313.2,80.1474099367,
3313.5,80.1831301607,
3313.5,80.1831301607,
3313.7,80.1484824269,
3313.7,80.1484824269,
3313.9,80.1634135121,
3313.9,80.1634135121,
3314.1,80.1583114935,
3314.1,80.1583114935,
3314.3,80.1667389376,
3314.3,80.1667389376,
3314.6,80.1225418447,
3314.6,80.1225418447,
3314.8,80.1291523277,
3314.8,80.1291523277,
3315.0,80.1561717663,
3315.0,80.1561717663,
3315.2,80.1534353115,
3315.2,80.1534353115,
3315.4,80.1538354610,
3315.4,80.1538354610,
3315.6,80.1437319593,
3315.6,80.1437319593,
3315.9,80.1410440495,
3315.9,80.1410440495,
3316.1,80.1599795836,
3316.1,80.1599795836,
3316.3,80.1030214913,
3316.3,80.1030214913,
3316.5,80.1254215793,
3316.5,80.1254215793,
3316.7,80.1469685716,
3316.7,80.1469685716,
3317.0,80.1750297239,
3317.0,80.1750297239,
3317.2,80.1315429030,
3317.2,80.1315429030,
3317.4,80.1122718655,
3317.4,80.1122718655,
3317.6,80.1756981971,
3317.6,80.1756981971,
3317.9,80.1456568607,
3317.9,80.1456568607,
3318.1,80.1372165095,
3318.1,80.1372165095,
3318.3,80.1425935392,
3318.3,80.1425935392,
3318.5,80.1623160698,
3318.5,80.1623160698,
3318.7,80.1338249459,
3318.7,80.1338249459,
3319.0,80.1526845209,
3319.0,80.1526845209,
3319.2,80.1550510463,
3319.2,80.1550510463,
3319.4,80.1293131639,
3319.4,80.1293131639,
3319.6,80.0925671449,
3319.6,80.0925671449,
3319.8,80.1522788773,
3319.8,80.1522788773,
3320.1,80.1354224129,
3320.1,80.1354224129,
3320.3,80.1569102144,
3320.3,80.1569102144,
3320.5,80.1376880680,
3320.5,80.1376880680,
3320.7,80.1107944281,
3320.7,80.1107944281,
3320.9,80.1156638930,
3320.9,80.1156638930,
3321.2,80.1507347001,
3321.2,80.1507347001,
3321.4,80.1398575461,
3321.4,80.1398575461,
3321.6,80.1366569665,
3321.6,80.1366569665,
3321.8,80.1261240014,
3321.8,80.1261240014,
3322.0,80.1250105740,
3322.0,80.1250105740,
3322.3,80.1479338061,
3322.3,80.1479338061,
3322.5,80.1019015126,
3322.5,80.1019015126,
3322.7,80.0837284600,
3322.7,80.0837284600,
3322.9,80.1164157094,
3322.9,80.1164157094,
3323.1,80.1301420918,
3323.1,80.1301420918,
3323.4,80.1219164277,
3323.4,80.1219164277,
3323.6,80.0909403026,
3323.6,80.0909403026,
3323.8,80.0711391760,
3323.8,80.0711391760,
3324.0,80.1296595812,
3324.0,80.1296595812,
3324.2,80.1122663684,
3324.2,80.1122663684,
3324.5,80.0992905836,
3324.5,80.0992905836,
3324.7,80.1152048330,
3324.7,80.1152048330,
3324.9,80.1384868370,
3324.9,80.1384868370,
3325.1,80.1077956554,
3325.1,80.1077956554,
3325.4,80.1095190427,
3325.4,80.1095190427,
3325.6,80.1200333303,
3325.6,80.1200333303,
3325.8,80.0893547133,
3325.8,80.0893547133,
3326.0,80.0728315539,
3326.0,80.0728315539,
3326.2,80.0656254622,
3326.2,80.0656254622,
3326.5,80.0704303663,
3326.5,80.0704303663,
3326.7,80.1165943883,
3326.7,80.1165943883,
3326.9,80.0852054000,
3326.9,80.0852054000,
3327.1,80.0871673669,
3327.1,80.0871673669,
3327.3,80.0929601189,
3327.3,80.0929601189,
3327.6,80.1027713838,
3327.6,80.1027713838,
3327.8,80.0869942490,
3327.8,80.0869942490,
3328.0,80.0888532123,
3328.0,80.0888532123,
3328.2,80.1144365344,
3328.2,80.1144365344,
3328.5,80.0833108015,
3328.5,80.0833108015,
3328.7,80.0705608647,
3328.7,80.0705608647,
3328.9,80.0668713037,
3328.9,80.0668713037,
3329.1,80.0766409066,
3329.1,80.0766409066,
3329.3,80.0782495987,
3329.3,80.0782495987,
3329.6,80.0956134405,
3329.6,80.0956134405,
3329.8,80.0856766525,
3329.8,80.0856766525,
3330.0,80.0742739489,
3330.0,80.0742739489,
3330.2,80.0943259293,
3330.2,80.0943259293,
3330.4,80.0860338717,
3330.4,80.0860338717,
3330.7,80.0993977665,
3330.7,80.0993977665,
3330.9,80.0699111260,
3330.9,80.0699111260,
3331.1,80.0306440682,
3331.1,80.0306440682,
3331.3,80.0605296674,
3331.3,80.0605296674,
3331.6,80.0814450981,
3331.6,80.0814450981,
3331.8,80.0721996551,
3331.8,80.0721996551,
3332.0,80.0667875136,
3332.0,80.0667875136,
3332.2,80.0841268876,
3332.2,80.0841268876,
3332.4,80.0502717564,
3332.4,80.0502717564,
3332.7,80.0927224100,
3332.7,80.0927224100,
3332.9,80.0943314251,
3332.9,80.0943314251,
3333.1,80.0787386682,
3333.1,80.0787386682,
3333.3,80.0620322743,
3333.3,80.0620322743,
3333.6,80.0361100616,
3333.6,80.0361100616,
3333.8,80.0832874456,
3333.8,80.0832874456,
3334.0,80.0606367984,
3334.0,80.0606367984,
3334.2,80.0684028771,
3334.2,80.0684028771,
3334.4,80.0768799415,
3334.4,80.0768799415,
3334.7,80.0822611652,
3334.7,80.0822611652,
3334.9,80.0829055091,
3334.9,80.0829055091,
3335.1,80.0690347440,
3335.1,80.0690347440,
3335.3,80.0569229732,
3335.3,80.0569229732,
3335.6,80.0774816527,
3335.6,80.0774816527,
3335.8,80.0770283079,
3335.8,80.0770283079,
3336.0,80.0565535241,
3336.0,80.0565535241,
3336.2,80.1082079466,
3336.2,80.1082079466,
3336.4,80.0989800263,
3336.4,80.0989800263,
3336.7,80.0878103745,
3336.7,80.0878103745,
3336.9,80.1259274328,
3336.9,80.1259274328,
3337.1,80.0824287760,
3337.1,80.0824287760,
3337.3,80.0886388731,
3337.3,80.0886388731,
3337.6,80.1007801773,
3337.6,80.1007801773,
3337.8,80.0883888105,
3337.8,80.0883888105,
3338.0,80.1248676166,
3338.0,80.1248676166,
3338.2,80.1150206599,
3338.2,80.1150206599,
3338.5,80.0847891058,
3338.5,80.0847891058,
3338.7,80.1272511914,
3338.7,80.1272511914,
3338.9,80.1178753838,
3338.9,80.1178753838,
3339.1,80.1126718094,
3339.1,80.1126718094,
3339.3,80.1758825077,
3339.3,80.1758825077,
3339.6,80.1169751111,
3339.6,80.1169751111,
3339.8,80.1232579880,
3339.8,80.1232579880,
3340.0,80.1330977093,
3340.0,80.1330977093,
3340.2,80.1542466123,
3340.2,80.1542466123,
3340.5,80.1831246588,
3340.5,80.1831246588,
3340.7,80.1267150866,
3340.7,80.1267150866,
3340.9,80.1532029230,
3340.9,80.1532029230,
3341.1,80.1971610257,
3341.1,80.1971610257,
3341.4,80.1590032034,
3341.4,80.1590032034,
3341.6,80.1944671951,
3341.6,80.1944671951,
3341.8,80.1835001958,
3341.8,80.1835001958,
3342.0,80.1541324793,
3342.0,80.1541324793,
3342.2,80.2156391751,
3342.2,80.2156391751,
3342.5,80.1551514288,
3342.5,80.1551514288,
3342.7,80.1982699510,
3342.7,80.1982699510,
3342.9,80.2430209174,
3342.9,80.2430209174,
3343.1,80.2000049169,
3343.1,80.2000049169,
3343.4,80.2211934982,
3343.4,80.2211934982,
3343.6,80.2175754380,
3343.6,80.2175754380,
3343.8,80.2183447256,
3343.8,80.2183447256,
3344.0,80.2286984978,
3344.0,80.2286984978,
3344.3,80.2160740399,
3344.3,80.2160740399,
3344.5,80.2459421511,
3344.5,80.2459421511,
3344.7,80.2543581576,
3344.7,80.2543581576,
3344.9,80.2311594875,
3344.9,80.2311594875,
3345.2,80.2615165193,
3345.2,80.2615165193,
3345.4,80.3024769893,
3345.4,80.3024769893,
3345.6,80.2701889196,
3345.6,80.2701889196,
3345.8,80.3264500700,
3345.8,80.3264500700,
3346.0,80.3095693772,
3346.0,80.3095693772,
3346.3,80.2849650022,
3346.3,80.2849650022,
3346.5,80.3215209426,
3346.5,80.3215209426,
3346.7,80.2855613908,
3346.7,80.2855613908,
3346.9,80.3155187593,
3346.9,80.3155187593,
3347.2,80.3275525171,
3347.2,80.3275525171,
3347.4,80.2850311147,
3347.4,80.2850311147,
3347.6,80.3680420581,
3347.6,80.3680420581,
3347.8,80.3655920363,
3347.8,80.3655920363,
3348.1,80.3292806303,
3348.1,80.3292806303,
3348.3,80.4020522723,
3348.3,80.4020522723,
3348.5,80.3488547444,
3348.5,80.3488547444,
3348.7,80.3684956718,
3348.7,80.3684956718,
3349.0,80.3827768549,
3349.0,80.3827768549,
3349.2,80.3482413440,
3349.2,80.3482413440,
3349.4,80.4085133845,
3349.4,80.4085133845,
3349.6,80.4297805100,
3349.6,80.4297805100,
3349.9,80.4109867868,
3349.9,80.4109867868,
3350.1,80.4268718992,
3350.1,80.4268718992,
3350.3,80.3946317387,
3350.3,80.3946317387,
3350.5,80.4162980301,
3350.5,80.4162980301,
3350.8,80.4546473441,
3350.8,80.4546473441,
3351.0,80.4203982754,
3351.0,80.4203982754,
3351.2,80.3993819034,
3351.2,80.3993819034,
3351.4,80.4763615651,
3351.4,80.4763615651,
3351.7,80.4313424828,
3351.7,80.4313424828,
3351.9,80.4429174773,
3351.9,80.4429174773,
3352.1,80.4530862988,
3352.1,80.4530862988,
3352.3,80.4454568008,
3352.3,80.4454568008,
3352.6,80.5216904148,
3352.6,80.5216904148,
3352.8,80.4557087620,
3352.8,80.4557087620,
3353.0,80.4687975042,
3353.0,80.4687975042,
3353.2,80.4888005312,
3353.2,80.4888005312,
3353.5,80.4589455497,
3353.5,80.4589455497,
3353.7,80.4805339077,
3353.7,80.4805339077,
3353.9,80.4849204833,
3353.9,80.4849204833,
3354.1,80.4800686152,
3354.1,80.4800686152,
3354.4,80.5059012067,
3354.4,80.5059012067,
3354.6,80.5044358457,
3354.6,80.5044358457,
3354.8,80.4970983866,
3354.8,80.4970983866,
3355.0,80.5553800782,
3355.0,80.5553800782,
3355.3,80.4558992388,
3355.3,80.4558992388,
3355.5,80.4726298358,
3355.5,80.4726298358,
3355.7,80.4902131372,
3355.7,80.4902131372,
3355.9,80.4749188314,
3355.9,80.4749188314,
3356.2,80.5162368422,
3356.2,80.5162368422,
3356.4,80.5083983226,
3356.4,80.5083983226,
3356.6,80.4818814726,
3356.6,80.4818814726,
3356.8,80.5317338013,
3356.8,80.5317338013,
3357.1,80.4853858039,
3357.1,80.4853858039,
3357.3,80.5105750761,
3357.3,80.5105750761,
3357.5,80.5281404182,
3357.5,80.5281404182,
3357.7,80.4647210208,
3357.7,80.4647210208,
3358.0,80.5376236499,
3358.0,80.5376236499,
3358.2,80.5209458455,
3358.2,80.5209458455,
3358.4,80.4662588224,
3358.4,80.4662588224,
3358.6,80.5713766513,
3358.6,80.5713766513,
3358.9,80.5146096814,
3358.9,80.5146096814,
3359.1,80.5218396053,
3359.1,80.5218396053,
3359.3,80.5676515727,
3359.3,80.5676515727,
3359.5,80.4895337573,
3359.5,80.4895337573,
3359.8,80.5478154990,
3359.8,80.5478154990,
3360.0,80.5306851967,
3360.0,80.5306851967,
3360.2,80.5049302802,
3360.2,80.5049302802,
3360.4,80.5630324394,
3360.4,80.5630324394,
3360.7,80.5301187620,
3360.7,80.5301187620,
3360.9,80.5279732559,
3360.9,80.5279732559,
3361.1,80.5611914947,
3361.1,80.5611914947,
3361.3,80.5076124410,
3361.3,80.5076124410,
3361.6,80.5423974633,
3361.6,80.5423974633,
3361.8,80.5570481398,
3361.8,80.5570481398,
3362.0,80.5412464721,
3362.0,80.5412464721,
3362.2,80.5641657757,
3362.2,80.5641657757,
3362.5,80.5473207993,
3362.5,80.5473207993,
3362.7,80.5327658399,
3362.7,80.5327658399,
3362.9,80.5903488817,
3362.9,80.5903488817,
3363.2,80.5270200230,
3363.2,80.5270200230,
3363.4,80.5522554908,
3363.4,80.5522554908,
3363.6,80.5582228513,
3363.6,80.5582228513,
3363.8,80.5187936757,
3363.8,80.5187936757,
3364.1,80.5708292821,
3364.1,80.5708292821,
3364.3,80.5450380363,
3364.3,80.5450380363,
3364.5,80.5149619080,
3364.5,80.5149619080,
3364.7,80.6110030589,
3364.7,80.6110030589,
3365.0,80.5509205654,
3365.0,80.5509205654,
3365.2,80.5544375757,
3365.2,80.5544375757,
3365.4,80.6295751780,
3365.4,80.6295751780,
3365.6,80.5507961950,
3365.6,80.5507961950,
3365.9,80.6354943163,
3365.9,80.6354943163,
3366.1,80.6445004274,
3366.1,80.6445004274,
3366.3,80.6035521773,
3366.3,80.6035521773,
3366.6,80.6445114946,
3366.6,80.6445114946,
3366.8,80.6047496921,
3366.8,80.6047496921,
3367.0,80.6252235972,
3367.0,80.6252235972,
3367.2,80.6371751030,
3367.2,80.6371751030,
3367.5,80.6147453536,
3367.5,80.6147453536,
3367.7,80.6495849658,
3367.7,80.6495849658,
3367.9,80.6684261515,
3367.9,80.6684261515,
3368.1,80.6185002685,
3368.1,80.6185002685,
3368.4,80.6504843059,
3368.4,80.6504843059,
3368.6,80.6620659290,
3368.6,80.6620659290,
3368.8,80.6441310316,
3368.8,80.6441310316,
3369.0,80.7032945009,
3369.0,80.7032945009,
3369.3,80.6446553791,
3369.3,80.6446553791,
3369.5,80.6873381808,
3369.5,80.6873381808,
3369.7,80.6964096104,
3369.7,80.6964096104,
3370.0,80.6676566972,
3370.0,80.6676566972,
3370.2,80.7004992177,
3370.2,80.7004992177,
3370.4,80.7137316361,
3370.4,80.7137316361,
3370.6,80.7042235146,
3370.6,80.7042235146,
3370.9,80.7331625891,
3370.9,80.7331625891,
3371.1,80.7088673591,
3371.1,80.7088673591,
3371.3,80.7070313888,
3371.3,80.7070313888,
3371.5,80.7335143868,
3371.5,80.7335143868,
3371.8,80.6948715632,
3371.8,80.6948715632,
3372.0,80.7207827954,
3372.0,80.7207827954,
3372.2,80.7347539996,
3372.2,80.7347539996,
3372.5,80.7291627358,
3372.5,80.7291627358,
3372.7,80.7566698950,
3372.7,80.7566698950,
3372.9,80.7556807039,
3372.9,80.7556807039,
3373.1,80.7322207781,
3373.1,80.7322207781,
3373.4,80.7671845974,
3373.4,80.7671845974,
3373.6,80.7581426179,
3373.6,80.7581426179,
3373.8,80.7749388387,
3373.8,80.7749388387,
3374.0,80.8242502786,
3374.0,80.8242502786,
3374.3,80.7849888662,
3374.3,80.7849888662,
3374.5,80.8114821961,
3374.5,80.8114821961,
3374.7,80.8375653940,
3374.7,80.8375653940,
3375.0,80.8083241095,
3375.0,80.8083241095,
3375.2,80.8567639894,
3375.2,80.8567639894,
3375.4,80.8080440738,
3375.4,80.8080440738,
3375.6,80.8287138294,
3375.6,80.8287138294,
3375.9,80.8580928850,
3375.9,80.8580928850,
3376.1,80.8235112304,
3376.1,80.8235112304,
3376.3,80.9097939291,
3376.3,80.9097939291,
3376.6,80.8738471092,
3376.6,80.8738471092,
3376.8,80.8665925152,
3376.8,80.8665925152,
3377.0,80.9401744538,
3377.0,80.9401744538,
3377.2,80.8886232967,
3377.2,80.8886232967,
3377.5,80.9103436011,
3377.5,80.9103436011,
3377.7,80.9678132420,
3377.7,80.9678132420,
3377.9,80.9125423262,
3377.9,80.9125423262,
3378.2,80.9622405607,
3378.2,80.9622405607,
3378.4,80.9641656750,
3378.4,80.9641656750,
3378.6,80.9478050436,
3378.6,80.9478050436,
3378.8,80.9949278907,
3378.8,80.9949278907,
3379.1,80.9528712086,
3379.1,80.9528712086,
3379.3,80.9734043643,
3379.3,80.9734043643,
3379.5,80.9871789289,
3379.5,80.9871789289,
3379.7,80.9808672060,
3379.7,80.9808672060,
3380.0,80.9926755164,
3380.0,80.9926755164,
3380.2,80.9761702040,
3380.2,80.9761702040,
3380.4,80.9655782885,
3380.4,80.9655782885,
3380.7,81.0255586181,
3380.7,81.0255586181,
3380.9,81.0028012724,
3380.9,81.0028012724,
3381.1,80.9788041593,
3381.1,80.9788041593,
3381.3,81.0519041926,
3381.3,81.0519041926,
3381.6,81.0115343123,
3381.6,81.0115343123,
3381.8,81.0234124232,
3381.8,81.0234124232,
3382.0,81.0515704746,
3382.0,81.0515704746,
3382.3,80.9993383348,
3382.3,80.9993383348,
3382.5,81.0639912638,
3382.5,81.0639912638,
3382.7,81.0419029877,
3382.7,81.0419029877,
3382.9,81.0269000194,
3382.9,81.0269000194,
3383.2,81.0705486850,
3383.2,81.0705486850,
3383.4,80.9968648996,
3383.4,80.9968648996,
3383.6,81.0825703783,
3383.6,81.0825703783,
3383.9,81.0962494300,
3383.9,81.0962494300,
3384.1,81.0297663841,
3384.1,81.0297663841,
3384.3,81.0686057420,
3384.3,81.0686057420,
3384.6,81.0777603741,
3384.6,81.0777603741,
3384.8,81.0600223015,
3384.8,81.0600223015,
3385.0,81.0983599903,
3385.0,81.0983599903,
3385.2,81.0640399383,
3385.2,81.0640399383,
3385.5,81.0671148397,
3385.5,81.0671148397,
3385.7,81.1222074356,
3385.7,81.1222074356,
3385.9,81.0497225375,
3385.9,81.0497225375,
3386.2,81.1127597361,
3386.2,81.1127597361,
3386.4,81.1055713707,
3386.4,81.1055713707,
3386.6,81.0622876732,
3386.6,81.0622876732,
3386.8,81.0975558275,
3386.8,81.0975558275,
3387.1,81.0970967077,
3387.1,81.0970967077,
3387.3,81.0474283167,
3387.3,81.0474283167,
3387.5,81.0945994187,
3387.5,81.0945994187,
3387.8,81.0609999208,
3387.8,81.0609999208,
3388.0,81.0905162715,
3388.0,81.0905162715,
3388.2,81.0803169576,
3388.2,81.0803169576,
3388.5,81.0351435240,
3388.5,81.0351435240,
3388.7,81.0786839625,
3388.7,81.0786839625,
3388.9,81.0441553408,
3388.9,81.0441553408,
3389.1,81.0185614506,
3389.1,81.0185614506,
3389.4,81.0678714127,
3389.4,81.0678714127,
3389.6,81.0371523970,
3389.6,81.0371523970,
3389.8,81.0547297251,
3389.8,81.0547297251,
3390.1,81.0573217367,
3390.1,81.0573217367,
3390.3,81.0286042582,
3390.3,81.0286042582,
3390.5,81.0691898711,
3390.5,81.0691898711,
3390.8,81.0504789481,
3390.8,81.0504789481,
3391.0,81.0282233732,
3391.0,81.0282233732,
3391.2,81.0531681598,
3391.2,81.0531681598,
3391.4,80.9936995663,
3391.4,80.9936995663,
3391.7,81.0074803626,
3391.7,81.0074803626,
3391.9,81.0439593005,
3391.9,81.0439593005,
3392.1,80.9895631464,
3392.1,80.9895631464,
3392.4,81.0300763802,
3392.4,81.0300763802,
3392.6,80.9952321940,
3392.6,80.9952321940,
3392.8,80.9955059312,
3392.8,80.9955059312,
3393.1,81.0413718867,
3393.1,81.0413718867,
3393.3,80.9823398518,
3393.3,80.9823398518,
3393.5,81.0112827578,
3393.5,81.0112827578,
3393.7,81.0292548245,
3393.7,81.0292548245,
3394.0,80.9594571406,
3394.0,80.9594571406,
3394.2,81.0146447471,
3394.2,81.0146447471,
3394.4,81.0067896687,
3394.4,81.0067896687,
3394.7,80.9814507048,
3394.7,80.9814507048,
3394.9,81.0068132940,
3394.9,81.0068132940,
3395.1,80.9799850210,
3395.1,80.9799850210,
3395.4,80.9979376392,
3395.4,80.9979376392,
3395.6,81.0207130782,
3395.6,81.0207130782,
3395.8,80.9576626917,
3395.8,80.9576626917,
3396.0,80.9722666619,
3396.0,80.9722666619,
3396.3,80.9823815294,
3396.3,80.9823815294,
3396.5,80.9376000743,
3396.5,80.9376000743,
3396.7,80.9655907905,
3396.7,80.9655907905,
3397.0,80.9614835828,
3397.0,80.9614835828,
3397.2,80.9423448291,
3397.2,80.9423448291,
3397.4,81.0063838715,
3397.4,81.0063838715,
3397.7,80.9430058128,
3397.7,80.9430058128,
3397.9,80.9841278997,
3397.9,80.9841278997,
3398.1,80.9620016607,
3398.1,80.9620016607,
3398.4,80.9323904668,
3398.4,80.9323904668,
3398.6,80.9822912264,
3398.6,80.9822912264,
3398.8,80.9685049925,
3398.8,80.9685049925,
3399.0,80.9485313422,
3399.0,80.9485313422,
3399.3,81.0080348671,
3399.3,81.0080348671,
3399.5,80.9555405169,
3399.5,80.9555405169,
3399.7,80.9885085804,
3399.7,80.9885085804,
3400.0,81.0002860428,
3400.0,81.0002860428,
3400.2,80.9581571340,
3400.2,80.9581571340,
3400.4,80.9876207531,
3400.4,80.9876207531,
3400.7,80.9721235819,
3400.7,80.9721235819,
3400.9,80.9356505969,
3400.9,80.9356505969,
3401.1,80.9973957089,
3401.1,80.9973957089,
3401.4,80.9750435753,
3401.4,80.9750435753,
3401.6,80.9643392983,
3401.6,80.9643392983,
3401.8,81.0206408004,
3401.8,81.0206408004,
3402.1,80.9913332923,
3402.1,80.9913332923,
3402.3,81.0219640501,
3402.3,81.0219640501,
3402.5,81.0372886394,
3402.5,81.0372886394,
3402.7,81.0305657047,
3402.7,81.0305657047,
3403.0,81.0546518534,
3403.0,81.0546518534,
3403.2,81.0197651312,
3403.2,81.0197651312,
3403.4,81.0229426022,
3403.4,81.0229426022,
3403.7,81.0765864315,
3403.7,81.0765864315,
3403.9,81.0588416613,
3403.9,81.0588416613,
3404.1,81.0572021464,
3404.1,81.0572021464,
3404.4,81.0627104392,
3404.4,81.0627104392,
3404.6,81.0425884201,
3404.6,81.0425884201,
3404.8,81.0864263770,
3404.8,81.0864263770,
3405.1,81.0698630162,
3405.1,81.0698630162,
3405.3,81.0509378040,
3405.3,81.0509378040,
3405.5,81.0792320001,
3405.5,81.0792320001,
3405.8,81.0455971573,
3405.8,81.0455971573,
3406.0,81.0864750650,
3406.0,81.0864750650,
3406.2,81.1018410738,
3406.2,81.1018410738,
3406.5,81.0826844424,
3406.5,81.0826844424,
3406.7,81.0998556408,
3406.7,81.0998556408,
3406.9,81.1053988359,
3406.9,81.1053988359,
3407.2,81.1059359217,
3407.2,81.1059359217,
3407.4,81.1330675960,
3407.4,81.1330675960,
3407.6,81.0809248180,
3407.6,81.0809248180,
3407.9,81.1063352610,
3407.9,81.1063352610,
3408.1,81.1297173948,
3408.1,81.1297173948,
3408.3,81.0667991394,
3408.3,81.0667991394,
3408.5,81.0877437461,
3408.5,81.0877437461,
3408.8,81.1109187523,
3408.8,81.1109187523,
3409.0,81.0939135464,
3409.0,81.0939135464,
3409.2,81.1286512619,
3409.2,81.1286512619,
3409.5,81.1029792074,
3409.5,81.1029792074,
3409.7,81.1089511866,
3409.7,81.1089511866,
3409.9,81.1389095529,
3409.9,81.1389095529,
3410.2,81.0988789422,
3410.2,81.0988789422,
3410.4,81.1263381052,
3410.4,81.1263381052,
3410.6,81.1416810439,
3410.6,81.1416810439,
3410.9,81.0989972029,
3410.9,81.0989972029,
3411.1,81.1657779439,
3411.1,81.1657779439,
3411.3,81.1559255847,
3411.3,81.1559255847,
3411.6,81.1266832661,
3411.6,81.1266832661,
3411.8,81.1596277382,
3411.8,81.1596277382,
3412.0,81.1409585818,
3412.0,81.1409585818,
3412.3,81.1702909907,
3412.3,81.1702909907,
3412.5,81.1561288585,
3412.5,81.1561288585,
3412.7,81.1249435633,
3412.7,81.1249435633,
3413.0,81.1828915334,
3413.0,81.1828915334,
3413.2,81.1517112673,
3413.2,81.1517112673,
3413.4,81.1297354890,
3413.4,81.1297354890,
3413.7,81.1740996355,
3413.7,81.1740996355,
3413.9,81.1551389509,
3413.9,81.1551389509,
3414.1,81.1510318743,
3414.1,81.1510318743,
3414.4,81.1722809330,
3414.4,81.1722809330,
3414.6,81.1403934222,
3414.6,81.1403934222,
3414.8,81.1692117912,
3414.8,81.1692117912,
3415.1,81.1712977924,
3415.1,81.1712977924,
3415.3,81.1413650532,
3415.3,81.1413650532,
3415.5,81.1970290836,
3415.5,81.1970290836,
3415.8,81.1470391602,
3415.8,81.1470391602,
3416.0,81.1468247730,
3416.0,81.1468247730,
3416.2,81.1765255634,
3416.2,81.1765255634,
3416.5,81.1389443517,
3416.5,81.1389443517,
3416.7,81.1418411286,
3416.7,81.1418411286,
3416.9,81.1282156268,
3416.9,81.1282156268,
3417.2,81.1210634659,
3417.2,81.1210634659,
3417.4,81.1588647381,
3417.4,81.1588647381,
3417.6,81.1027830230,
3417.6,81.1027830230,
3417.9,81.1086297561,
3417.9,81.1086297561,
3418.1,81.1407149787,
3418.1,81.1407149787,
3418.3,81.0959753522,
3418.3,81.0959753522,
3418.6,81.1078366240,
3418.6,81.1078366240,
3418.8,81.1306234807,
3418.8,81.1306234807,
3419.0,81.0952964258,
3419.0,81.0952964258,
3419.3,81.1207531217,
3419.3,81.1207531217,
3419.5,81.1050593306,
3419.5,81.1050593306,
3419.7,81.1001714699,
3419.7,81.1001714699,
3420.0,81.1155080684,
3420.0,81.1155080684,
3420.2,81.0897594872,
3420.2,81.0897594872,
3420.4,81.0940749279,
3420.4,81.0940749279,
3420.7,81.1208491473,
3420.7,81.1208491473,
3420.9,81.0552358838,
3420.9,81.0552358838,
3421.1,81.0972219216,
3421.1,81.0972219216,
3421.4,81.1005053879,
3421.4,81.1005053879,
3421.6,81.0636936551,
3421.6,81.0636936551,
3421.8,81.0871427896,
3421.8,81.0871427896,
3422.1,81.0667991394,
3422.1,81.0667991394,
3422.3,81.0786130239,
3422.3,81.0786130239,
3422.5,81.1084210376,
3422.5,81.1084210376,
3422.8,81.0450312736,
3422.8,81.0450312736,
3423.0,81.0781957383,
3423.0,81.0781957383,
3423.3,81.1082248400,
3423.3,81.1082248400,
3423.5,81.0665724466,
3423.5,81.0665724466,
3423.7,81.0980970368,
3423.7,81.0980970368,
3424.0,81.0833034479,
3424.0,81.0833034479,
3424.2,81.0666503279,
3424.2,81.0666503279,
3424.4,81.0924889562,
3424.4,81.0924889562,
3424.7,81.0467358919,
3424.7,81.0467358919,
3424.9,81.0722649678,
3424.9,81.0722649678,
3425.1,81.0686711092,
3425.1,81.0686711092,
3425.4,81.0326036572,
3425.4,81.0326036572,
3425.6,81.0793516230,
3425.6,81.0793516230,
3425.8,81.0401206151,
3425.8,81.0401206151,
3426.1,81.0322644567,
3426.1,81.0322644567,
3426.3,81.0936575646,
3426.3,81.0936575646,
3426.5,81.0703748340,
3426.5,81.0703748340,
3426.8,81.0752984520,
3426.8,81.0752984520,
3427.0,81.0836790281,
3427.0,81.0836790281,
3427.2,81.0416040699,
3427.2,81.0416040699,
3427.5,81.1052443883,
3427.5,81.1052443883,
3427.7,81.0771650548,
3427.7,81.0771650548,
3427.9,81.0650704549,
3427.9,81.0650704549,
3428.2,81.1266178522,
3428.2,81.1266178522,
3428.4,81.1011189664,
3428.4,81.1011189664,
3428.6,81.0763889220,
3428.6,81.0763889220,
3428.9,81.1072410839,
3428.9,81.1072410839,
3429.1,81.0821002143,
3429.1,81.0821002143,
3429.4,81.1179990438,
3429.4,81.1179990438,
3429.6,81.1016852437,
3429.6,81.1016852437,
3429.8,81.0709714941,
3429.8,81.0709714941,
3430.1,81.1096135290,
3430.1,81.1096135290,
3430.3,81.0837750099,
3430.3,81.0837750099,
3430.5,81.1005053879,
