Ftorid-DK-68-CeF3-N5-l_10-T-Scan_200-3300_2x5mm-11-12-17-Step_0_5-SBW_1_0,,
Wavelength (nm),%T,
2713.5,44.00253296,
2713,44.10287857,
2712.5,44.24419403,
2712,44.37154388,
2711.5,44.51078033,
2711,44.68094635,
2710.5,44.79792023,
2710,44.95512009,
2709.5,45.13424683,
2709,45.24203873,
2708.5,45.40923309,
2708,45.51705933,
2707.5,45.65312958,
2707,45.81782913,
2706.5,45.91168213,
2706,46.06058121,
2705.5,46.21046829,
2705,46.3200798,
2704.5,46.48101807,
2704,46.62554169,
2703.5,46.77716064,
2703,46.94754791,
2702.5,47.09024429,
2702,47.25785446,
2701.5,47.43009949,
2701,47.55782318,
2700.5,47.74749374,
2700,47.8848114,
2699.5,48.00714493,
2699,48.16191864,
2698.5,48.24702835,
2698,48.39103699,
2697.5,48.52382278,
2697,48.63277817,
2696.5,48.80263519,
2696,48.95982361,
2695.5,49.11901093,
2695,49.31937027,
2694.5,49.4819603,
2694,49.68771362,
2693.5,49.8972168,
2693,50.05077744,
2692.5,50.2542038,
2692,50.43377686,
2691.5,50.55482864,
2691,50.72346497,
2690.5,50.83544159,
2690,50.98561096,
2689.5,51.15081024,
2689,51.2377739,
2688.5,51.38930511,
2688,51.5176239,
2687.5,51.64133453,
2687,51.81526566,
2686.5,51.94662094,
2686,52.12299347,
2685.5,52.28401566,
2685,52.39327621,
2684.5,52.56053925,
2684,52.70998001,
2683.5,52.84991837,
2683,53.01951599,
2682.5,53.13228989,
2682,53.26911163,
2681.5,53.38856506,
2681,53.46080017,
2680.5,53.60394669,
2680,53.71478271,
2679.5,53.80780792,
2679,53.94060516,
2678.5,54.0368309,
2678,54.17264175,
2677.5,54.30389023,
2677,54.41892242,
2676.5,54.58415604,
2676,54.66828918,
2675.5,54.73719406,
2675,54.82548904,
2674.5,54.87015915,
2674,54.92704391,
2673.5,54.99112701,
2673,55.03977585,
2672.5,55.14266968,
2672,55.22597504,
2671.5,55.30596924,
2671,55.43014526,
2670.5,55.55393219,
2670,55.70169067,
2669.5,55.82944107,
2669,55.97556305,
2668.5,56.10921478,
2668,56.21409988,
2667.5,56.35108185,
2667,56.51651764,
2666.5,56.61709976,
2666,56.76840973,
2665.5,56.90135956,
2665,57.05353165,
2664.5,57.2612648,
2664,57.42556,
2663.5,57.57574463,
2663,57.77298737,
2662.5,57.90008163,
2662,58.04545975,
2661.5,58.19401169,
2661,58.34311676,
2660.5,58.44723511,
2660,58.59632492,
2659.5,58.72415161,
2659,58.85454559,
2658.5,59.02378464,
2658,59.17218781,
2657.5,59.32998657,
2657,59.48115158,
2656.5,59.59442902,
2656,59.72753906,
2655.5,59.89031982,
2655,60.02700806,
2654.5,60.14495468,
2654,60.29544067,
2653.5,60.4060173,
2653,60.52724838,
2652.5,60.63619232,
2652,60.73304367,
2651.5,60.87575531,
2651,60.99239731,
2650.5,61.13154221,
2650,61.22364426,
2649.5,61.38724518,
2649,61.48339081,
2648.5,61.60417175,
2648,61.70873642,
2647.5,61.81492615,
2647,61.92870331,
2646.5,62.03348541,
2646,62.12631989,
2645.5,62.25010681,
2645,62.36005402,
2644.5,62.49204254,
2644,62.58858871,
2643.5,62.71697998,
2643,62.78542328,
2642.5,62.93891525,
2642,63.0565834,
2641.5,63.17061234,
2641,63.27336502,
2640.5,63.3814621,
2640,63.52861404,
2639.5,63.65553284,
2639,63.74256134,
2638.5,63.89008713,
2638,64.0302124,
2637.5,64.16573334,
2637,64.33420563,
2636.5,64.41744995,
2636,64.62997437,
2635.5,64.75933838,
2635,64.91876984,
2634.5,65.0541153,
2634,65.22779846,
2633.5,65.29355621,
2633,65.48699951,
2632.5,65.55108643,
2632,65.67110443,
2631.5,65.75102234,
2631,65.82637024,
2630.5,65.95210266,
2630,66.03610229,
2629.5,66.09857178,
2629,66.23649597,
2628.5,66.29664612,
2628,66.36430359,
2627.5,66.4462738,
2627,66.49654388,
2626.5,66.63139343,
2626,66.73240662,
2625.5,66.80007935,
2625,66.9560318,
2624.5,67.04122162,
2624,67.12729645,
2623.5,67.27615356,
2623,67.35150909,
2622.5,67.53187561,
2622,67.63330841,
2621.5,67.70891571,
2621,67.88262939,
2620.5,67.92944336,
2620,68.06911469,
2619.5,68.2228775,
2619,68.29317474,
2618.5,68.43948364,
2618,68.51286316,
2617.5,68.57376099,
2617,68.68677521,
2616.5,68.74695587,
2616,68.84833527,
2615.5,68.99063873,
2615,69.08167267,
2614.5,69.20967102,
2614,69.29720306,
2613.5,69.35617065,
2613,69.4937439,
2612.5,69.54883575,
2612,69.63626862,
2611.5,69.78331757,
2611,69.83325958,
2610.5,69.94923401,
2610,70.02149963,
2609.5,70.0765686,
2609,70.24948883,
2608.5,70.30706787,
2608,70.37749481,
2607.5,70.47512817,
2607,70.54911804,
2606.5,70.64919281,
2606,70.71631622,
2605.5,70.828125,
2605,70.97155762,
2604.5,71.03380585,
2604,71.10346985,
2603.5,71.19909668,
2603,71.27117157,
2602.5,71.36422729,
2602,71.44582367,
2601.5,71.51656342,
2601,71.62339783,
2600.5,71.69675446,
2600,71.73020935,
2599.5,71.82865906,
2599,71.91540527,
2598.5,71.99954987,
2598,72.08217621,
2597.5,72.17064667,
2597,72.27528381,
2596.5,72.34250641,
2596,72.42015076,
2595.5,72.52609253,
2595,72.59302521,
2594.5,72.66764069,
2594,72.78308105,
2593.5,72.88983917,
2593,72.98051453,
2592.5,73.03387451,
2592,73.12980652,
2591.5,73.22879028,
2591,73.30226898,
2590.5,73.37175751,
2590,73.43938446,
2589.5,73.49279022,
2589,73.52562714,
2588.5,73.54664612,
2588,73.60122681,
2587.5,73.62561798,
2587,73.69470215,
2586.5,73.75673676,
2586,73.85031128,
2585.5,73.95452118,
2585,74.01023865,
2584.5,74.09608459,
2584,74.18162537,
2583.5,74.25018311,
2583,74.32306671,
2582.5,74.36318207,
2582,74.44772339,
2581.5,74.51618958,
2581,74.5134964,
2580.5,74.59510803,
2580,74.65639496,
2579.5,74.70418549,
2579,74.80590057,
2578.5,74.88137054,
2578,74.96109772,
2577.5,75.08088684,
2577,75.10995483,
2576.5,75.18987274,
2576,75.28039551,
2575.5,75.32258606,
2575,75.40074158,
2574.5,75.4752121,
2574,75.52981567,
2573.5,75.63558197,
2573,75.6583786,
2572.5,75.77287292,
2572,75.85483551,
2571.5,75.887146,
2571,75.9964447,
2570.5,76.03708649,
2570,76.08423615,
2569.5,76.20678711,
2569,76.24412537,
2568.5,76.38109589,
2568,76.49452972,
2567.5,76.52142334,
2567,76.66244507,
2566.5,76.71860504,
2566,76.76229858,
2565.5,76.8571701,
2565,76.85823059,
2564.5,76.92668915,
2564,76.98152924,
2563.5,76.96182251,
2563,77.04084778,
2562.5,77.01708984,
2562,77.02135468,
2561.5,77.04862976,
2561,77.05055237,
2560.5,77.16890717,
2560,77.1416626,
2559.5,77.17823029,
2559,77.31231689,
2558.5,77.2740097,
2558,77.34676361,
2557.5,77.45199585,
2557,77.48379517,
2556.5,77.59858704,
2556,77.70478821,
2555.5,77.72667694,
2555,77.89079285,
2554.5,77.95767212,
2554,78.05043793,
2553.5,78.15782166,
2553,78.17940521,
2552.5,78.30000305,
2552,78.33960724,
2551.5,78.37147522,
2551,78.46486664,
2550.5,78.45982361,
2550,78.52689362,
2549.5,78.61952209,
2549,78.62354279,
2548.5,78.6989975,
2548,78.73348999,
2547.5,78.76031494,
2547,78.83276367,
2546.5,78.85770416,
2546,78.87976074,
2545.5,78.9672699,
2545,79.00200653,
2544.5,79.06639099,
2544,79.10544586,
2543.5,79.1007843,
2543,79.23733521,
2542.5,79.20762634,
2542,79.28227234,
2541.5,79.39263916,
2541,79.38417053,
2540.5,79.46980286,
2540,79.5318222,
2539.5,79.56021118,
2539,79.66875458,
2538.5,79.69081116,
2538,79.76216888,
2537.5,79.83983612,
2537,79.8835907,
2536.5,79.95094299,
2536,80.0138855,
2535.5,80.07389832,
2535,80.13254547,
2534.5,80.16103363,
2534,80.1964035,
2533.5,80.24732208,
2533,80.27433014,
2532.5,80.31132507,
2532,80.33961487,
2531.5,80.38408661,
2531,80.42646027,
2530.5,80.45183563,
2530,80.49656677,
2529.5,80.5640564,
2529,80.59947205,
2528.5,80.65167999,
2528,80.71568298,
2527.5,80.75766754,
2527,80.78988647,
2526.5,80.83224487,
2526,80.89516449,
2525.5,80.96244812,
2525,80.98809814,
2524.5,81.05030823,
2524,81.10666656,
2523.5,81.14826202,
2523,81.20796204,
2522.5,81.23148346,
2522,81.27633667,
2521.5,81.3345108,
2521,81.35095978,
2520.5,81.41575623,
2520,81.46574402,
2519.5,81.51698303,
2519,81.55413055,
2518.5,81.60357666,
2518,81.65355682,
2517.5,81.68965912,
2517,81.71598053,
2516.5,81.76793671,
2516,81.79914093,
2515.5,81.85145569,
2515,81.88682556,
2514.5,81.92208099,
2514,81.96022797,
2513.5,81.99010468,
2513,82.02946472,
2512.5,82.07924652,
2512,82.13039398,
2511.5,82.1675415,
2511,82.2201767,
2510.5,82.2706604,
2510,82.30023193,
2509.5,82.33418274,
2509,82.39144135,
2508.5,82.43845367,
2508,82.47085571,
2507.5,82.5142746,
2507,82.56121826,
2506.5,82.6207428,
2506,82.64265442,
2505.5,82.66291046,
2505,82.71852875,
2504.5,82.76808929,
2504,82.79611969,
2503.5,82.84474182,
2503,82.87221527,
2502.5,82.9260025,
2502,82.93497467,
2501.5,82.96681976,
2501,83.0351944,
2500.5,83.06202698,
2500,83.10505676,
2499.5,83.14703369,
2499,83.16421509,
2498.5,83.25371552,
2498,83.26400757,
2497.5,83.29537964,
2497,83.36621857,
2496.5,83.36763763,
2496,83.41939545,
2495.5,83.4883194,
2495,83.48908234,
2494.5,83.56828308,
2494,83.56813049,
2493.5,83.57465363,
2493,83.66822815,
2492.5,83.64526367,
2492,83.70259857,
2491.5,83.75858307,
2491,83.77127075,
2490.5,83.81330872,
2490,83.83530426,
2489.5,83.85756683,
2489,83.9424057,
2488.5,83.92611694,
2488,83.96297455,
2487.5,84.03726959,
2487,84.03696442,
2486.5,84.10109711,
2486,84.10012817,
2485.5,84.12307739,
2485,84.21112061,
2484.5,84.17800903,
2484,84.21600342,
2483.5,84.29531097,
2483,84.27196503,
2482.5,84.32158661,
2482,84.3551178,
2481.5,84.37571716,
2481,84.4440155,
2480.5,84.42327118,
2480,84.45552063,
2479.5,84.53496552,
2479,84.51021576,
2478.5,84.57298279,
2478,84.59145355,
2477.5,84.59378815,
2477,84.66745758,
2476.5,84.6749649,
2476,84.70917511,
2475.5,84.7829895,
2475,84.76344299,
2474.5,84.82098389,
2474,84.8513031,
2473.5,84.81799316,
2473,84.90588379,
2472.5,84.90431213,
2472,84.94283295,
2471.5,84.98971558,
2471,84.94547272,
2470.5,85.01179504,
2470,85.04302216,
2469.5,85.02370453,
2469,85.08763885,
2468.5,85.09054565,
2468,85.12763977,
2467.5,85.20544434,
2467,85.15362549,
2466.5,85.21960449,
2466,85.26522827,
2465.5,85.24469757,
2465,85.31932831,
2464.5,85.28936768,
2464,85.34363556,
2463.5,85.39961243,
2463,85.34274292,
2462.5,85.41490173,
2462,85.43253326,
2461.5,85.43681335,
2461,85.48022461,
2460.5,85.47814178,
2460,85.53912354,
2459.5,85.56417847,
2459,85.53780365,
2458.5,85.60684204,
2458,85.62683105,
2457.5,85.62257385,
2457,85.69158936,
2456.5,85.67067719,
2456,85.72743225,
2455.5,85.75773621,
2455,85.73751831,
2454.5,85.8174057,
2454,85.79216766,
2453.5,85.78507233,
2453,85.87760162,
2452.5,85.85487366,
2452,85.91010284,
2451.5,85.92520142,
2451,85.90372467,
2450.5,85.99451447,
2450,85.97124481,
2449.5,85.98278046,
2449,86.04161835,
2448.5,86.04238892,
2448,86.08394623,
2447.5,86.07844543,
2447,86.07265472,
2446.5,86.14607239,
2446,86.12132263,
2445.5,86.14982605,
2445,86.1845932,
2444.5,86.177742,
2444,86.22108459,
2443.5,86.22394562,
2443,86.235466,
2442.5,86.2978363,
2442,86.28413391,
2441.5,86.31277466,
2441,86.35480499,
2440.5,86.35083771,
2440,86.38356781,
2439.5,86.3985672,
2439,86.40223694,
2438.5,86.44497681,
2438,86.418396,
2437.5,86.4575882,
2437,86.50636292,
2436.5,86.48538208,
2436,86.5348587,
2435.5,86.51113892,
2435,86.51377869,
2434.5,86.56633759,
2434,86.53952026,
2433.5,86.58817291,
2433,86.59650421,
2432.5,86.59513092,
2432,86.61729431,
2431.5,86.64002991,
2431,86.65901184,
2430.5,86.68776703,
2430,86.68313599,
2429.5,86.70313263,
2429,86.72421265,
2428.5,86.73337555,
2428,86.74465942,
2427.5,86.75786591,
2427,86.75519562,
2426.5,86.79677582,
2426,86.80606842,
2425.5,86.81723022,
2425,86.82530212,
2424.5,86.83822632,
2424,86.84080505,
2423.5,86.88426208,
2423,86.85603333,
2422.5,86.90637207,
2422,86.92500305,
2421.5,86.90435028,
2421,86.96260071,
2420.5,86.93803406,
2420,86.96219635,
2419.5,86.96865082,
2419,87.00291443,
2418.5,87.0014267,
2418,87.00352478,
2417.5,87.0112381,
2417,87.02735901,
2416.5,87.05377197,
2416,87.03633118,
2415.5,87.07033539,
2415,87.08985138,
2414.5,87.06233978,
2414,87.11001587,
2413.5,87.08945465,
2413,87.10943604,
2412.5,87.14792633,
2412,87.13730621,
2411.5,87.16309357,
2411,87.17279053,
2410.5,87.15984344,
2410,87.22567749,
2409.5,87.17632294,
2409,87.20478058,
2408.5,87.22675323,
2408,87.22323608,
2407.5,87.2430954,
2407,87.23360443,
2406.5,87.26177979,
2406,87.27650452,
2405.5,87.26853943,
2405,87.29069519,
2404.5,87.31945801,
2404,87.29425812,
2403.5,87.33594513,
2403,87.34044647,
2402.5,87.32691956,
2402,87.37220764,
2401.5,87.35832977,
2401,87.37049866,
2400.5,87.38886261,
2400,87.40712738,
2399.5,87.42196655,
2399,87.41384125,
2398.5,87.41020966,
2398,87.45897675,
2397.5,87.44689178,
2397,87.45863342,
2396.5,87.49485779,
2396,87.46004486,
2395.5,87.50693512,
2395,87.49938202,
2394.5,87.50321198,
2394,87.54256439,
2393.5,87.52912903,
2393,87.54395294,
2392.5,87.56506348,
2392,87.52391815,
2391.5,87.60582733,
2391,87.59933472,
2390.5,87.57459259,
2390,87.63478088,
2389.5,87.60415649,
2389,87.62673187,
2388.5,87.62844849,
2388,87.6208725,
2387.5,87.67198944,
2387,87.66720581,
2386.5,87.66436768,
2386,87.70820618,
2385.5,87.66425323,
2385,87.68824768,
2384.5,87.74633789,
2384,87.71336365,
2383.5,87.72201538,
2383,87.73774719,
2382.5,87.72431946,
2382,87.79031372,
2381.5,87.73349762,
2381,87.77051544,
2380.5,87.81832886,
2380,87.7771225,
2379.5,87.80155182,
2379,87.79003143,
2378.5,87.7959671,
2378,87.86681366,
2377.5,87.82726288,
2377,87.79419708,
2376.5,87.86380768,
2376,87.84624481,
2375.5,87.89273834,
2375,87.88282776,
2374.5,87.83642578,
2374,87.90919495,
2373.5,87.90499115,
2373,87.84649658,
2372.5,87.90937042,
2372,87.88995361,
2371.5,87.91678619,
2371,87.94892883,
2370.5,87.88415527,
2370,87.96039581,
2369.5,87.94989777,
2369,87.9226532,
2368.5,87.98182678,
2368,87.92282104,
2367.5,87.96986389,
2367,87.99375153,
2366.5,87.93785858,
2366,87.98509216,
2365.5,87.98667145,
2365,87.98348999,
2364.5,88.03502655,
2364,87.96742249,
2363.5,87.99391174,
2363,88.03606415,
2362.5,87.99279022,
2362,88.03636169,
2361.5,88.02346039,
2361,87.99183655,
2360.5,88.06575012,
2360,88.04101563,
2359.5,88.01578522,
2359,88.05947876,
2358.5,88.03153992,
2358,88.06690216,
2357.5,88.05299377,
2357,88.02606964,
2356.5,88.08786011,
2356,88.05588531,
2355.5,88.04919434,
2355,88.10554504,
2354.5,88.03489685,
2354,88.0689621,
2353.5,88.06507111,
2353,88.04169464,
2352.5,88.10951996,
2352,88.07162476,
2351.5,88.07872009,
2351,88.11196899,
2350.5,88.05029297,
2350,88.09457397,
2349.5,88.09269714,
2349,88.06587982,
2348.5,88.10100555,
2348,88.08734131,
2347.5,88.08751678,
2347,88.11054993,
2346.5,88.08974457,
2346,88.13452148,
2345.5,88.13191986,
2345,88.08957672,
2344.5,88.14548492,
2344,88.11758423,
2343.5,88.10107422,
2343,88.14328003,
2342.5,88.09687805,
2342,88.13684845,
2341.5,88.14341736,
2341,88.11991119,
2340.5,88.1568985,
2340,88.12494659,
2339.5,88.12472534,
2339,88.17664337,
2338.5,88.11654663,
2338,88.16603088,
2337.5,88.16616821,
2337,88.13518524,
2336.5,88.17605591,
2336,88.14709473,
2335.5,88.15994263,
2335,88.18984985,
2334.5,88.15124512,
2334,88.1787262,
2333.5,88.17353821,
2333,88.15143585,
2332.5,88.19348907,
2332,88.14836884,
2331.5,88.15208435,
2331,88.19522095,
2330.5,88.16918945,
2330,88.1844101,
2329.5,88.16404724,
2329,88.16394806,
2328.5,88.20124817,
2328,88.16662598,
2327.5,88.12613678,
2327,88.20581818,
2326.5,88.15802765,
2326,88.19962311,
2325.5,88.18864441,
2325,88.12689209,
2324.5,88.19365692,
2324,88.17378235,
2323.5,88.16477966,
2323,88.16699219,
2322.5,88.14303589,
2322,88.19155121,
2321.5,88.17307281,
2321,88.12213898,
2320.5,88.20556641,
2320,88.16677094,
2319.5,88.15769196,
2319,88.2011795,
2318.5,88.15149689,
2318,88.18727875,
2317.5,88.18447876,
2317,88.1457901,
2316.5,88.19111633,
2316,88.14684296,
2315.5,88.15505981,
2315,88.22013092,
2314.5,88.15390778,
2314,88.16362,
2313.5,88.19728851,
2313,88.16133881,
2312.5,88.17195892,
2312,88.17998505,
2311.5,88.16990662,
2311,88.2301712,
2310.5,88.1545105,
2310,88.19406891,
2309.5,88.21881104,
2309,88.14524078,
2308.5,88.24584198,
2308,88.19029236,
2307.5,88.18183899,
2307,88.23657227,
2306.5,88.18875122,
2306,88.21343231,
2305.5,88.25289917,
2305,88.19223785,
2304.5,88.26766968,
2304,88.23194885,
2303.5,88.2073822,
2303,88.28439331,
2302.5,88.25485229,
2302,88.27646637,
2301.5,88.28233337,
2301,88.24211121,
2300.5,88.31881714,
2300,88.29804993,
2299.5,88.28875732,
2299,88.35690308,
2298.5,88.28992462,
2298,88.33055878,
2297.5,88.37044525,
2297,88.31036377,
2296.5,88.36936951,
2296,88.36329651,
2295.5,88.34944153,
2295,88.41175079,
2294.5,88.34695435,
2294,88.42366791,
2293.5,88.44548798,
2293,88.39215088,
2292.5,88.43999481,
2292,88.42488861,
2291.5,88.40968323,
2291,88.47077179,
2290.5,88.43196869,
2290,88.49303436,
2289.5,88.46855927,
2289,88.46353912,
2288.5,88.50791168,
2288,88.52723694,
2287.5,88.48691559,
2287,88.59065247,
2286.5,88.5058136,
2286,88.54236603,
2285.5,88.55088043,
2285,88.52110291,
2284.5,88.58516693,
2284,88.57066345,
2283.5,88.59540558,
2283,88.62902832,
2282.5,88.55584717,
2282,88.61434174,
2281.5,88.63754272,
2281,88.5812912,
2280.5,88.67234802,
2280,88.63085175,
2279.5,88.64414978,
2279,88.70031738,
2278.5,88.66041565,
2278,88.70845032,
2277.5,88.69008636,
2277,88.68328094,
2276.5,88.78792572,
2276,88.71033478,
2275.5,88.75514221,
2275,88.80403137,
2274.5,88.76525116,
2274,88.82413483,
2273.5,88.81463623,
2273,88.81681061,
2272.5,88.87380981,
2272,88.83554077,
2271.5,88.86946869,
2271,88.90706635,
2270.5,88.84666443,
2270,88.9174881,
2269.5,88.897995,
2269,88.87786102,
2268.5,88.93434906,
2268,88.88071442,
2267.5,88.91103363,
2267,88.9041214,
2266.5,88.84698486,
2266,88.91278839,
2265.5,88.85274506,
2265,88.86989594,
2264.5,88.87480164,
2264,88.81194305,
2263.5,88.85643768,
2263,88.83339691,
2262.5,88.78657532,
2262,88.85050201,
2261.5,88.7565155,
2261,88.77945709,
2260.5,88.80420685,
2260,88.75230408,
2259.5,88.76900482,
2259,88.76403046,
2258.5,88.70926666,
2258,88.76665497,
2257.5,88.70413208,
2257,88.71866608,
2256.5,88.72219086,
2256,88.67172241,
2255.5,88.72519684,
2255,88.69455719,
2254.5,88.63942719,
2254,88.71024323,
2253.5,88.64498901,
2253,88.66537476,
2252.5,88.67985535,
2252,88.63365936,
2251.5,88.68373108,
2251,88.64022827,
2250.5,88.62203979,
2250,88.66423035,
2249.5,88.58859253,
2249,88.62635803,
2248.5,88.66130829,
2248,88.58876038,
2247.5,88.61853027,
2247,88.61355591,
2246.5,88.57226563,
2246,88.62569427,
2245.5,88.54439545,
2245,88.56903076,
2244.5,88.5877533,
2244,88.52085114,
2243.5,88.57950592,
2243,88.56488037,
2242.5,88.52346802,
2242,88.58021545,
2241.5,88.52051544,
2241,88.51935577,
2240.5,88.54563141,
2240,88.49085999,
2239.5,88.53794861,
2239,88.49155426,
2238.5,88.46826935,
2238,88.54051971,
2237.5,88.47686768,
2237,88.46517944,
2236.5,88.50344086,
2236,88.43065643,
2235.5,88.48207855,
2235,88.43284607,
2234.5,88.42887878,
2234,88.44380951,
2233.5,88.41557312,
2233,88.42734528,
2232.5,88.43994904,
2232,88.38247681,
2231.5,88.42678833,
2231,88.4128418,
2230.5,88.37117004,
2230,88.40875244,
2229.5,88.37032318,
2229,88.36585999,
2228.5,88.38777161,
2228,88.34422302,
2227.5,88.3723526,
2227,88.36055756,
2226.5,88.31152344,
2226,88.36920929,
2225.5,88.30380249,
2225,88.29804993,
2224.5,88.32807159,
2224,88.2924881,
2223.5,88.3167038,
2223,88.30458832,
2222.5,88.26705933,
2222,88.30532074,
2221.5,88.2624588,
2221,88.26663971,
2220.5,88.25676727,
2220,88.24649811,
2219.5,88.26273346,
2219,88.26016235,
2218.5,88.21611023,
2218,88.25189972,
2217.5,88.24465179,
2217,88.23483276,
2216.5,88.2155838,
2216,88.19512939,
2215.5,88.19309235,
2215,88.21533203,
2214.5,88.189888,
2214,88.17842865,
2213.5,88.20449066,
2213,88.1555481,
2212.5,88.17446136,
2212,88.16287231,
2211.5,88.14764404,
2211,88.15144348,
2210.5,88.15418243,
2210,88.12850189,
2209.5,88.14543152,
2209,88.14246368,
2208.5,88.11309052,
2208,88.12698364,
2207.5,88.11877441,
2207,88.10260773,
2206.5,88.13827515,
2206,88.08638763,
2205.5,88.10531616,
2205,88.11047363,
2204.5,88.08318329,
2204,88.10041809,
2203.5,88.09793854,
2203,88.08979034,
2202.5,88.10547638,
2202,88.07103729,
2201.5,88.10284424,
2201,88.07532501,
2200.5,88.07450867,
2200,88.10498047,
2199.5,88.05903625,
2199,88.06339264,
2198.5,88.08866119,
2198,88.07679749,
2197.5,88.07831573,
2197,88.05665588,
2196.5,88.05621338,
2196,88.10375214,
2195.5,88.06058502,
2195,88.05986023,
2194.5,88.07976532,
2194,88.0484314,
2193.5,88.0871582,
2193,88.07995605,
2192.5,88.05847931,
2192,88.09990692,
2191.5,88.07644653,
2191,88.09535217,
2190.5,88.0894928,
2190,88.05551147,
2189.5,88.12776184,
2189,88.10249329,
2188.5,88.09351349,
2188,88.11924744,
2187.5,88.10399628,
2187,88.13256836,
2186.5,88.13431549,
2186,88.12400055,
2185.5,88.17705536,
2185,88.1660614,
2184.5,88.17391205,
2184,88.20864868,
2183.5,88.17218781,
2183,88.23920441,
2182.5,88.27020264,
2182,88.25178528,
2181.5,88.29012299,
2181,88.29473877,
2180.5,88.29896545,
2180,88.32836151,
2179.5,88.30425262,
2179,88.34369659,
2178.5,88.36075592,
2178,88.32752991,
2177.5,88.38459015,
2177,88.35610962,
2176.5,88.35080719,
2176,88.38244629,
2175.5,88.33841705,
2175,88.37534332,
2174.5,88.36871338,
2174,88.32796478,
2173.5,88.39473724,
2173,88.35609436,
2172.5,88.35932922,
2172,88.38289642,
2171.5,88.33700562,
2171,88.3584671,
2170.5,88.36255646,
2170,88.32772827,
2169.5,88.35979462,
2169,88.33139038,
2168.5,88.34902954,
2168,88.36216736,
2167.5,88.30335999,
2167,88.34593201,
2166.5,88.34777069,
2166,88.311203,
2165.5,88.3673172,
2165,88.32807159,
2164.5,88.3157196,
2164,88.33899689,
2163.5,88.30144501,
2163,88.3423996,
2162.5,88.33308411,
2162,88.29916382,
2161.5,88.35174561,
2161,88.28341675,
2160.5,88.30528259,
2160,88.32926941,
2159.5,88.28907013,
2159,88.31573486,
2158.5,88.30831909,
2158,88.2914505,
2157.5,88.33123779,
2157,88.27837372,
2156.5,88.28662109,
2156,88.32203674,
2155.5,88.25393677,
2155,88.29184723,
2154.5,88.26950836,
2154,88.25344086,
2153.5,88.30202484,
2153,88.26643372,
2152.5,88.26127625,
2152,88.2766571,
2151.5,88.2339859,
2151,88.28286743,
2150.5,88.25311279,
2150,88.21308899,
2149.5,88.26972961,
2149,88.23147583,
2148.5,88.21846771,
2148,88.26169586,
2147.5,88.21766663,
2147,88.2565155,
2146.5,88.22954559,
2146,88.19116211,
2145.5,88.27402496,
2145,88.19036102,
2144.5,88.19788361,
2144,88.23371887,
2143.5,88.14714813,
2143,88.22278595,
2142.5,88.20158386,
2142,88.15657806,
2141.5,88.19464111,
2141,88.1539917,
2140.5,88.18951416,
2140,88.20130157,
2139.5,88.1184845,
2139,88.20065308,
2138.5,88.17102814,
2138,88.11678314,
2137.5,88.18619537,
2137,88.13976288,
2136.5,88.13848877,
2136,88.16812897,
2135.5,88.11763,
2135,88.14730835,
2134.5,88.14394379,
2134,88.09157562,
2133.5,88.1664505,
2133,88.10289764,
2132.5,88.10704041,
2132,88.15420532,
2131.5,88.09268951,
2131,88.12677765,
2130.5,88.13690948,
2130,88.08162689,
2129.5,88.14445496,
2129,88.07508087,
2128.5,88.09254456,
2128,88.11871338,
2127.5,88.05456543,
2127,88.10419464,
2126.5,88.09376526,
2126,88.07232666,
2125.5,88.10427094,
2125,88.04494476,
2124.5,88.04815674,
2124,88.09314728,
2123.5,88.06717682,
2123,88.08151245,
2122.5,88.06494141,
2122,88.05548096,
2121.5,88.11763,
2121,88.04982758,
2120.5,88.03863525,
2120,88.0917511,
2119.5,88.05406952,
2119,88.06440735,
2118.5,88.0609436,
2118,88.02297974,
2117.5,88.0708847,
2117,88.02709961,
2116.5,88.04608917,
2116,88.0730896,
2115.5,87.99663544,
2115,88.06995392,
2114.5,88.06066895,
2114,88.01509094,
2113.5,88.06263733,
2113,88.02540588,
2112.5,88.04374695,
2112,88.05343628,
2111.5,88.00770569,
2111,88.08369446,
2110.5,88.042099,
2110,88.01100159,
2109.5,88.06322479,
2109,88.02671051,
2108.5,88.0222702,
2108,88.06935883,
2107.5,88.01968384,
2107,88.04941559,
2106.5,88.03865051,
2106,88.03025818,
2105.5,88.07550049,
2105,88.02832031,
2104.5,88.02986145,
2104,88.05812836,
2103.5,87.99232483,
2103,88.04350281,
2102.5,88.05202484,
2102,88.03164673,
2101.5,88.06976318,
2101,88.00411224,
2100.5,88.04290009,
2100,88.07044983,
2099.5,88.01254272,
2099,88.04271698,
2098.5,88.027565,
2098,88.00932312,
2097.5,88.07800293,
2097,88.01047516,
2096.5,88.04116821,
2096,88.06475067,
2095.5,88.03126526,
2095,88.06014252,
2094.5,88.0361557,
2094,88.02503204,
2093.5,88.0908432,
2093,88.01161194,
2092.5,88.03578186,
2092,88.06536865,
2091.5,88.02412415,
2091,88.05382538,
2090.5,88.05335236,
2090,88.03496552,
2089.5,88.07977295,
2089,88.0422821,
2088.5,88.05802155,
2088,88.08409882,
2087.5,88.03097534,
2087,88.08880615,
2086.5,88.06913757,
2086,88.03952026,
2085.5,88.08139801,
2085,88.05657959,
2084.5,88.07350922,
2084,88.08229828,
2083.5,88.02603912,
2083,88.09858704,
2082.5,88.07596588,
2082,88.04866791,
2081.5,88.09142303,
2081,88.034729,
2080.5,88.07123566,
