IOH-SAI-02-F(R)-Scan_200-790_DRA-Et-09-11-20,,
Wavenumber (cm-1),Abs,
38759.7,0.5966153872,
38910.5,0.5953348711,
38910.5,0.5953348711,
39062.5,0.5987696024,
39062.5,0.5987696024,
39215.7,0.5997023874,
39215.7,0.5997023874,
39370.1,0.5984776503,
39370.1,0.5984776503,
39525.7,0.6017783314,
39525.7,0.6017783314,
39682.5,0.6026274332,
39682.5,0.6026274332,
39840.6,0.6042737062,
39840.6,0.6042737062,
40000.0,0.6056181530,
40000.0,0.6056181530,
40160.6,0.6064127010,
40160.6,0.6064127010,
40322.6,0.6080999946,
40322.6,0.6080999946,
40485.8,0.6096138542,
40485.8,0.6096138542,
40650.4,0.6112365947,
40650.4,0.6112365947,
40816.3,0.6130042920,
40816.3,0.6130042920,
40983.6,0.6166259668,
40983.6,0.6166259668,
41152.3,0.6181439128,
41152.3,0.6181439128,
41322.3,0.6232588397,
41322.3,0.6232588397,
41493.8,0.6223835841,
41493.8,0.6223835841,
41666.7,0.6285057192,
41666.7,0.6285057192,
41841.0,0.6318489792,
41841.0,0.6318489792,
42016.8,0.6355561209,
42016.8,0.6355561209,
42194.1,0.6392803377,
42194.1,0.6392803377,
42372.9,0.6438857092,
42372.9,0.6438857092,
42553.2,0.6479056060,
42553.2,0.6479056060,
42735.0,0.6474212478,
42735.0,0.6474212478,
42918.5,0.6521229025,
42918.5,0.6521229025,
43103.4,0.6520674609,
43103.4,0.6520674609,
43290.0,0.6557182508,
43290.0,0.6557182508,
43478.3,0.6579868562,
43478.3,0.6579868562,
43668.1,0.6592009106,
43668.1,0.6592009106,
43859.6,0.6585646588,
43859.6,0.6585646588,
44052.9,0.6588518113,
44052.9,0.6588518113,
44247.8,0.6616819336,
44247.8,0.6616819336,
44444.4,0.6614290036,
44444.4,0.6614290036,
44642.9,0.6577419546,
44642.9,0.6577419546,
44843.0,0.6596853973,
44843.0,0.6596853973,
45045.0,0.6577407103,
45045.0,0.6577407103,
45248.9,0.6570367804,
45248.9,0.6570367804,
45454.5,0.6573348443,
45454.5,0.6573348443,
45662.1,0.6555127494,
45662.1,0.6555127494,
45871.6,0.6578721746,
45871.6,0.6578721746,
46082.9,0.6559087885,
46082.9,0.6559087885,
46296.3,0.6557767156,
46296.3,0.6557767156,
46511.6,0.6526733991,
46511.6,0.6526733991,
46729.0,0.6566039360,
46729.0,0.6566039360,
46948.4,0.6501542870,
46948.4,0.6501542870,
47169.8,0.6527681834,
47169.8,0.6527681834,
47393.4,0.6476043578,
47393.4,0.6476043578,
47619.0,0.6427582120,
47619.0,0.6427582120,
47846.9,0.6354747565,
47846.9,0.6354747565,
48076.9,0.6367604938,
48076.9,0.6367604938,
48309.2,0.6373313460,
48309.2,0.6373313460,
48543.7,0.6323044974,
48543.7,0.6323044974,
48780.5,0.6297091001,
48780.5,0.6297091001,
49019.6,0.6217649020,
49019.6,0.6217649020,
49261.1,0.6185151149,
49261.1,0.6185151149,
49505.0,0.6092497006,
49505.0,0.6092497006,
49751.2,0.5956097736,
49751.2,0.5956097736,
50000.0,0.5820046748,
50000.0,0.5820046748,

