Baseline 100%T,,
Wavelength (nm),Abs,
2461,0.004277738743,
2460.5,0.004345374182,
2460,0.004408312961,
2459.5,0.00420271745,
2459,0.004319176544,
2458.5,0.004338758998,
2458,0.004233090207,
2457.5,0.004441603087,
2457,0.004255257081,
2456.5,0.004392439965,
2456,0.004485279322,
2455.5,0.004389118869,
2455,0.004496159498,
2454.5,0.00453429576,
2454,0.004487842321,
2453.5,0.004705400672,
2453,0.00467096502,
2452.5,0.004642288201,
2452,0.004818094429,
2451.5,0.004657411017,
2451,0.004777944181,
2450.5,0.004800295923,
2450,0.004695639946,
2449.5,0.00483131269,
2449,0.004820764065,
2448.5,0.004721520469,
2448,0.004813304637,
2447.5,0.004759911913,
2447,0.004901337903,
2446.5,0.004951108713,
2446,0.004859583452,
2445.5,0.005075232591,
2445,0.005063761491,
2444.5,0.005059440155,
2444,0.005247755907,
2443.5,0.005157399457,
2443,0.005211836193,
2442.5,0.005324320868,
2442,0.005201200023,
2441.5,0.005299217068,
2441,0.005194021855,
2440.5,0.005133719649,
2440,0.005337397568,
2439.5,0.005253572483,
2439,0.005177124869,
2438.5,0.005193602759,
2438,0.005183700006,
2437.5,0.005360879004,
2437,0.005361612886,
2436.5,0.005224333145,
2436,0.00539932726,
2435.5,0.005361534189,
2435,0.005371781532,
2434.5,0.00548671931,
2434,0.00542752957,
2433.5,0.005518073682,
2433,0.005536530633,
2432.5,0.005390415899,
2432,0.005469679832,
2431.5,0.005412143655,
2431,0.00530741876,
2430.5,0.005494295619,
2430,0.005359516013,
2429.5,0.005442889873,
2429,0.00548506761,
2428.5,0.005239398219,
2428,0.005483495072,
2427.5,0.005487557966,
2427,0.005373930559,
2426.5,0.005568937398,
2426,0.005498070735,
2425.5,0.005514665507,
2425,0.005636800546,
2424.5,0.005482262932,
2424,0.005531601608,
2423.5,0.0055184667,
2423,0.005365779623,
2422.5,0.005536163691,
2422,0.005435078871,
2421.5,0.005417857785,
2421,0.005429626442,
2420.5,0.00528656086,
2420,0.005414371844,
2419.5,0.005450675264,
2419,0.005370654631,
2418.5,0.005534302443,
2418,0.005514298566,
2417.5,0.005440661684,
2417,0.00553831365,
2416.5,0.005478959531,
2416,0.005558659323,
2415.5,0.005644589197,
2415,0.005540096667,
2414.5,0.005592510104,
2414,0.005367378239,
2413.5,0.005346124526,
2413,0.005527616944,
2412.5,0.005338026676,
2412,0.005400951952,
2411.5,0.005420662463,
2411,0.005379382055,
2410.5,0.005452169105,
2410,0.005424305797,
2409.5,0.005277206656,
2409,0.005496314261,
2408.5,0.005580526777,
2408,0.005552314222,
2407.5,0.005565922242,
2407,0.005343792029,
2406.5,0.005473297555,
2406,0.005457831081,
2405.5,0.005430596415,
2405,0.005487374496,
2404.5,0.005244061816,
2404,0.005206884816,
2403.5,0.005404909607,
2403,0.005337607116,
2402.5,0.005310956389,
2402,0.005337450188,
2401.5,0.005261144601,
2401,0.005579609424,
2400.5,0.00547754392,
2400,0.005336192437,
2399.5,0.005434397142,
2399,0.005373904482,
2398.5,0.005639186595,
2398,0.005500691943,
2397.5,0.005340620875,
2397,0.005395054817,
2396.5,0.005342743825,
2396,0.005401790608,
2395.5,0.005458145868,
2395,0.005181787536,
2394.5,0.005271022674,
2394,0.005370130297,
2393.5,0.005336349364,
2393,0.005443807226,
2392.5,0.005387689918,
2392,0.005292902235,
2391.5,0.005526961293,
2391,0.005451985635,
2390.5,0.005415053107,
2390,0.005470938049,
2389.5,0.005422864109,
2389,0.005577878561,
2388.5,0.005499905907,
2388,0.005294788629,
2387.5,0.005345154554,
2387,0.005273486022,
2386.5,0.00538381096,
2386,0.005468867254,
2385.5,0.005199601874,
2385,0.005339599214,
2384.5,0.005348718725,
2384,0.00547258975,
2383.5,0.005541092716,
2383,0.005377704278,
2382.5,0.005351155996,
2382,0.005641730502,
2381.5,0.005502920598,
2381,0.005557427183,
2380.5,0.005470335018,
2380,0.00529698981,
2379.5,0.005609160755,
2379,0.005556955002,
2378.5,0.005366041791,
2378,0.005485487171,
2377.5,0.005322067533,
2377,0.00539059937,
2376.5,0.005493273027,
2376,0.005318346433,
2375.5,0.005448342301,
2375,0.005494793411,
2374.5,0.005512489472,
2374,0.005580343306,
2373.5,0.005521534476,
2373,0.005486588459,
2372.5,0.005634046625,
2372,0.005488239694,
2371.5,0.005595918745,
2371,0.005523186177,
2370.5,0.005344578065,
2370,0.00555304857,
2369.5,0.005536609329,
2369,0.005411960185,
2368.5,0.005509789102,
2368,0.005335720722,
2367.5,0.005559026729,
2367,0.005631083623,
2366.5,0.005463414825,
2366,0.005579556804,
2365.5,0.005654187407,
2365,0.005634938367,
2364.5,0.005810019094,
2364,0.005573342554,
2363.5,0.005573604722,
2363,0.005773029756,
2362.5,0.005607666448,
2362,0.005584328901,
2361.5,0.005552524235,
2361,0.005455786828,
2360.5,0.00574913295,
2360,0.00555053167,
2359.5,0.005465223454,
2359,0.005614143331,
2358.5,0.005622141063,
2358,0.005648522638,
2357.5,0.005731794517,
2357,0.005608610343,
2356.5,0.005815108772,
2356,0.005727991462,
2355.5,0.005640288349,
2355,0.00572161749,
2354.5,0.005606958177,
2354,0.00559064839,
2353.5,0.005706562195,
2353,0.005463965237,
2352.5,0.005468998104,
2352,0.005450360477,
2351.5,0.005337554961,
2351,0.005526830442,
2350.5,0.005567417014,
2350,0.005391228478,
2349.5,0.005565397907,
2349,0.005515163764,
2348.5,0.005652823485,
2348,0.005662789103,
2347.5,0.005505463574,
2347,0.005728043616,
2346.5,0.005812800024,
2346,0.005726837087,
2345.5,0.00580193894,
2345,0.005602946505,
2344.5,0.005803512875,
2344,0.00596572319,
2343.5,0.005810701288,
2343,0.005883429665,
2342.5,0.005884111859,
2342,0.005922055338,
2341.5,0.006228321232,
2341,0.006106072571,
2340.5,0.006126760039,
2340,0.006285335403,
2339.5,0.006286228076,
2339,0.006401197985,
2338.5,0.006326964591,
2338,0.006250879262,
2337.5,0.006493574474,
2337,0.006411233451,
2336.5,0.006295499392,
2336,0.00645376835,
2335.5,0.006290430203,
2335,0.006374797318,
2334.5,0.006529862992,
2334,0.006337497383,
2333.5,0.006563237403,
2333,0.006502771284,
2332.5,0.006425840314,
2332,0.006645738613,
2331.5,0.006532070693,
2331,0.006628916599,
2330.5,0.006733987015,
2330,0.006475155707,
2329.5,0.006612121593,
2329,0.006469506305,
2328.5,0.006394552067,
2328,0.006626314484,
2327.5,0.00648569176,
2327,0.006408344023,
2326.5,0.006455213297,
2326,0.006346690468,
2325.5,0.00657905871,
2325,0.006528759375,
2324.5,0.006354676094,
2324,0.006571279373,
2323.5,0.006516303867,
2323,0.006394840777,
2322.5,0.006485166494,
2322,0.006372039206,
2321.5,0.006586548872,
2321,0.00655924296,
2320.5,0.006298467051,
2320,0.006271205842,
2319.5,0.006208364386,
2319,0.006265664473,
2318.5,0.006393658463,
2318,0.006171761081,
2317.5,0.00625258591,
2317,0.006275880616,
2316.5,0.006135764997,
2316,0.006303325761,
2315.5,0.006273569539,
2315,0.006184705999,
2314.5,0.006323786452,
2314,0.006156559102,
2313.5,0.006142407656,
2313,0.006212224253,
2312.5,0.006047874689,
2312,0.006174649578,
2311.5,0.006213406101,
2311,0.005992256571,
2310.5,0.006157083903,
2310,0.005984146614,
2309.5,0.005982676987,
2309,0.006228636485,
2308.5,0.00602377858,
2308,0.006128072739,
2307.5,0.006342356559,
2307,0.006083811168,
2306.5,0.006269104779,
2306,0.00631456729,
2305.5,0.00623614667,
2305,0.006345035974,
2304.5,0.006202771328,
2304,0.006253085099,
2303.5,0.006463200785,
2303,0.006322315428,
2302.5,0.006457183976,
2302,0.006477073766,
2301.5,0.00639851857,
2301,0.006529311184,
2300.5,0.006525185425,
2300,0.006480121519,
2299.5,0.006835874636,
2299,0.006762854755,
2298.5,0.006771137007,
2298,0.006888838951,
2297.5,0.006744608283,
2297,0.006945256144,
2296.5,0.006911010481,
2296,0.006777447183,
2295.5,0.007023673039,
2295,0.006988421548,
2294.5,0.00695901271,
2294,0.007152469829,
2293.5,0.007098262664,
2293,0.007238662802,
2292.5,0.007334771566,
2292,0.007112550549,
2291.5,0.007290491834,
2291,0.00732350396,
2290.5,0.007390535437,
2290,0.007537246216,
2289.5,0.007389613893,
2289,0.007476327941,
2288.5,0.007680686191,
2288,0.007565719541,
2287.5,0.007671043277,
2287,0.007641719654,
2286.5,0.00750216376,
2286,0.00774640264,
2285.5,0.007765560877,
2285,0.007811628748,
2284.5,0.0079805227,
2284,0.007918435149,
2283.5,0.007976225577,
2283,0.00824582018,
2282.5,0.007996474393,
2282,0.008139961399,
2281.5,0.008236718364,
2281,0.008208912797,
2280.5,0.008430191316,
2280,0.008394535631,
2279.5,0.008262124844,
2279,0.008647938259,
2278.5,0.008463606238,
2278,0.008642921224,
2277.5,0.008527091704,
2277,0.008491771296,
2276.5,0.008710895665,
2276,0.008838080801,
2275.5,0.008692778647,
2275,0.008943264373,
2274.5,0.008861408569,
2274,0.009037451819,
2273.5,0.009153496474,
2273,0.008968658745,
2272.5,0.009121111594,
2272,0.009252515621,
2271.5,0.009150641039,
2271,0.009319818579,
2270.5,0.009317967109,
2270,0.009267270565,
2269.5,0.009347880259,
2269,0.009195110761,
2268.5,0.009303421713,
2268,0.009357931092,
2267.5,0.009159074165,
2267,0.009254340082,
2266.5,0.009216104634,
2266,0.009105964564,
2265.5,0.00923297368,
2265,0.008983642794,
2264.5,0.009055450559,
2264,0.009020853788,
2263.5,0.008836442605,
2263,0.008829864673,
2262.5,0.008737307042,
2262,0.008706116118,
2261.5,0.008748585358,
2261,0.008540265262,
2260.5,0.00854491163,
2260,0.008627156727,
2259.5,0.00838031061,
2259,0.008381207474,
2258.5,0.008366350085,
2258,0.008175939322,
2257.5,0.008305790834,
2257,0.008154732175,
2256.5,0.008058652282,
2256,0.008215006441,
2255.5,0.00801580213,
2255,0.008040246554,
2254.5,0.007988380268,
2254,0.007855645381,
2253.5,0.008014431223,
2253,0.007939973846,
2252.5,0.007831422612,
2252,0.007886960171,
2251.5,0.007761897985,
2251,0.007823778316,
2250.5,0.007863815874,
2250,0.007677339949,
2249.5,0.007784377318,
2249,0.007682082709,
2248.5,0.007588478737,
2248,0.007763479371,
2247.5,0.007576282602,
2247,0.007505982649,
2246.5,0.007597961929,
2246,0.007468137424,
2245.5,0.007523918524,
2245,0.007444963325,
2244.5,0.007377186324,
2244,0.007564771455,
2243.5,0.007420289796,
2243,0.007338509895,
2242.5,0.007399092894,
2242,0.007207394578,
2241.5,0.007335008588,
2241,0.007314500399,
2240.5,0.007156022359,
2240,0.007288938854,
2239.5,0.007165601943,
2239,0.007129233796,
2238.5,0.007238557562,
2238,0.006970481481,
2237.5,0.007078923285,
2237,0.007044588681,
2236.5,0.00694538746,
2236,0.007115550339,
2235.5,0.006927817129,
2235,0.006850311533,
2234.5,0.006964720786,
2234,0.006807054393,
2233.5,0.006868089084,
2233,0.006808421575,
2232.5,0.006629678886,
2232,0.00677629048,
2231.5,0.006758621894,
2231,0.006645502057,
2230.5,0.006655411795,
2230,0.006528917234,
2229.5,0.006582869217,
2229,0.006748026237,
2228.5,0.006476679351,
2228,0.006543238647,
2227.5,0.006476390641,
2227,0.006379446946,
2226.5,0.006552410312,
2226,0.006377818063,
2225.5,0.006283286493,
2225,0.006462438498,
2224.5,0.006241424941,
2224,0.006279110909,
2223.5,0.006240479648,
2223,0.006092369091,
2222.5,0.006261147559,
2222,0.006088746246,
2221.5,0.006018791813,
2221,0.006186570041,
2220.5,0.006015589461,
2220,0.006014670711,
2219.5,0.006073389202,
2219,0.005885581486,
2218.5,0.006018424407,
2218,0.005858005024,
2217.5,0.005726653617,
2217,0.005882957485,
2216.5,0.005754982587,
2216,0.005608741194,
2215.5,0.005773318466,
2215,0.005612097681,
2214.5,0.005680596922,
2214,0.005634518806,
2213.5,0.00545646809,
2213,0.005594450515,
2212.5,0.005560730584,
2212,0.005492276978,
2211.5,0.005608662963,
2211,0.005452326499,
2210.5,0.005415891763,
2210,0.005415734835,
2209.5,0.005311009008,
2209,0.005469129421,
2208.5,0.005329064094,
2208,0.005251660012,
2207.5,0.005400532857,
2207,0.005235598888,
2206.5,0.005224674009,
2206,0.005254804157,
2205.5,0.005168742035,
2205,0.00524041988,
2204.5,0.005262926221,
2204,0.005194807891,
2203.5,0.005234105512,
2203,0.005169920623,
2202.5,0.005204317626,
2202,0.005280455574,
2201.5,0.005076646805,
2201,0.005116615444,
2200.5,0.005115253385,
2200,0.00507790409,
2199.5,0.005255065858,
2199,0.005083640106,
2198.5,0.005079318304,
2198,0.005282289814,
2197.5,0.005102209747,
2197,0.005172880832,
2196.5,0.005178198684,
2196,0.005043176934,
2195.5,0.00520033529,
2195,0.005146999843,
2194.5,0.005154570099,
2194,0.005255799741,
2193.5,0.005124368239,
2193,0.005170444958,
2192.5,0.00530563714,
2192,0.005185533781,
2191.5,0.005352964159,
2191,0.005393141415,
2190.5,0.005279826932,
2190,0.005476679187,
2189.5,0.005417962559,
2189,0.005582939368,
2188.5,0.005690589547,
2188,0.005454187747,
2187.5,0.005518650636,
2187,0.00561419595,
2186.5,0.005605804734,
2186,0.005812196527,
2185.5,0.005662973039,
2185,0.005618496332,
2184.5,0.005980656017,
2184,0.005871150177,
2183.5,0.006075961981,
2183,0.006179322954,
2182.5,0.006090321112,
2182,0.006413886789,
2181.5,0.006356120575,
2181,0.006496570073,
2180.5,0.006703386083,
2180,0.006700178608,
2179.5,0.006820281036,
2179,0.006818361115,
2178.5,0.006747316569,
2178,0.006951174233,
2177.5,0.006870719139,
2177,0.006854703184,
2176.5,0.00698994752,
2176,0.006867405493,
2175.5,0.006875926163,
2175,0.007057269569,
2174.5,0.006983292289,
2174,0.007038800512,
2173.5,0.006996103097,
2173,0.006894598715,
2172.5,0.007139075547,
2172,0.006967272144,
2171.5,0.00689107459,
2171,0.007007757202,
2170.5,0.006803530734,
2170,0.006930052768,
2169.5,0.006832350511,
2169,0.006623896305,
2168.5,0.006748578511,
2168,0.006671814248,
2167.5,0.006729622837,
2167,0.006772951223,
2166.5,0.006533200387,
2166,0.006736011244,
2165.5,0.006644739769,
2165,0.00648842426,
2164.5,0.006651258562,
2164,0.0065805302,
2163.5,0.006609098986,
2163,0.006684747525,
2162.5,0.00650476804,
2162,0.006575957406,
2161.5,0.006592698395,
2161,0.006425525062,
2160.5,0.006619007792,
2160,0.006589150522,
2159.5,0.006551411469,
2159,0.006625604816,
2158.5,0.006453978363,
2158,0.006644739769,
2157.5,0.006649865769,
2157,0.006446989719,
2156.5,0.006676992867,
2156,0.0065687038,
2155.5,0.006473079789,
2155,0.006642505527,
2154.5,0.006501273252,
2154,0.006557692308,
2153.5,0.006638089661,
2153,0.006484351587,
2152.5,0.006603789516,
2152,0.006552410312,
2151.5,0.006490631495,
2151,0.006684852764,
2150.5,0.006488109007,
2150,0.00650056405,
2149.5,0.006563447881,
2149,0.006496149581,
2148.5,0.006588520017,
2148,0.006547627505,
2147.5,0.006451587658,
2147,0.00660999259,
2146.5,0.006476915907,
2146,0.006466458552,
2145.5,0.006567416247,
2145,0.006433722097,
2144.5,0.006492050365,
2144,0.006519851275,
2143.5,0.006404823624,
2143,0.006570359692,
2142.5,0.006445597392,
2142,0.006360349711,
2141.5,0.006515935995,
2141,0.006372590549,
2140.5,0.006551438011,
2140,0.006457157433,
2139.5,0.006296654698,
2139,0.006520560943,
2138.5,0.006417775061,
2138,0.006414885167,
2137.5,0.006499276496,
2137,0.006309472024,
2136.5,0.006351024844,
2136,0.00631913729,
2135.5,0.006363449153,
2135,0.006460310426,
2134.5,0.006331141107,
2134,0.00639822986,
2133.5,0.006427153945,
2133,0.006188329309,
2132.5,0.006310706493,
2132,0.00641661929,
2131.5,0.006257628091,
2131,0.006430070382,
2130.5,0.006381417159,
2130,0.006307160482,
2129.5,0.00646104617,
2129,0.006297626533,
2128.5,0.006363948341,
2128,0.00642618211,
2127.5,0.00622091582,
2127,0.006389560644,
2126.5,0.006320161745,
2126,0.00634521991,
2125.5,0.006478360854,
2125,0.006273254286,
2124.5,0.006393211894,
2124,0.006380812731,
2123.5,0.006268106867,
2123,0.006406425964,
2122.5,0.00626860559,
2122,0.00628827652,
2121.5,0.006430123001,
2121,0.006275381427,
2120.5,0.006363265682,
2120,0.006373089738,
2119.5,0.006193685811,
2119,0.006404876243,
2118.5,0.006286306772,
2118,0.006311730482,
2117.5,0.006377371494,
2117,0.006252113264,
2116.5,0.006309314165,
2116,0.006382021122,
2115.5,0.006206184626,
2115,0.006336210296,
2114.5,0.006274252199,
2114,0.006245994475,
2113.5,0.006351917982,
2113,0.006200696807,
2112.5,0.006297337823,
2112,0.006349133328,
2111.5,0.006172863767,
2111,0.006352259312,
2110.5,0.006296943873,
2110,0.006164777093,
2109.5,0.006386723369,
2109,0.006231393665,
2108.5,0.006252559833,
2108,0.006304508075,
2107.5,0.006128650159,
2107,0.006320582237,
2106.5,0.006234413479,
2106,0.006187489256,
2105.5,0.006316668354,
2105,0.006196364295,
2104.5,0.00619843835,
2104,0.006251246668,
2103.5,0.006174990907,
2103,0.006316878833,
2102.5,0.006256498862,
2102,0.006064779125,
2101.5,0.00623837905,
2101,0.006202640012,
2100.5,0.006107411347,
2100,0.006217397284,
2099.5,0.006072811782,
2099,0.006262224168,
2098.5,0.006252796389,
2098,0.006098931655,
2097.5,0.006253321189,
2097,0.006120012607,
2096.5,0.006135187577,
2096,0.00632113358,
2095.5,0.006083627231,
2095,0.006162702572,
2094.5,0.006142906379,
2094,0.006143562496,
2093.5,0.006270916667,
2093,0.006150599103,
2092.5,0.006061970722,
2092,0.0062049767,
2091.5,0.006074517965,
2091,0.006142407656,
2090.5,0.00615619123,
2090,0.006063519511,
2089.5,0.006222728174,
2089,0.006110902876,
2088.5,0.00604252005,
2088,0.006238300353,
2087.5,0.005974252708,
2087,0.00602821447,
2086.5,0.00621122634,
2086,0.006008056924,
2085.5,0.00609478401,
2085,0.006052127108,
2084.5,0.006009053905,
2084,0.00619447371,
2083.5,0.005964200944,
2083,0.005980157759,
2082.5,0.006103945896,
2082,0.005949898157,
2081.5,0.006127574015,
2081,0.006082551088,
2080.5,0.005910404492,
2080,0.006123136729,
2079.5,0.006017111707,
2079,0.005999132991,
2078.5,0.006068086717,
2078,0.005902059842,
2077.5,0.006041076034,
2077,0.006056090817,
2076.5,0.005946906749,
2076,0.006087250076,
2075.5,0.005969974678,
2075,0.005936147179,
2074.5,0.006063860375,
2074,0.005964988377,
2073.5,0.005992545281,
2073,0.006007138174,
2072.5,0.005913080648,
2072,0.006058689207,
2071.5,0.005976981949,
2071,0.005876266398,
2070.5,0.006072549149,
2070,0.005954517052,
2069.5,0.00596543448,
2069,0.00598711241,
2068.5,0.005799289327,
2068,0.005927513354,
2067.5,0.0059475624,
2067,0.005894004367,
2066.5,0.005956642795,
2066,0.005791287869,
2065.5,0.005886709783,
2065,0.006035511382,
2064.5,0.00584593555,
2064,0.00588586973,
2063.5,0.005813823082,
2063,0.005853518378,
2062.5,0.006006245967,
2062,0.005842813756,
2061.5,0.005799918901,
2061,0.006036220118,
2060.5,0.005836280528,
2060,0.005800574552,
2059.5,0.005848270841,
2059,0.00576015003,
2058.5,0.00592759205,
2058,0.00583124347,
2057.5,0.005797374062,
2057,0.005942392629,
2056.5,0.005710365251,
2056,0.005808077753,
2055.5,0.005899409764,
2055,0.005796823185,
2054.5,0.005885030143,
2054,0.005756739993,
2053.5,0.005711230915,
2053,0.005915311165,
2052.5,0.005776151549,
2052,0.005763874855,
2051.5,0.005787563045,
2051,0.005733656697,
2050.5,0.005879231263,
2050,0.005823818501,
2049.5,0.005700503476,
2049,0.005863068625,
2048.5,0.005796875805,
2048,0.005831663031,
2047.5,0.005799394101,
2047,0.005645323079,
2046.5,0.005832397845,
2046,0.005781162065,
2045.5,0.005713643972,
2045,0.005876214243,
2044.5,0.005738614593,
2044,0.005800312385,
2043.5,0.005844650324,
2043,0.005672125611,
2042.5,0.005825078115,
2042,0.005758733489,
2041.5,0.005696123466,
2041,0.005763455294,
2040.5,0.005686445627,
2040,0.005730168428,
2039.5,0.005791078322,
2039,0.005653662607,
2038.5,0.005834916607,
2038,0.005740266759,
2037.5,0.005672886036,
2037,0.005789294373,
2036.5,0.005621721502,
2036,0.005667562131,
2035.5,0.00575443171,
2035,0.00560845295,
2034.5,0.005730483215,
2034,0.00575199211,
2033.5,0.005563326646,
2033,0.005626232363,
2032.5,0.00566900475,
2032,0.005673489533,
2031.5,0.005784886889,
2031,0.005553861149,
2030.5,0.005667536054,
2030,0.005700686947,
2029.5,0.005556299817,
2029,0.005765134003,
2028.5,0.00561419595,
2028,0.005568334367,
2027.5,0.005744385067,
2027,0.005548276473,
2026.5,0.00566918822,
2026,0.005655550864,
2025.5,0.005524654407,
2025,0.005731558427,
2024.5,0.005554071162,
2024,0.005592510104,
2023.5,0.005711650476,
2023,0.005479798652,
2022.5,0.005551894661,
2022,0.005616922863,
2021.5,0.00555053167,
2021,0.00565387262,
2020.5,0.005516998935,
2020,0.005487374496,
2019.5,0.005753198639,
2019,0.005557898898,
2018.5,0.005582886748,
2018,0.005517811514,
2017.5,0.005392538849,
2017,0.005651931744,
2016.5,0.005558501929,
2016,0.005484700669,
2015.5,0.005629247986,
2015,0.005500115454,
2014.5,0.005588970147,
2014,0.005594974849,
2013.5,0.005435288418,
2013,0.005594423972,
2012.5,0.005522268359,
2012,0.005534748081,
2011.5,0.005654895213,
2011,0.005398042966,
2010.5,0.00546753034,
2010,0.005608138163,
2009.5,0.005507456139,
2009,0.005587265827,
2008.5,0.005426927004,
2008,0.005385803059,
2007.5,0.005614536814,
2007,0.005489104893,
2006.5,0.005558082834,
2006,0.00549982721,
2005.5,0.005406639539,
2005,0.005554412026,
2004.5,0.005459587555,
2004,0.005385907833,
2003.5,0.005510601681,
2003,0.005436782259,
2002.5,0.005480165593,
2002,0.005541827064,
2001.5,0.005298038013,
2001,0.005393429659,
2000.5,0.005531129893,
2000,0.005465276074,
1999.5,0.01088966522,
1999,0.01087742951,
1998.5,0.01074341033,
1998,0.01092470437,
1997.5,0.01082702819,
1997,0.0106278155,
1996.5,0.01083087642,
1996,0.01075336058,
1995.5,0.01074242871,
1995,0.01074646227,
1994.5,0.0105673112,
1994,0.01086532604,
1993.5,0.01081147604,
1993,0.01056028251,
1992.5,0.01068533026,
1992,0.01060760207,
1991.5,0.01059203222,
1991,0.01073797047,
1990.5,0.0106011834,
1990,0.01070438046,
1989.5,0.01072958577,
1989,0.01059460454,
1988.5,0.01066760812,
1988,0.01065832283,
1987.5,0.01060455199,
1987,0.01075444836,
1986.5,0.01064009778,
1986,0.01066747587,
1985.5,0.01064582821,
1985,0.01056243107,
1984.5,0.01069764141,
1984,0.01068119146,
1983.5,0.01056412887,
1983,0.0106669981,
1982.5,0.0105547132,
1982,0.01061513554,
1981.5,0.01077920664,
1981,0.01057187375,
1980.5,0.01067161467,
1980,0.01069825143,
1979.5,0.01054131892,
1979,0.01065177098,
1978.5,0.01052309852,
1978,0.0106410794,
1977.5,0.01073300932,
1977,0.01054879837,
1976.5,0.01062556077,
1976,0.01060022786,
1975.5,0.01053935662,
1975,0.01067745127,
1974.5,0.01052742172,
1974,0.01056739129,
1973.5,0.01067665499,
1973,0.01045407075,
1972.5,0.0105850026,
1972,0.01062054746,
1971.5,0.01050055679,
1971,0.01064535044,
1970.5,0.01057142206,
1970,0.01054158434,
1969.5,0.01065972913,
1969,0.01041917596,
1968.5,0.01055792253,
1968,0.01069466956,
1967.5,0.01053116098,
1967,0.01061959285,
1966.5,0.01046282146,
1966,0.01050562225,
1965.5,0.01069615502,
1965,0.01043824013,
1964.5,0.01045621838,
1964,0.0106673697,
1963.5,0.01052850951,
1963,0.01060922071,
1962.5,0.0104299942,
1962,0.01048684586,
1961.5,0.01063259039,
1961,0.01049464289,
1960.5,0.01053972729,
1960,0.0105212424,
1959.5,0.01038473472,
1959,0.01059051976,
1958.5,0.01055012457,
1958,0.01041745301,
1957.5,0.01063529681,
1957,0.01047897059,
1956.5,0.01048986986,
1956,0.01051156223,
1955.5,0.01032951288,
1955,0.01053826883,
1954.5,0.01057457924,
1954,0.01037084311,
1953.5,0.01052856259,
1953,0.01041975897,
1952.5,0.01048559975,
1952,0.01058484334,
1951.5,0.01036577951,
1951,0.01043492556,
1950.5,0.01051485073,
1950,0.01037585363,
1949.5,0.01046963595,
1949,0.01038115565,
1948.5,0.01043537632,
1948,0.01055622473,
1947.5,0.01041625906,
1947,0.01043832023,
1946.5,0.01043720637,
1946,0.0104614161,
1945.5,0.01060558669,
1945,0.01037020609,
1944.5,0.01040846389,
1944,0.01048907358,
1943.5,0.0104101086,
1943,0.01041731983,
1942.5,0.01034878567,
1942,0.01026412006,
1941.5,0.01051055454,
1941,0.01051580533,
1940.5,0.01040920708,
1940,0.01051829848,
1939.5,0.01040395722,
1939,0.01056288183,
1938.5,0.01057237759,
1938,0.01042381581,
1937.5,0.0105783185,
1937,0.01043367945,
1936.5,0.01042545959,
1936,0.01056375727,
1935.5,0.01033995766,
1935,0.01036896091,
1934.5,0.01046077907,
1934,0.01032270025,
1933.5,0.01043919474,
1933,0.01034035534,
1932.5,0.01022425853,
1932,0.01038722694,
1931.5,0.01029934734,
1931,0.01042180136,
1930.5,0.01048456598,
1930,0.01029274706,
1929.5,0.01047870517,
1929,0.01048620977,
1928.5,0.01036095433,
1928,0.01046069991,
1927.5,0.01032333635,
1927,0.01034380216,
1926.5,0.01046316605,
1926,0.01024721004,
1925.5,0.01021008007,
1925,0.0103335157,
1924.5,0.01023864932,
1924,0.01024357975,
1923.5,0.01025200728,
1923,0.01017798763,
1922.5,0.01030379999,
1922,0.01011812873,
1921.5,0.01022041589,
1921,0.01017054077,
1920.5,0.01015204471,
1920,0.01045786217,
1919.5,0.01049649902,
1919,0.01038126182,
1918.5,0.01055694092,
1918,0.01045730524,
1917.5,0.01039894577,
1917,0.0103414692,
1916.5,0.01017353591,
1916,0.01011449844,
1915.5,0.01022478845,
1915,0.01006119233,
1914.5,0.01025327947,
1914,0.01007173676,
1913.5,0.01036262419,
1913,0.01042991411,
1912.5,0.01037940569,
1912,0.01022889651,
1911.5,0.0103918938,
1911,0.01036599092,
1910.5,0.010512623,
1910,0.01016553305,
1909.5,0.01017181296,
1909,0.01027652528,
1908.5,0.01002254151,
1908,0.01004391909,
1907.5,0.01009354088,
1907,0.009806963615,
1906.5,0.01030138787,
1906,0.01016667206,
1905.5,0.01005729754,
1905,0.01024461351,
1904.5,0.01029083785,
1904,0.0102033224,
1903.5,0.01040581334,
1903,0.01006169524,
1902.5,0.01026266254,
1902,0.01011023298,
1901.5,0.00995661132,
1901,0.01001997106,
1900.5,0.01007979084,
1900,0.01030520536,
1899.5,0.01032164041,
1899,0.01030030102,
1898.5,0.01040793397,
1898,0.01039820351,
1897.5,0.01032148115,
1897,0.01038547698,
1896.5,0.01015737094,
1896,0.01001024991,
1895.5,0.0101475399,
1895,0.01004455518,
1894.5,0.01008946076,
1894,0.01012207661,
1893.5,0.009879464284,
1893,0.01014083624,
1892.5,0.01001160033,
1892,0.01000691205,
1891.5,0.01013810746,
1891,0.01005674154,
1890.5,0.01020059269,
1890,0.01019508019,
1889.5,0.01011733338,
1889,0.01019696146,
1888.5,0.01018302236,
1888,0.0101484675,
1887.5,0.0102461772,
1887,0.009958544746,
1886.5,0.01001917664,
1886,0.009948798455,
1885.5,0.009930550121,
1885,0.01008715574,
1884.5,0.01006945781,
1884,0.01007525995,
1883.5,0.0102776913,
1883,0.01005549636,
1882.5,0.00993764773,
1882,0.01010917313,
1881.5,0.009988926351,
1881,0.01015064027,
1880.5,0.01005610544,
1880,0.0098830387,
1879.5,0.009948400781,
