Vozduh-Abs-Kin,,
Time (min),Abs,
58.8583374,-0.0007849810645,
58.87500381,-0.0007893737056,
58.89167023,-0.0007952649612,
58.90833664,-0.0007841025363,
58.92500305,-0.0007773325779,
58.94166946,-0.0007791413809,
58.95833588,-0.0007892186986,
58.97500229,-0.0007894770824,
58.99167252,-0.0007908723783,
59.00833893,-0.0007983655669,
59.02500534,-0.0007795547717,
59.04167175,-0.0008010010934,
59.05833817,-0.0007946448168,
59.07500458,-0.0007930428255,
59.09167099,-0.000787875033,
59.1083374,-0.0007896320894,
59.12500381,-0.000788856938,
59.14167023,-0.0007903039223,
59.15833664,-0.0007966085686,
59.17500305,-0.0007987273275,
59.19166946,-0.0007861696649,
59.20833588,-0.0007710276404,
59.22500229,-0.0007950065774,
59.24167252,-0.0008049801691,
59.25833893,-0.0007855495205,
59.27500534,-0.0007922676741,
59.29167175,-0.00078999385,
59.30833817,-0.0007898904732,
59.32500458,-0.0007860146579,
59.34167099,-0.0007898387848,
59.3583374,-0.0007930945139,
59.37500381,-0.0007805366768,
59.39167023,-0.0007887535612,
59.40833664,-0.0007853945135,
59.42500305,-0.0007994507905,
59.44166946,-0.0007881851052,
59.45833588,-0.0007915441529,
59.47500229,-0.0007933012093,
59.49167252,-0.0007992957835,
59.50833893,-0.0007903039223,
59.52500534,-0.0008011561004,
59.54167175,-0.0007997608627,
59.55833817,-0.0007914408343,
59.57500458,-0.0008021896356,
59.59167099,-0.0007997608627,
59.6083374,-0.0007857045857,
59.62500381,-0.0008003809489,
59.64167023,-0.0008003292605,
59.65833664,-0.000804256706,
59.67500305,-0.0008147468325,
59.69166946,-0.0007977971109,
59.70833588,-0.0007976937923,
59.72500229,-0.0008011044119,
59.74167252,-0.0008013111656,
59.75833893,-0.0007961434894,
59.77500534,-0.000793817977,
59.79167175,-0.000802241324,
59.80833817,-0.0007968669524,
59.82500458,-0.0007939730422,
59.84167099,-0.0008054452483,
59.8583374,-0.0008002259419,
59.87500381,-0.0008035849314,
59.89167023,-0.000794231426,
59.90833664,-0.0007941280492,
59.92500305,-0.000796246808,
59.94166946,-0.0007971253362,
59.95833588,-0.0008030681638,
59.97500229,-0.0008071505581,
59.99167252,-0.0008090625633,
60.00833893,-0.0007920092903,
60.02500534,-0.0007973320317,
60.04167175,-0.0007922676741,
60.05833817,-0.0008045667782,
60.07500458,-0.0008187257918,
60.09167099,-0.0007967635756,
60.1083374,-0.0008105611196,
60.12500381,-0.0008024480194,
60.14167023,-0.0007943347446,
60.15833664,-0.0007941280492,
60.17500305,-0.0007973320317,
60.19166946,-0.0008026547148,
60.20833588,-0.0007915958413,
60.22500229,-0.0007837407757,
60.24167252,-0.000796815264,
60.25833893,-0.0007940763608,
60.27500534,-0.0007976421039,
60.29167175,-0.0007975387271,
60.30833817,-0.000812059734,
60.32500458,-0.0008026547148,
60.34167099,-0.0008047734736,
60.3583374,-0.0008129898924,
60.37500381,-0.0008153669187,
60.39167023,-0.0007990890299,
60.40833664,-0.0008005876443,
60.42500305,-0.0008019829402,
60.44166946,-0.0007883918006,
60.45833588,-0.0008046184084,
60.47500229,-0.0008034815546,
60.49167252,-0.0008008977165,
60.50833893,-0.000804411713,
60.52500534,-0.0008096826496,
60.54167175,-0.0008029130986,
60.55833817,-0.0008068404859,
60.57500458,-0.0007898387848,
60.59167099,-0.0007969186408,
60.6083374,-0.0008009494049,
60.62500381,-0.000810612808,
60.64167023,-0.0008053935599,
60.65833664,-0.0008043083944,
60.67500305,-0.0008001225651,
60.69166946,-0.00079454144,
60.70833588,-0.000811181264,
60.72500229,-0.0008129898924,
60.74167252,-0.0007999675581,
60.75833893,-0.0008035849314,
60.77500534,-0.0008161420701,
60.79167175,-0.000811181264,
60.80833817,-0.0008023447008,
60.82500458,-0.0008008977165,
60.84167099,-0.0008082357235,
60.8583374,-0.000804256706,
60.87500381,-0.0007983655669,
60.89167023,-0.0008063754067,
60.90833664,-0.0008054969367,
60.92500305,-0.0008034298662,
60.94166946,-0.0008022930124,
60.95833588,-0.0008137649857,
60.97500229,-0.0008089074981,
60.99167252,-0.0008109745686,
61.00833893,-0.0007905106177,
61.02500534,-0.0008045667782,
61.04167175,-0.0008046700968,
61.05833817,-0.0007865314255,
61.07500458,-0.0008017245564,
61.09167099,-0.0007969186408,
61.1083374,-0.0008134032832,
61.12500381,-0.0008056519437,
61.14167023,-0.0008031714824,
61.15833664,-0.0008080807165,
61.17500305,-0.0008118530386,
61.19166946,-0.0007956266636,
61.20833588,-0.0008041016408,
61.22500229,-0.0008150568465,
61.24167252,-0.0008017245564,
61.25833893,-0.0008116979734,
61.27500534,-0.0008019829402,
61.29167175,-0.0008148501511,
61.30833817,-0.0008047734736,
61.32500458,-0.0008140750579,
61.34167099,-0.0007929394487,
61.3583374,-0.000788288482,
61.37500381,-0.0008120080456,
61.39167023,-0.0008136616671,
61.40833664,-0.0008061687113,
61.42500305,-0.0008103027358,
61.44166946,-0.0008045667782,
61.45833588,-0.0008127315086,
61.47500229,-0.0008047217852,
61.49167252,-0.0008065821021,
61.50833893,-0.0008013111656,
61.52500534,-0.0008153152303,
61.54167175,-0.0008034815546,
61.55833817,-0.0008176922565,
61.57500458,-0.0007984172553,
61.59167099,-0.0008114396478,
61.6083374,-0.0008078740211,
61.62500381,-0.0008052385529,
61.64167023,-0.0008165554609,
61.65833664,-0.0008084424189,
61.67500305,-0.0008161420701,
61.69166946,-0.0008109228802,
61.70833588,-0.0008206377388,
61.72500229,-0.0008218262228,
61.74167252,-0.0008085974841,
61.75833893,-0.0008093725774,
61.77500534,-0.0008192425012,
61.79167175,-0.0008120080456,
61.80833817,-0.0008118530386,
61.82500458,-0.0008084424189,
61.84167099,-0.0008068921743,
61.8583374,-0.0008069954929,
61.87500381,-0.0008036365616,
61.89167023,-0.0007988306461,
61.90833664,-0.0008099410334,
61.92500305,-0.0007959884242,
61.94166946,-0.0008061170229,
61.95833588,-0.0008083907887,
61.97500229,-0.0008102511056,
61.99167252,-0.000804256706,
62.00833893,-0.0008103027358,
62.02500534,-0.0008128348272,
62.04167175,-0.000794231426,
62.05833817,-0.0008171238587,
62.07500458,-0.0007979004877,
62.09167099,-0.0008074089419,
62.1083374,-0.0008120080456,
62.12500381,-0.0008005360141,
62.14167023,-0.0007998125511,
62.15833664,-0.0008088041795,
62.17500305,-0.0008132999064,
62.19166946,-0.0008012077888,
62.20833588,-0.0008075639489,
62.22500229,-0.0007978487993,
62.24167252,-0.0008096826496,
62.25833893,-0.0008020346286,
62.27500534,-0.000819655892,
62.29167175,-0.0008059103275,
62.30833817,-0.0008047734736,
62.32500458,-0.0008091658819,
62.34167099,-0.0007962984964,
62.3583374,-0.0008065821021,
62.37500381,-0.0008014144842,
62.39167023,-0.0007975387271,
62.40833664,-0.0008012594772,
62.42500305,-0.0008082357235,
62.44166946,-0.0008230147068,
62.45833588,-0.0008002259419,
62.47500229,-0.0008128348272,
62.49167252,-0.0008043083944,
62.50833893,-0.000812059734,
62.52500534,-0.0008134032832,
62.54167175,-0.0008018795634,
62.55833817,-0.0008132482762,
62.57500458,-0.0008089074981,
62.59167099,-0.000802964787,
62.6083374,-0.0008166070911,
62.62500381,-0.0008121114224,
62.64167023,-0.0008084424189,
62.65833664,-0.0008089591865,
62.67500305,-0.0008117496618,
62.69166946,-0.0008167104679,
62.70833588,-0.0008235831629,
62.72500229,-0.0008091142518,
62.74167252,-0.0008115946548,
62.75833893,-0.0008098376566,
62.77500534,-0.0008063754067,
62.79167175,-0.0008057553205,
62.80833817,-0.000804256706,
62.82500458,-0.0008014144842,
62.84167099,-0.0008035849314,
62.8583374,-0.0008070988697,
62.87500381,-0.000811491278,
62.89167023,-0.0008161420701,
62.90833664,-0.0008150052163,
62.92500305,-0.0008092175703,
62.94166946,-0.0008144367603,
62.95833588,-0.0008184157196,
62.97500229,-0.0008083907887,
62.99167252,-0.0008090625633,
63.00833893,-0.0008090625633,
63.02500534,-0.0008128865156,
63.04167175,-0.0008097860264,
63.05833817,-0.000811181264,
63.07500458,-0.0008091658819,
63.09167099,-0.0008147985209,
63.1083374,-0.0008178990101,
63.12500381,-0.0008128348272,
63.14167023,-0.00080280978,
63.15833664,-0.0008064270951,
63.17500305,-0.0008083391003,
63.19166946,-0.0008069954929,
63.20833588,-0.0008121630526,
63.22500229,-0.0008184157196,
63.24167252,-0.0008049801691,
63.25833893,-0.0008167104679,
63.27500534,-0.0008165037725,
63.29167175,-0.0008094759542,
63.30833817,-0.0008147468325,
63.32500458,-0.0008142817533,
63.34167099,-0.0008081324049,
63.3583374,-0.0008117496618,
63.37500381,-0.0008166587795,
63.39167023,-0.0008101994172,
63.40833664,-0.0008115946548,
63.42500305,-0.0008132999064,
63.44166946,-0.0008090108749,
63.45833588,-0.0008128348272,
63.47500229,-0.0008066854789,
63.49167252,-0.0008116463432,
63.50833893,-0.0008164520841,
63.52500534,-0.000823324779,
63.54167175,-0.0008076673257,
63.55833817,-0.0008154186071,
63.57500458,-0.0008080807165,
63.59167099,-0.0008180540171,
63.6083374,-0.0008138166741,
63.62500381,-0.0008096309612,
63.64167023,-0.0008258051239,
63.65833664,-0.0008058069507,
63.67500305,-0.0008268386009,
63.69166946,-0.0008163487655,
63.70833588,-0.0008172788657,
63.72500229,-0.0008145401371,
63.74167252,-0.0008099927218,
63.75833893,-0.000822446309,
63.77500534,-0.0008096826496,
63.79167175,-0.0008108711918,
63.80833817,-0.0008079773397,
63.82500458,-0.0008171238587,
63.84167099,-0.0008166070911,
63.8583374,-0.0008144367603,
63.87500381,-0.0008129898924,
63.89167023,-0.0008174339309,
63.90833664,-0.0008139716811,
63.92500305,-0.0008141783765,
63.94166946,-0.0008125765016,
63.95833588,-0.0008192425012,
63.97500229,-0.0008100444102,
63.99167252,-0.0008131965878,
64.00833893,-0.0008009494049,
64.02500153,-0.0008189841756,
64.04167175,-0.0008269419195,
64.05833435,-0.0008101477288,
64.07500458,-0.0008212061366,
64.09166718,-0.0008137132972,
64.1083374,-0.0008132999064,
64.12500763,-0.0008045667782,
64.14167023,-0.0008247716469,
64.15834045,-0.0008220846066,
64.17500305,-0.0008181057055,
64.19167328,-0.0008236347931,
64.20833588,-0.0008215162088,
64.2250061,-0.0008123181178,
64.2416687,-0.0007981588715,
64.25833893,-0.0008174339309,
64.27500153,-0.0008218779112,
64.29167175,-0.0008137649857,
64.30833435,-0.000811491278,
64.32500458,-0.0008118013502,
64.34166718,-0.0008120080456,
64.3583374,-0.0008198625874,
64.37500763,-0.0008244615747,
64.39167023,-0.0008180023287,
64.40834045,-0.0008099927218,
64.42500305,-0.0008061687113,
64.44167328,-0.0008306623786,
64.45833588,-0.0008234280976,
64.4750061,-0.0008256501169,
64.4916687,-0.0008205860504,
64.50833893,-0.0008205860504,
64.52500153,-0.0008255467401,
64.54167175,-0.0008224979974,
64.55833435,-0.0008069954929,
64.57500458,-0.0008247716469,
64.59166718,-0.0008160903817,
64.6083374,-0.0008162970771,
64.62500763,-0.0008241515607,
64.64167023,-0.0008283370989,
64.65834045,-0.0008259084425,
64.67500305,-0.0008209994412,
64.69167328,-0.0008227563812,
64.70833588,-0.0008091658819,
64.7250061,-0.0008249783423,
64.7416687,-0.0008161937003,
64.75833893,-0.0008131965878,
64.77500153,-0.0008185190964,
64.79167175,-0.0008130415226,
64.80833435,-0.0008205860504,
64.82500458,-0.0008175372495,
64.84166718,-0.0008197075804,
64.8583374,-0.0008266319055,
64.87500763,-0.0008239448653,
64.89167023,-0.0008157803095,
64.90834045,-0.0008195525734,
64.92500305,-0.0008173822425,
64.94167328,-0.0008227046928,
64.95833588,-0.0008141267463,
64.9750061,-0.0008247199585,
64.9916687,-0.0008329876582,
65.00833893,-0.0008297322784,
65.02500153,-0.0008219295996,
65.04167175,-0.0008221879252,
65.05833435,-0.0008087008027,
65.07500458,-0.0008253917331,
65.09166718,-0.0008219295996,
65.1083374,-0.0008105094894,
65.12500763,-0.0008275103173,
65.14167023,-0.0008220846066,
65.15834045,-0.0008149018395,
65.17500305,-0.0008206377388,
65.19167328,-0.0008187257918,
65.20833588,-0.0008086491725,
65.2250061,-0.0008254434215,
65.2416687,-0.0008145918255,
65.25833893,-0.0008275103173,
65.27500153,-0.0008228596998,
65.29167175,-0.0008043600246,
65.30833435,-0.0008255984285,
65.32500458,-0.0008317992324,
65.34166718,-0.0008255467401,
65.3583374,-0.0008190874942,
65.37500763,-0.0008071505581,
65.39167023,-0.0008179506403,
65.40834045,-0.0008159870049,
65.42500305,-0.0008166587795,
65.44167328,-0.0008187257918,
65.45833588,-0.0008192941896,
65.4750061,-0.0008208444342,
65.4916687,-0.0008161937003,
65.50833893,-0.0008185190964,
65.52500153,-0.0008313858416,
65.54167175,-0.0008273553103,
65.55833435,-0.0008260118193,
65.57500458,-0.0008155219257,
65.59166718,-0.0008218779112,
65.6083374,-0.0008271486149,
65.62500763,-0.0008325226372,
65.64167023,-0.0008205860504,
65.65834045,-0.0008210511296,
65.67500305,-0.0008194491966,
65.69167328,-0.0008268386009,
65.70833588,-0.0008245132631,
65.7250061,-0.0008121114224,
65.7416687,-0.0008199659642,
65.75833893,-0.0008269936079,
65.77500153,-0.0008165037725,
65.79167175,-0.0008209994412,
65.80833435,-0.0008245649515,
65.82500458,-0.0008173822425,
65.84166718,-0.0008211544482,
65.8583374,-0.0008346412214,
65.87500763,-0.0008149018395,
65.89167023,-0.000821567839,
65.90834045,-0.0008340728236,
65.92500305,-0.000819655892,
65.94167328,-0.0008178990101,
65.95833588,-0.0008250816609,
65.9750061,-0.0008248233353,
65.9916687,-0.0008177956333,
66.00833893,-0.0008224979974,
66.02500153,-0.0008110261988,
66.04167175,-0.0008253400447,
66.05833435,-0.0008200692828,
66.07500458,-0.0008283887873,
66.09166718,-0.000820224348,
66.1083374,-0.0008217229042,
66.12500763,-0.0008250300307,
66.14167023,-0.0008244615747,
66.15834045,-0.0008261151379,
66.17500305,-0.0008259084425,
66.19167328,-0.000823324779,
66.20833588,-0.0008272003033,
66.2250061,-0.0008250816609,
66.2416687,-0.0008354163147,
66.25833893,-0.0008208961226,
66.27500153,-0.0008245649515,
66.29167175,-0.0008249783423,
66.30833435,-0.0008223429904,
66.32500458,-0.0008260635077,
66.34166718,-0.0008218779112,
66.3583374,-0.0008286471711,
66.37500763,-0.0008264252101,
66.39167023,-0.0008300939808,
66.40834045,-0.0008287504897,
66.42500305,-0.0008237381699,
66.44167328,-0.0008249783423,
66.45833588,-0.0008169171633,
66.4750061,-0.0008219812298,
66.4916687,-0.0008290088736,
66.50833893,-0.0008229630766,
66.52500153,-0.0008188291104,
66.54167175,-0.0008258051239,
66.55833435,-0.0008254950517,
66.57500458,-0.0008181573357,
66.59166718,-0.0008250816609,
66.6083374,-0.0008264768985,
66.62500763,-0.0008205860504,
66.64167023,-0.0008284921059,
66.65834045,-0.000819190871,
66.67500305,-0.0008172272355,
66.69167328,-0.0008237381699,
66.70833588,-0.0008199659642,
66.7250061,-0.0008310241392,
66.7416687,-0.0008252883563,
66.75833893,-0.0008303006762,
66.77500153,-0.0008364497335,
66.79167175,-0.0008239448653,
66.80833435,-0.0008282854105,
66.82500458,-0.0008287504897,
66.84166718,-0.0008245649515,
66.8583374,-0.0008329876582,
66.87500763,-0.000822291302,
66.89167023,-0.0008264768985,
66.90834045,-0.0008270452963,
66.92500305,-0.0008277687011,
66.94167328,-0.0008268902311,
66.95833588,-0.0008223429904,
66.9750061,-0.000831747544,
66.9916687,-0.0008303523646,
67.00833893,-0.0008368114359,
67.02500153,-0.0008381032385,
67.04167175,-0.0008312824648,
67.05833435,-0.0008266835357,
67.07500458,-0.0008280270849,
67.09166718,-0.000833091035,
67.1083374,-0.0008358296473,
67.12500763,-0.0008441488608,
67.14167023,-0.0008284921059,
67.15834045,-0.0008350546123,
67.17500305,-0.0008285437943,
67.19167328,-0.0008432187606,
67.20833588,-0.000820534362,
67.2250061,-0.0008317992324,
67.2416687,-0.0008337627514,
67.25833893,-0.0008176922565,
67.27500153,-0.0008238414885,
67.29167175,-0.0008166587795,
67.30833435,-0.0008262185147,
67.32500458,-0.0008232730906,
67.34166718,-0.0008221879252,
67.3583374,-0.0008218262228,
67.37500763,-0.0008263218333,
67.39167023,-0.0008257534355,
67.40834045,-0.0008374832105,
67.42500305,-0.0008362947265,
67.44167328,-0.0008213095134,
67.45833588,-0.0008278203895,
67.4750061,-0.0008260635077,
67.4916687,-0.000830404053,
67.50833893,-0.0008417719509,
67.52500153,-0.0008276653825,
67.54167175,-0.0008215162088,
67.55833435,-0.0008418753278,
67.57500458,-0.0008372765151,
67.59166718,-0.000829215569,
67.6083374,-0.000831592537,
67.62500763,-0.0008295772714,
67.64167023,-0.000818622415,
67.65834045,-0.000834279519,
67.67500305,-0.0008209477528,
67.69167328,-0.0008272519917,
67.70833588,-0.0008356230101,
67.7250061,-0.0008404801483,
67.7416687,-0.0008368631243,
67.75833893,-0.0008282854105,
67.77500153,-0.0008189841756,
67.79167175,-0.000832936028,
67.80833435,-0.0008275620057,
67.82500458,-0.0008338661282,
67.84166718,-0.000830249046,
67.8583374,-0.000831592537,
67.87500763,-0.0008364497335,
67.89167023,-0.000832057558,
67.90834045,-0.0008393950411,
67.92500305,-0.0008272003033,
67.94167328,-0.0008183640311,
67.95833588,-0.0008329876582,
67.9750061,-0.000830714067,
67.9916687,-0.000831747544,
68.00833893,-0.0008349512354,
68.02500153,-0.0008473008056,
68.04167175,-0.0008399117505,
68.05833435,-0.0008361397195,
68.07500458,-0.000831747544,
68.09166718,-0.000819190871,
68.1083374,-0.0008397567435,
68.12500763,-0.00083474454,
68.14167023,-0.0008295772714,
68.15834045,-0.0008188291104,
68.17500305,-0.0008166587795,
68.19167328,-0.0008221879252,
68.20833588,-0.0008287504897,
68.2250061,-0.0008411519229,
68.2416687,-0.0008372765151,
68.25833893,-0.000848902564,
68.27500153,-0.0008362947265,
68.29166412,-0.0008255467401,
68.30833435,-0.0008393434109,
68.32499695,-0.000833556056,
68.34166718,-0.0008350029238,
68.35832977,-0.0008173305541,
68.375,-0.0008357780171,
68.39167023,-0.0008312308346,
68.40833282,-0.0008357780171,
68.42500305,-0.0008328326512,
68.44166565,-0.0008310241392,
68.45833588,-0.0008398601203,
68.47499847,-0.0008317992324,
68.4916687,-0.00082968059,
68.5083313,-0.0008275620057,
68.52500153,-0.0008401701343,
68.54166412,-0.0008336594328,
68.55833435,-0.000833556056,
68.57499695,-0.0008337111212,
68.59166718,-0.0008418753278,
68.60832977,-0.0008400151273,
68.625,-0.0008441488608,
68.64167023,-0.0008297322784,
68.65833282,-0.0008444588748,
68.67500305,-0.0008391367155,
68.69166565,-0.0008366047405,
68.70833588,-0.0008353646263,
68.72499847,-0.0008365014219,
68.7416687,-0.0008269419195,
68.7583313,-0.0008278720779,
68.77500153,-0.0008266319055,
68.79166412,-0.0008419269579,
68.80833435,-0.0008282337803,
68.82499695,-0.000830869074,
68.84166718,-0.0008317992324,
68.85832977,-0.0008323159418,
68.875,-0.0008366047405,
68.89167023,-0.0008420819649,
68.90833282,-0.0008419786463,
68.92500305,-0.0008386199479,
68.94166565,-0.0008256501169,
68.95833588,-0.0008399634389,
68.97499847,-0.000833401049,
68.9916687,-0.0008213095134,
69.0083313,-0.0008274586871,
69.02500153,-0.0008202759782,
69.04166412,-0.0008297839668,
69.05833435,-0.0008273553103,
69.07499695,-0.0008246166399,
69.09166718,-0.0008267352241,
69.10832977,-0.0008266835357,
69.125,-0.0008376382175,
69.14167023,-0.0008411519229,
69.15833282,-0.0008284404757,
69.17500305,-0.0008365531103,
69.19166565,-0.0008301456692,
69.20833588,-0.0008284921059,
69.22499847,-0.0008376898477,
69.2416687,-0.0008306107484,
69.2583313,-0.0008361397195,
69.27500153,-0.0008385683177,
69.29166412,-0.0008368631243,
69.30833435,-0.0008371731383,
69.32499695,-0.0008313341532,
69.34166718,-0.0008337111212,
69.35832977,-0.0008436837816,
69.375,-0.0008352612494,
69.39167023,-0.0008454406052,
69.40833282,-0.0008352096193,
69.42500305,-0.00083474454,
69.44166565,-0.0008352096193,
69.45833588,-0.0008268902311,
69.47499847,-0.0008305073716,
69.4916687,-0.0008431670722,
69.5083313,-0.0008372248267,
69.52500153,-0.0008283887873,
69.54166412,-0.0008422370302,
69.55833435,-0.0008372248267,
69.57499695,-0.0008407902205,
69.59166718,-0.0008301973576,
69.60832977,-0.0008415136253,
69.625,-0.0008386716363,
69.64167023,-0.0008452855982,
69.65833282,-0.0008290088736,
69.67500305,-0.0008477141382,
69.69166565,-0.0008380516083,
69.70833588,-0.0008362947265,
69.72499847,-0.0008419269579,
69.7416687,-0.0008465257124,
69.7583313,-0.0008356746403,
69.77500153,-0.0008327293326,
69.79166412,-0.0008388266433,
69.80833435,-0.0008300939808,
69.82499695,-0.0008419786463,
69.84166718,-0.0008285437943,
69.85832977,-0.000823324779,
69.875,-0.0008350029238,
69.89167023,-0.0008283887873,
69.90833282,-0.0008382582455,
69.92500305,-0.0008387233247,
69.94166565,-0.0008369148127,
69.95833588,-0.0008512794739,
69.97499847,-0.000829060562,
69.9916687,-0.0008275620057,
70.0083313,-0.0008301456692,
70.02500153,-0.0008382582455,
70.04166412,-0.0008287504897,
70.05833435,-0.0008359847125,
70.07499695,-0.0008406351553,
70.09166718,-0.000831592537,
70.10832977,-0.0008284921059,
70.125,-0.0008401184459,
70.14167023,-0.0008316958556,
70.15833282,-0.0008464223938,
70.17500305,-0.0008335044258,
70.19166565,-0.0008401184459,
70.20833588,-0.0008431670722,
70.22499847,-0.0008358296473,
70.2416687,-0.0008389300201,
70.2583313,-0.0008390850271,
70.27500153,-0.0008338661282,
70.29166412,-0.0008433737676,
70.30833435,-0.0008419269579,
70.32499695,-0.0008441488608,
70.34166718,-0.0008422370302,
70.35832977,-0.0008385683177,
70.375,-0.0008314374718,
70.39167023,-0.000843425456,
70.40833282,-0.0008301456692,
70.42500305,-0.0008370181313,
70.44166565,-0.000834434526,
70.45833588,-0.0008336594328,
70.47499847,-0.0008345378446,
70.4916687,-0.0008475591312,
70.5083313,-0.0008393434109,
70.52500153,-0.0008447688888,
70.54166412,-0.0008447172586,
70.55833435,-0.00083474454,
70.57499695,-0.0008388266433,
70.59166718,-0.0008329876582,
70.60832977,-0.00082968059,
70.625,-0.0008436837816,
70.64167023,-0.0008475591312,
70.65833282,-0.0008500910481,
70.67500305,-0.0008464740822,
70.69166565,-0.0008464223938,
70.70833588,-0.0008335044258,
70.72499847,-0.0008368114359,
70.7416687,-0.0008343828376,
70.7583313,-0.0008362947265,
70.77500153,-0.0008355713217,
70.79166412,-0.0008375348407,
70.80833435,-0.0008352096193,
70.82499695,-0.0008400151273,
70.84166718,-0.0008351579309,
70.85832977,-0.0008503493736,
70.875,-0.000823479786,
70.89167023,-0.0008367081173,
70.90833282,-0.0008370181313,
70.92500305,-0.0008398084319,
70.94166565,-0.0008361914079,
70.95833588,-0.0008286471711,
70.97499847,-0.0008335044258,
70.9916687,-0.0008346412214,
71.0083313,-0.0008369664429,
71.02500153,-0.0008311791462,
71.04166412,-0.0008340728236,
71.05833435,-0.0008323676302,
71.07499695,-0.0008419269579,
71.09166718,-0.0008340728236,
71.10832977,-0.000843115442,
71.125,-0.000846319017,
71.14167023,-0.0008406351553,
71.15833282,-0.0008338661282,
71.17500305,-0.0008362947265,
71.19166565,-0.0008401184459,
71.20833588,-0.0008397567435,
71.22499847,-0.0008401184459,
71.2416687,-0.0008416169439,
71.2583313,-0.0008374315221,
71.27500153,-0.0008294738946,
71.29166412,-0.0008327293326,
71.30833435,-0.000830404053,
71.32499695,-0.0008401701343,
71.34166718,-0.0008462673868,
71.35832977,-0.0008355196333,
71.375,-0.0008335044258,
71.39167023,-0.0008411002345,
71.40833282,-0.0008312824648,
71.42500305,-0.0008272519917,
71.44166565,-0.0008237898583,
71.45833588,-0.0008458023076,
71.47499847,-0.0008326259558,
71.4916687,-0.0008436321514,
71.5083313,-0.0008359330241,
71.52500153,-0.0008383616223,
71.54166412,-0.0008412552415,
71.55833435,-0.0008421853418,
71.57499695,-0.0008465257124,
71.59166718,-0.0008318508626,
71.60832977,-0.0008413585601,
71.625,-0.0008404801483,
71.64167023,-0.0008393950411,
71.65833282,-0.0008338144398,
71.67500305,-0.0008392400341,
71.69166565,-0.0008446655702,
71.70833588,-0.0008319542394,
71.72499847,-0.0008301456692,
71.7416687,-0.0008350029238,
71.7583313,-0.0008398601203,
71.77500153,-0.0008371731383,
71.79166412,-0.0008467840962,
71.80833435,-0.0008526228485,
71.82499695,-0.0008448722656,
71.84166718,-0.000846009003,
71.85832977,-0.0008497809758,
71.875,-0.0008426503628,
71.89167023,-0.0008414619369,
71.90833282,-0.0008453372866,
71.92500305,-0.0008406351553,
71.94166565,-0.0008362430381,
71.95833588,-0.0008428570582,
71.97499847,-0.0008388783317,
71.9916687,-0.0008437871584,
72.0083313,-0.0008382582455,
72.02500153,-0.0008513827925,
72.04166412,-0.0008455956704,
72.05833435,-0.0008454922936,
72.07499695,-0.0008501943666,
72.09166718,-0.0008354163147,
72.10832977,-0.0008405318367,
72.125,-0.0008525712183,
72.14167023,-0.0008475591312,
72.15833282,-0.0008390850271,
72.17500305,-0.0008273036219,
72.19166565,-0.0008448205772,
72.20833588,-0.0008341244538,
72.22499847,-0.0008380516083,
72.2416687,-0.0008464740822,
72.2583313,-0.0008449755842,
72.27500153,-0.0008407902205,
72.29166412,-0.0008509177715,
72.30833435,-0.0008562914445,
72.32499695,-0.0008483342244,
72.34166718,-0.0008440971724,
72.35832977,-0.0008402218227,
72.375,-0.0008377932245,
72.39167023,-0.0008470941102,
72.40833282,-0.0008430637536,
72.42500305,-0.0008422886604,
72.44166565,-0.0008366564289,
72.45833588,-0.0008449755842,
72.47499847,-0.0008381549269,
72.4916687,-0.0008409452275,
72.5083313,-0.0008405835251,
72.52500153,-0.0008470941102,
72.54166412,-0.0008379482315,
72.55833435,-0.0008439938538,
72.57499695,-0.0008444588748,
72.59166718,-0.0008439421654,
72.60832977,-0.0008527262253,
72.625,-0.0008346928516,
72.64167023,-0.0008406868437,
72.65833282,-0.0008472491172,
72.67500305,-0.0008467840962,
72.69166565,-0.0008398084319,
72.70833588,-0.0008407385321,
72.72499847,-0.0008407385321,
72.7416687,-0.0008445621934,
72.7583313,-0.0008559814305,
72.77500153,-0.0008452855982,
72.79166412,-0.0008418236393,
72.80833435,-0.0008441488608,
72.82499695,-0.0008398601203,
72.84166718,-0.000845388975,
72.85832977,-0.0008497809758,
72.875,-0.0008415652555,
72.89167023,-0.0008556714165,
72.90833282,-0.0008524678415,
72.92500305,-0.0008353646263,
72.94166565,-0.0008471974288,
72.95833588,-0.0008401184459,
72.97499847,-0.0008423403488,
72.9916687,-0.0008433220792,
73.0083313,-0.0008363980451,
73.02500153,-0.0008386716363,
73.04166412,-0.0008484892314,
73.05833435,-0.00082968059,
73.07499695,-0.0008423403488,
73.09166718,-0.0008470424218,
73.10832977,-0.0008407902205,
73.125,-0.0008478692034,
73.14167023,-0.0008336594328,
73.15833282,-0.000845853996,
73.17500305,-0.000832936028,
73.19166565,-0.0008605800685,
73.20833588,-0.0008454922936,
73.22499847,-0.0008492642664,
73.2416687,-0.0008389300201,
73.2583313,-0.0008433737676,
73.27500153,-0.0008350029238,
73.29166412,-0.0008506593877,
73.30833435,-0.0008389816503,
73.32499695,-0.0008569114725,
73.34166718,-0.0008396534249,
73.35832977,-0.0008465774008,
73.375,-0.0008486442384,
73.39167023,-0.0008297322784,
73.40833282,-0.0008392400341,
73.42500305,-0.0008498843526,
73.44166565,-0.00084373547,
73.45833588,-0.00083474454,
73.47499847,-0.000833246042,
73.4916687,-0.0008453372866,
73.5083313,-0.0008421853418,
