Baseline 100%T,,
Wavenumber (cm-1),%T,
6913.2,96.9106852226,
6915.6,96.9233811582,
6915.6,96.9233811582,
6918.0,96.8563079445,
6918.0,96.8563079445,
6920.4,96.8835711988,
6920.4,96.8835711988,
6922.8,96.9324767759,
6922.8,96.9324767759,
6925.2,96.9067157333,
6925.2,96.9067157333,
6927.6,96.9490349874,
6927.6,96.9490349874,
6930.0,96.9201385875,
6930.0,96.9201385875,
6932.4,96.9240069879,
6932.4,96.9240069879,
6934.8,96.9651400232,
6934.8,96.9651400232,
6937.2,96.8947947318,
6937.2,96.8947947318,
6939.6,96.9125092769,
6939.6,96.9125092769,
6942.0,96.9480335273,
6942.0,96.9480335273,
6944.4,96.9234884069,
6944.4,96.9234884069,
6946.9,96.9586908665,
6946.9,96.9586908665,
6949.3,96.9360351051,
6949.3,96.9360351051,
6951.7,96.9225227531,
6951.7,96.9225227531,
6954.1,96.9527960141,
6954.1,96.9527960141,
6956.5,96.9033180726,
6956.5,96.9033180726,
6958.9,96.9147681409,
6958.9,96.9147681409,
6961.4,96.9331026643,
6961.4,96.9331026643,
6963.8,96.9204187561,
6963.8,96.9204187561,
6966.2,96.9522596051,
6966.2,96.9522596051,
6968.6,96.9712256924,
6968.6,96.9712256924,
6971.1,96.9101667128,
6971.1,96.9101667128,
6973.5,96.9304322193,
6973.5,96.9304322193,
6975.9,96.9212829627,
6975.9,96.9212829627,
6978.4,96.9260811321,
6978.4,96.9260811321,
6980.8,96.9659865368,
6980.8,96.9659865368,
6983.2,96.8966186945,
6983.2,96.8966186945,
6985.7,96.9155371120,
6985.7,96.9155371120,
6988.1,96.9483852955,
6988.1,96.9483852955,
6990.6,96.9047606625,
6990.6,96.9047606625,
6993.0,96.9668746472,
6993.0,96.9668746472,
6995.5,96.9649254315,
6995.5,96.9649254315,
6997.9,96.9499826111,
6997.9,96.9499826111,
7000.4,96.9745398470,
7000.4,96.9745398470,
7002.8,96.9025552273,
7002.8,96.9025552273,
7005.3,96.9404458845,
7005.3,96.9404458845,
7007.7,96.9615579600,
7007.7,96.9615579600,
7010.2,96.9344378095,
7010.2,96.9344378095,
7012.6,96.9646989891,
7012.6,96.9646989891,
7015.1,96.9684242314,
7015.1,96.9684242314,
7017.5,96.9648838452,
7017.5,96.9648838452,
7020.0,96.9432413385,
7020.0,96.9432413385,
7022.5,96.9316900023,
7022.5,96.9316900023,
7024.9,96.9019293286,
7024.9,96.9019293286,
7027.4,96.9370127434,
7027.4,96.9370127434,
7029.9,96.9170391149,
7029.9,96.9170391149,
7032.3,96.9502747176,
7032.3,96.9502747176,
7034.8,96.9852627023,
7034.8,96.9852627023,
7037.3,96.9627439965,
7037.3,96.9627439965,
7039.8,96.9913839559,
7039.8,96.9913839559,
7042.3,96.9409882550,
7042.3,96.9409882550,
7044.7,96.9214558880,
7044.7,96.9214558880,
7047.2,96.9536960611,
7047.2,96.9536960611,
7049.7,96.8973814953,
7049.7,96.8973814953,
7052.2,96.9421744551,
7052.2,96.9421744551,
7054.7,96.9665527552,
7054.7,96.9665527552,
7057.2,96.9668567629,
7057.2,96.9668567629,
7059.7,96.9718932149,
7059.7,96.9718932149,
7062.1,96.9636202240,
7062.1,96.9636202240,
7064.6,96.9973861979,
7064.6,96.9973861979,
7067.1,96.9590366432,
7067.1,96.9590366432,
7069.6,96.9115077791,
7069.6,96.9115077791,
7072.1,96.9341993833,
7072.1,96.9341993833,
7074.6,96.9390154462,
7074.6,96.9390154462,
7077.1,96.9585835788,
7077.1,96.9585835788,
7079.6,96.9906807318,
7079.6,96.9906807318,
7082.2,96.9518541850,
7082.2,96.9518541850,
7084.7,96.9484089961,
7084.7,96.9484089961,
7087.2,97.0012306423,
7087.2,97.0012306423,
7089.7,96.9543516108,
7089.7,96.9543516108,
7092.2,96.9605029333,
7092.2,96.9605029333,
7094.7,96.9121576388,
7094.7,96.9121576388,
7097.2,96.9124675033,
7097.2,96.9124675033,
7099.8,96.9926893294,
7099.8,96.9926893294,
7102.3,96.9610870029,
7102.3,96.9610870029,
7104.8,96.9577013668,
7104.8,96.9577013668,
7107.3,96.9850956950,
7107.3,96.9850956950,
7109.8,96.9342769183,
7109.8,96.9342769183,
7112.4,96.9662427177,
7112.4,96.9662427177,
7114.9,96.9592988359,
7114.9,96.9592988359,
7117.4,96.8850195181,
7117.4,96.8850195181,
7120.0,96.9615043146,
7120.0,96.9615043146,
7122.5,96.9402671040,
7122.5,96.9402671040,
7125.0,96.9491838462,
7125.0,96.9491838462,
7127.6,97.0243454400,
7127.6,97.0243454400,
7130.1,96.9971417921,
7130.1,96.9971417921,
7132.7,96.9306469401,
7132.7,96.9306469401,
7135.2,96.8975067942,
7135.2,96.8975067942,
7137.8,96.8619584744,
7137.8,96.8619584744,
7140.3,96.8747317484,
7140.3,96.8747317484,
7142.9,96.9160317481,
7142.9,96.9160317481,
7145.4,97.0021486120,
7145.4,97.0021486120,
7148.0,97.0649480143,
7148.0,97.0649480143,
7150.5,97.0273553394,
7150.5,97.0273553394,
7153.1,97.0113932938,
7153.1,97.0113932938,
7155.6,96.9876110321,
7155.6,96.9876110321,
7158.2,96.9212233118,
7158.2,96.9212233118,
7160.8,96.8325138670,
7160.8,96.8325138670,
7163.3,96.8455075529,
7163.3,96.8455075529,
7165.9,96.8765139925,
7165.9,96.8765139925,
7168.5,96.9552098825,
7168.5,96.9552098825,
7171.0,96.9769835801,
7171.0,96.9769835801,
7173.6,96.9876349522,
7173.6,96.9876349522,
7176.2,97.0211207145,
7176.2,97.0211207145,
7178.8,96.9109416724,
7178.8,96.9109416724,
7181.3,96.8820036475,
7181.3,96.8820036475,
7183.9,96.9271243527,
7183.9,96.9271243527,
7186.5,96.9525515108,
7186.5,96.9525515108,
7189.1,96.9994902018,
7189.1,96.9994902018,
7191.7,97.0091997856,
7191.7,97.0091997856,
7194.2,96.9230710512,
7194.2,96.9230710512,
7196.8,96.9116925316,
7196.8,96.9116925316,
7199.4,96.8567133844,
7199.4,96.8567133844,
7202.0,96.8447148401,
7202.0,96.8447148401,
7204.6,96.9044863562,
7204.6,96.9044863562,
7207.2,96.9098269300,
7207.2,96.9098269300,
7209.8,96.9450533242,
7209.8,96.9450533242,
7212.4,96.9400226345,
7212.4,96.9400226345,
7215.0,96.8989253995,
7215.0,96.8989253995,
7217.6,96.9253956354,
7217.6,96.9253956354,
7220.2,96.8522370428,
7220.2,96.8522370428,
7222.8,96.8765794313,
7222.8,96.8765794313,
7225.4,96.8913258068,
7225.4,96.8913258068,
7228.0,96.8412219577,
7228.0,96.8412219577,
7230.7,96.8549906999,
7230.7,96.8549906999,
7233.3,96.8491017352,
7233.3,96.8491017352,
7235.9,96.7917204213,
7235.9,96.7917204213,
7238.5,96.9119608310,
7238.5,96.9119608310,
7241.1,96.9096660774,
7241.1,96.9096660774,
7243.8,96.9166278123,
7243.8,96.9166278123,
7246.4,96.8915938424,
7246.4,96.8915938424,
7249.0,96.8730926691,
7249.0,96.8730926691,
7251.6,96.9169139982,
7251.6,96.9169139982,
7254.3,96.9393669741,
7254.3,96.9393669741,
7256.9,96.8946814887,
7256.9,96.8946814887,
7259.5,96.9099640895,
7259.5,96.9099640895,
7262.2,96.8671024812,
7262.2,96.8671024812,
7264.8,96.8598246373,
7264.8,96.8598246373,
7267.4,96.9161510437,
7267.4,96.9161510437,
7270.1,96.8684018193,
7270.1,96.8684018193,
7272.7,96.8985557315,
7272.7,96.8985557315,
7275.4,96.8741238943,
7275.4,96.8741238943,
7278.0,96.8221604562,
7278.0,96.8221604562,
7280.7,96.9130277991,
7280.7,96.9130277991,
7283.3,96.8843102120,
7283.3,96.8843102120,
7286.0,96.8427419122,
7286.0,96.8427419122,
7288.6,96.9040453905,
7288.6,96.9040453905,
7291.3,96.8470572759,
7291.3,96.8470572759,
7293.9,96.8831122541,
7293.9,96.8831122541,
7296.6,96.7875003027,
7296.6,96.7875003027,
7299.3,96.8612908790,
7299.3,96.8612908790,
7301.9,96.8702853196,
7301.9,96.8702853196,
7304.6,96.9126522599,
7304.6,96.9126522599,
7307.3,96.8822240811,
7307.3,96.8822240811,
7309.9,96.8817591175,
7309.9,96.8817591175,
7312.6,96.8435406319,
7312.6,96.8435406319,
7315.3,96.8215525174,
7315.3,96.8215525174,
7318.0,96.9032586424,
7318.0,96.9032586424,
7320.6,96.9597756070,
7320.6,96.9597756070,
7323.3,97.0139145156,
7323.3,97.0139145156,
7326.0,96.9029247007,
7326.0,96.9029247007,
7328.7,96.8940257200,
7328.7,96.8940257200,
7331.4,96.9205320293,
7331.4,96.9205320293,
7334.1,96.9779373007,
7334.1,96.9779373007,
7336.8,96.9927490244,
7336.8,96.9927490244,
7339.4,97.1767783764,
7339.4,97.1767783764,
7342.1,96.9844759179,
7342.1,96.9844759179,
7344.8,96.9509840913,
7344.8,96.9509840913,
7347.5,97.0456599663,
7347.5,97.0456599663,
7350.2,97.0322132756,
7350.2,97.0322132756,
7352.9,97.1623719369,
7352.9,97.1623719369,
7355.6,97.1833943792,
7355.6,97.1833943792,
7358.4,97.1045076548,
7358.4,97.1045076548,
7361.1,97.2379684269,
7361.1,97.2379684269,
7363.8,97.1523403471,
7363.8,97.1523403471,
7366.5,97.2068667306,
7366.5,97.2068667306,
7369.2,97.2141026871,
7369.2,97.2141026871,
7371.9,97.2154915288,
7371.9,97.2154915288,
7374.6,97.2761571202,
7374.6,97.2761571202,
7377.4,97.2245455474,
7377.4,97.2245455474,
7380.1,97.2199500511,
7380.1,97.2199500511,
7382.8,97.2490786933,
7382.8,97.2490786933,
7385.5,97.2886503712,
7385.5,97.2886503712,
7388.3,97.2658276091,
7388.3,97.2658276091,
7391.0,97.3226309607,
7391.0,97.3226309607,
7393.7,97.2867370387,
7393.7,97.2867370387,
7396.4,97.3166108870,
7396.4,97.3166108870,
7399.2,97.3097919525,
7399.2,97.3097919525,
7401.9,97.2970963131,
7401.9,97.2970963131,
7404.7,97.3249137868,
7404.7,97.3249137868,
7407.4,97.3237514959,
7407.4,97.3237514959,
7410.2,97.3629950660,
7410.2,97.3629950660,
7412.9,97.3750770332,
7412.9,97.3750770332,
7415.6,97.3472475171,
7415.6,97.3472475171,
7418.4,97.3907649663,
7418.4,97.3907649663,
7421.2,97.3845184754,
7421.2,97.3845184754,
7423.9,97.3676144460,
7423.9,97.3676144460,
7426.7,97.4028886032,
7426.7,97.4028886032,
7429.4,97.4139629807,
7429.4,97.4139629807,
7432.2,97.4057673694,
7432.2,97.4057673694,
7434.9,97.4269569669,
7434.9,97.4269569669,
7437.7,97.4139095021,
7437.7,97.4139095021,
7440.5,97.4381565251,
7440.5,97.4381565251,
7443.2,97.4574506926,
7443.2,97.4574506926,
7446.0,97.4219083723,
7446.0,97.4219083723,
7448.8,97.4680244096,
7448.8,97.4680244096,
7451.6,97.4736631774,
7451.6,97.4736631774,
7454.3,97.4671482203,
7454.3,97.4671482203,
7457.1,97.4860130849,
7457.1,97.4860130849,
7459.9,97.4559902616,
7459.9,97.4559902616,
7462.7,97.4877595365,
7462.7,97.4877595365,
7465.5,97.5258708632,
7465.5,97.5258708632,
7468.3,97.4927306346,
7468.3,97.4927306346,
7471.0,97.5239039276,
7471.0,97.5239039276,
7473.8,97.5123823101,
7473.8,97.5123823101,
7476.6,97.5023925749,
7476.6,97.5023925749,
7479.4,97.5564300649,
7479.4,97.5564300649,
7482.2,97.5326658269,
7482.2,97.5326658269,
7485.0,97.5358008838,
7485.0,97.5358008838,
7487.8,97.5620210163,
7487.8,97.5620210163,
7490.6,97.5493253106,
7490.6,97.5493253106,
7493.4,97.5687147191,
7493.4,97.5687147191,
7496.3,97.6065874707,
7496.3,97.6065874707,
7499.1,97.5428283067,
7499.1,97.5428283067,
7501.9,97.5834191294,
7501.9,97.5834191294,
7504.7,97.6044654844,
7504.7,97.6044654844,
7507.5,97.5864053556,
7507.5,97.5864053556,
7510.3,97.6172625683,
7510.3,97.6172625683,
7513.1,97.5958407079,
7513.1,97.5958407079,
7516.0,97.5741504875,
7516.0,97.5741504875,
7518.8,97.6436614342,
7518.8,97.6436614342,
7521.6,97.6148307515,
7521.6,97.6148307515,
7524.5,97.6447404354,
7524.5,97.6447404354,
7527.3,97.6176559112,
7527.3,97.6176559112,
7530.1,97.6032138335,
7530.1,97.6032138335,
7533.0,97.6680517247,
7533.0,97.6680517247,
7535.8,97.6521968305,
7535.8,97.6521968305,
7538.6,97.6437866504,
7538.6,97.6437866504,
7541.5,97.6686417318,
7541.5,97.6686417318,
7544.3,97.6409793704,
7544.3,97.6409793704,
7547.2,97.6792513487,
7547.2,97.6792513487,
7550.0,97.6795316177,
7550.0,97.6795316177,
7552.9,97.6387381260,
7552.9,97.6387381260,
7555.7,97.6693869403,
7555.7,97.6693869403,
7558.6,97.6571976735,
7558.6,97.6571976735,
7561.4,97.6615489092,
7561.4,97.6615489092,
7564.3,97.6928293950,
7564.3,97.6928293950,
7567.2,97.6627349200,
7567.2,97.6627349200,
7570.0,97.6916074035,
7570.0,97.6916074035,
7572.9,97.6958334225,
7572.9,97.6958334225,
7575.8,97.6615667102,
7575.8,97.6615667102,
7578.6,97.6928293950,
7578.6,97.6928293950,
7581.5,97.6717411547,
7581.5,97.6717411547,
7584.4,97.6687311640,
7584.4,97.6687311640,
7587.3,97.7113783739,
7587.3,97.7113783739,
7590.1,97.6765035832,
7590.1,97.6765035832,
7593.0,97.6848363495,
7593.0,97.6848363495,
7595.9,97.7024853935,
7595.9,97.7024853935,
7598.8,97.6697325303,
7598.8,97.6697325303,
7601.7,97.6897299305,
7601.7,97.6897299305,
7604.6,97.6725756156,
7604.6,97.6725756156,
7607.5,97.6743817523,
7607.5,97.6743817523,
7610.4,97.7052330531,
7610.4,97.7052330531,
7613.2,97.6684450631,
7613.2,97.6684450631,
7616.1,97.6682661971,
7616.1,97.6682661971,
7619.0,97.6816713651,
7619.0,97.6816713651,
7622.0,97.6512373177,
7622.0,97.6512373177,
7624.9,97.6858496111,
7624.9,97.6858496111,
7627.8,97.6816236055,
7627.8,97.6816236055,
7630.7,97.6577758860,
7630.7,97.6577758860,
7633.6,97.6821542028,
7633.6,97.6821542028,
7636.5,97.6557732019,
7636.5,97.6557732019,
7639.4,97.6513623345,
7639.4,97.6513623345,
7642.3,97.6860999427,
7642.3,97.6860999427,
7645.3,97.6355315024,
7645.3,97.6355315024,
7648.2,97.6676583901,
7648.2,97.6676583901,
7651.1,97.6726950036,
7651.1,97.6726950036,
7654.0,97.6651191307,
7654.0,97.6651191307,
7657.0,97.6953507264,
7657.0,97.6953507264,
7659.9,97.6941942782,
7659.9,97.6941942782,
7662.8,97.6929724810,
7662.8,97.6929724810,
7665.8,97.7583288964,
7665.8,97.7583288964,
7668.7,97.7300048545,
7668.7,97.7300048545,
7671.7,97.7569878527,
7671.7,97.7569878527,
7674.6,97.7735638333,
7674.6,97.7735638333,
7677.5,97.7616548567,
7677.5,97.7616548567,
7680.5,97.8230774668,
7680.5,97.8230774668,
7683.4,97.8262245869,
7683.4,97.8262245869,
7686.4,97.8025078829,
7686.4,97.8025078829,
7689.4,97.8384972657,
7689.4,97.8384972657,
7692.3,97.8042780416,
7692.3,97.8042780416,
7695.3,97.8599369220,
7695.3,97.8599369220,
7698.2,97.8665291308,
7698.2,97.8665291308,
7701.2,97.8522002682,
7701.2,97.8522002682,
7704.2,97.8811384203,
7704.2,97.8811384203,
7707.1,97.8708863353,
7707.1,97.8708863353,
7710.1,97.8602051179,
7710.1,97.8602051179,
7713.1,97.9034721421,
7713.1,97.9034721421,
7716.0,97.8839933277,
7716.0,97.8839933277,
7719.0,97.8999973370,
7719.0,97.8999973370,
7722.0,97.9383884849,
7722.0,97.9383884849,
7725.0,97.8940486125,
7725.0,97.8940486125,
7728.0,97.9102610799,
7728.0,97.9102610799,
7731.0,97.9277492508,
7731.0,97.9277492508,
7734.0,97.9195177632,
7734.0,97.9195177632,
7736.9,97.9621826751,
7736.9,97.9621826751,
7739.9,97.9353606169,
7739.9,97.9353606169,
7742.9,97.9475736819,
7742.9,97.9475736819,
7745.9,97.9948400671,
7745.9,97.9948400671,
7748.9,97.9661703990,
7748.9,97.9661703990,
7751.9,97.9663430878,
7751.9,97.9663430878,
7754.9,97.9930399818,
7754.9,97.9930399818,
7758.0,97.9807138788,
7758.0,97.9807138788,
7761.0,98.0184852807,
7761.0,98.0184852807,
7764.0,98.0021416163,
7764.0,98.0021416163,
7767.0,97.9914307343,
7767.0,97.9914307343,
7770.0,98.0380654933,
7770.0,98.0380654933,
7773.0,98.0234027221,
7773.0,98.0234027221,
7776.0,98.0443417092,
7776.0,98.0443417092,
7779.1,98.0561436056,
7779.1,98.0561436056,
7782.1,98.0333924416,
7782.1,98.0333924416,
7785.1,98.0724096275,
7785.1,98.0724096275,
7788.2,98.0763732348,
7788.2,98.0763732348,
7791.2,98.0489850054,
7791.2,98.0489850054,
7794.2,98.0889440151,
7794.2,98.0889440151,
7797.3,98.0692625793,
7797.3,98.0692625793,
7800.3,98.0880498351,
7800.3,98.0880498351,
7803.4,98.1055737586,
7803.4,98.1055737586,
7806.4,98.0755746536,
7806.4,98.0755746536,
7809.4,98.1107234250,
7809.4,98.1107234250,
7812.5,98.1207727535,
7812.5,98.1207727535,
7815.6,98.1015622681,
7815.6,98.1015622681,
7818.6,98.1564163796,
7818.6,98.1564163796,
7821.7,98.1328309073,
7821.7,98.1328309073,
7824.7,98.1265902705,
7824.7,98.1265902705,
7827.8,98.1547714024,
7827.8,98.1547714024,
7830.9,98.1476188615,
7830.9,98.1476188615,
7833.9,98.1671869773,
7833.9,98.1671869773,
7837.0,98.1858670809,
7837.0,98.1858670809,
7840.1,98.1624364098,
7840.1,98.1624364098,
7843.1,98.2003509388,
7843.1,98.2003509388,
7846.2,98.2003271425,
7846.2,98.2003271425,
7849.3,98.1805681955,
7849.3,98.1805681955,
7852.4,98.2189178230,
7852.4,98.2189178230,
7855.5,98.1934189131,
7855.5,98.1934189131,
7858.5,98.2170343225,
7858.5,98.2170343225,
7861.6,98.2471466445,
7861.6,98.2471466445,
7864.7,98.2217311883,
7864.7,98.2217311883,
7867.8,98.2474207475,
7867.8,98.2474207475,
7870.9,98.2390702219,
7870.9,98.2390702219,
7874.0,98.2232868198,
7874.0,98.2232868198,
7877.1,98.2853174113,
7877.1,98.2853174113,
7880.2,98.2485174830,
7880.2,98.2485174830,
7883.3,98.2715129782,
7883.3,98.2715129782,
7886.4,98.2893586528,
7886.4,98.2893586528,
7889.5,98.2632577577,
7889.5,98.2632577577,
7892.7,98.2818365359,
7892.7,98.2818365359,
7895.8,98.3138918905,
7895.8,98.3138918905,
7898.9,98.2954919150,
7898.9,98.2954919150,
7902.0,98.3247577832,
7902.0,98.3247577832,
7905.1,98.3161985995,
7905.1,98.3161985995,
7908.3,98.2983530057,
7908.3,98.2983530057,
7911.4,98.3389854507,
7911.4,98.3389854507,
7914.5,98.3233034391,
7914.5,98.3233034391,
7917.7,98.3348548670,
7917.7,98.3348548670,
7920.8,98.3571708338,
7920.8,98.3571708338,
7923.9,98.3345628067,
7923.9,98.3345628067,
7927.1,98.3582794459,
7927.1,98.3582794459,
7930.2,98.3624399116,
7930.2,98.3624399116,
7933.4,98.3458519349,
7933.4,98.3458519349,
7936.5,98.3840823594,
7936.5,98.3840823594,
7939.7,98.3709276002,
7939.7,98.3709276002,
7942.8,98.3971774745,
7942.8,98.3971774745,
7946.0,98.4072387342,
7946.0,98.4072387342,
7949.1,98.3790278378,
7949.1,98.3790278378,
7952.3,98.4075904152,
7952.3,98.4075904152,
7955.4,98.4202325636,
7955.4,98.4202325636,
7958.6,98.3952939319,
7958.6,98.3952939319,
7961.8,98.4341680752,
7961.8,98.4341680752,
7965.0,98.4160065503,
7965.0,98.4160065503,
7968.1,98.4164535512,
7968.1,98.4164535512,
7971.3,98.4625458598,
7971.3,98.4625458598,
7974.5,98.4353840500,
7974.5,98.4353840500,
7977.7,98.4602212538,
7977.7,98.4602212538,
7980.8,98.4592140013,
7980.8,98.4592140013,
7984.0,98.4400451266,
7984.0,98.4400451266,
7987.2,98.4848975628,
7987.2,98.4848975628,
7990.4,98.4782933721,
7990.4,98.4782933721,
7993.6,98.4580457663,
7993.6,98.4580457663,
7996.8,98.4852790889,
7996.8,98.4852790889,
8000.0,98.4690189187,
8000.0,98.4690189187,
8003.2,98.5048293962,
8003.2,98.5048293962,
8006.4,98.5277414179,
8006.4,98.5277414179,
8009.6,98.4751760624,
8009.6,98.4751760624,
8012.8,98.5132932467,
8012.8,98.5132932467,
8016.0,98.5248327678,
8016.0,98.5248327678,
8019.2,98.5156178381,
8019.2,98.5156178381,
8022.5,98.5355436331,
8022.5,98.5355436331,
8025.7,98.5196948520,
8025.7,98.5196948520,
8028.9,98.5326051709,
8028.9,98.5326051709,
8032.1,98.5606431472,
8032.1,98.5606431472,
8035.4,98.5343396275,
8035.4,98.5343396275,
8038.6,98.5607803188,
8038.6,98.5607803188,
8041.8,98.5593259710,
8041.8,98.5593259710,
8045.1,98.5307753456,
8045.1,98.5307753456,
8048.3,98.5926449264,
8048.3,98.5926449264,
8051.5,98.5556542660,
8051.5,98.5556542660,
8054.8,98.5638022650,
8054.8,98.5638022650,
8058.0,98.5888839241,
8058.0,98.5888839241,
8061.3,98.5618770648,
8061.3,98.5618770648,
8064.5,98.6054599234,
8064.5,98.6054599234,
8067.8,98.5955119175,
8067.8,98.5955119175,
8071.0,98.5708475268,
8071.0,98.5708475268,
8074.3,98.6101508344,
8074.3,98.6101508344,
8077.5,98.6015856257,
8077.5,98.6015856257,
8080.8,98.6007093971,
8080.8,98.6007093971,
8084.1,98.6281097165,
8084.1,98.6281097165,
8087.3,98.5947846960,
8087.3,98.5947846960,
8090.6,98.6117064850,
8090.6,98.6117064850,
8093.9,98.6357927564,
8093.9,98.6357927564,
8097.2,98.6087918671,
8097.2,98.6087918671,
8100.4,98.6410081184,
8100.4,98.6410081184,
8103.7,98.6255348068,
8103.7,98.6255348068,
8107.0,98.6153424241,
8107.0,98.6153424241,
8110.3,98.6459851371,
8110.3,98.6459851371,
8113.6,98.6265420687,
8113.6,98.6265420687,
8116.9,98.6432552342,
8116.9,98.6432552342,
8120.2,98.6626506075,
8120.2,98.6626506075,
8123.5,98.6276089842,
8123.5,98.6276089842,
8126.8,98.6719369504,
8126.8,98.6719369504,
8130.1,98.6623942821,
8130.1,98.6623942821,
8133.4,98.6403584042,
8133.4,98.6403584042,
8136.7,98.6731827356,
8136.7,98.6731827356,
8140.0,98.6411989192,
8140.0,98.6411989192,
8143.3,98.6708522045,
8143.3,98.6708522045,
8146.6,98.6899435921,
8146.6,98.6899435921,
8150.0,98.6538589140,
8150.0,98.6538589140,
8153.3,98.6788809614,
8153.3,98.6788809614,
8156.6,98.6838817941,
8156.6,98.6838817941,
8159.9,98.6742317463,
8159.9,98.6742317463,
8163.3,98.7098037816,
8163.3,98.7098037816,
8166.6,98.6779690242,
8166.6,98.6779690242,
8169.9,98.6728310576,
8169.9,98.6728310576,
8173.3,98.7048208971,
8173.3,98.7048208971,
8176.6,98.6534356927,
8176.6,98.6534356927,
8180.0,98.6677944974,
8180.0,98.6677944974,
8183.3,98.6951709184,
8183.3,98.6951709184,
8186.7,98.6742317463,
8186.7,98.6742317463,
8190.0,98.7177431972,
8190.0,98.7177431972,
8193.4,98.6958563389,
8193.4,98.6958563389,
8196.7,98.6905455914,
8196.7,98.6905455914,
8200.1,98.7354159309,
8200.1,98.7354159309,
8203.4,98.6992836188,
8203.4,98.6992836188,
8206.8,98.7217724743,
8206.8,98.7217724743,
8210.2,98.7170815460,
8210.2,98.7170815460,
8213.6,98.6901580852,
8213.6,98.6901580852,
8216.9,98.7356543426,
8216.9,98.7356543426,
8220.3,98.7293481640,
8220.3,98.7293481640,
8223.7,98.7115561751,
8223.7,98.7115561751,
8227.1,98.7306832799,
8227.1,98.7306832799,
8230.5,98.6977100776,
8230.5,98.6977100776,
8233.8,98.7260341650,
8233.8,98.7260341650,
8237.2,98.7458229499,
8237.2,98.7458229499,
8240.6,98.6972868799,
8240.6,98.6972868799,
8244.0,98.7364053648,
8244.0,98.7364053648,
8247.4,98.7319111750,
8247.4,98.7319111750,
8250.8,98.7059772433,
8250.8,98.7059772433,
8254.2,98.7502038436,
8254.2,98.7502038436,
8257.6,98.7055182381,
8257.6,98.7055182381,
8261.0,98.7206876040,
8261.0,98.7206876040,
8264.5,98.7522781016,
8264.5,98.7522781016,
8267.9,98.7163960839,
8267.9,98.7163960839,
8271.3,98.7500071142,
8271.3,98.7500071142,
8274.7,98.7539351043,
8274.7,98.7539351043,
8278.1,98.7216592129,
8278.1,98.7216592129,
8281.6,98.7455129405,
8281.6,98.7455129405,
8285.0,98.7392128022,
8285.0,98.7392128022,
8288.4,98.7232088954,
8288.4,98.7232088954,
8291.9,98.7532495981,
8291.9,98.7532495981,
8295.3,98.7070798386,
8295.3,98.7070798386,
8298.8,98.7389325629,
8298.8,98.7389325629,
8302.2,98.7433254322,
8302.2,98.7433254322,
8305.6,98.7016081541,
8305.6,98.7016081541,
8309.1,98.7516999734,
8309.1,98.7516999734,
8312.6,98.7515807480,
8312.6,98.7515807480,
8316.0,98.7362444460,
8316.0,98.7362444460,
8319.5,98.7755715506,
8319.5,98.7755715506,
8322.9,98.7159312086,
8322.9,98.7159312086,
8326.4,98.7340927138,
8326.4,98.7340927138,
8329.9,98.7546801240,
8329.9,98.7546801240,
8333.3,98.7119615469,
8333.3,98.7119615469,
8336.8,99.5077490923,
8336.8,99.5077490923,
8340.3,99.5014428904,
8340.3,99.5014428904,
8343.8,99.4832992786,
8343.8,99.4832992786,
8347.2,99.4770645961,
8347.2,99.4770645961,
8350.7,99.5143950053,
8350.7,99.5143950053,
8354.2,99.4800865833,
8354.2,99.4800865833,
8357.7,99.4984746102,
8357.7,99.4984746102,
8361.2,99.5312631078,
8361.2,99.5312631078,
8364.7,99.4875967767,
8364.7,99.4875967767,
8368.2,99.5297789653,
8368.2,99.5297789653,
8371.7,99.5167613056,
8371.7,99.5167613056,
8375.2,99.4748950128,
8375.2,99.4748950128,
8378.7,99.5075762472,
8378.7,99.5075762472,
8382.2,99.4919002212,
8382.2,99.4919002212,
8385.7,99.5063781819,
8385.7,99.5063781819,
8389.3,99.5163082934,
8389.3,99.5163082934,
8392.8,99.4828582056,
8392.8,99.4828582056,
8396.3,99.5012700560,
8396.3,99.5012700560,
8399.8,99.4977593450,
8399.8,99.4977593450,
8403.4,99.4810640663,
8403.4,99.4810640663,
8406.9,99.4996249449,
8406.9,99.4996249449,
8410.4,99.4680106506,
8410.4,99.4680106506,
8414.0,99.4586109952,
8414.0,99.4586109952,
8417.5,99.4921326721,
8417.5,99.4921326721,
8421.1,99.4672715545,
8421.1,99.4672715545,
8424.6,99.4822621465,
8424.6,99.4822621465,
8428.2,99.4847536069,
8428.2,99.4847536069,
8431.7,99.4493186470,
8431.7,99.4493186470,
8435.3,99.4924366514,
8435.3,99.4924366514,
8438.8,99.4620680685,
8438.8,99.4620680685,
8442.4,99.4468211965,
8442.4,99.4468211965,
8445.9,99.4761288035,
8445.9,99.4761288035,
8449.5,99.4405269591,
8449.5,99.4405269591,
8453.1,99.4594216377,
8453.1,99.4594216377,
8456.7,99.4585573544,
8456.7,99.4585573544,
8460.2,99.4277894671,
8460.2,99.4277894671,
8463.8,99.4470119566,
8463.8,99.4470119566,
8467.4,99.4199454909,
8467.4,99.4199454909,
8471.0,99.4191110257,
8471.0,99.4191110257,
8474.6,99.4595467831,
8474.6,99.4595467831,
8478.2,99.4290352003,
8478.2,99.4290352003,
8481.8,99.4105100867,
8481.8,99.4105100867,
8485.4,99.4291663309,
8485.4,99.4291663309,
8489.0,99.4015633970,
