Baseline 100%T,,
Wavelength (nm),%T,
2476.0,99.0444540496,
2475.5,99.0367233557,
2475.5,99.0367233557,
2475.0,99.0020573435,
2475.0,99.0020573435,
2474.5,99.0380167537,
2474.5,99.0380167537,
2474.0,99.0233421371,
2474.0,99.0233421371,
2473.5,99.0328073721,
2473.5,99.0328073721,
2473.0,99.0630507315,
2473.0,99.0630507315,
2472.5,99.0110636213,
2472.5,99.0110636213,
2472.0,99.0034938091,
2472.0,99.0034938091,
2471.5,99.0078807202,
2471.5,99.0078807202,
2471.0,98.9930569799,
2471.0,98.9930569799,
2470.5,99.0193903721,
2470.5,99.0193903721,
2470.0,99.0031122923,
2470.0,99.0031122923,
2469.5,98.9595710871,
2469.5,98.9595710871,
2469.0,99.0269720177,
2469.0,99.0269720177,
2468.5,99.0296661384,
2468.5,99.0296661384,
2468.0,99.0184008630,
2468.0,99.0184008630,
2467.5,99.0385532321,
2467.5,99.0385532321,
2467.0,99.0074157461,
2467.0,99.0074157461,
2466.5,99.0483224904,
2466.5,99.0483224904,
2466.0,99.0687012576,
2466.0,99.0687012576,
2465.5,99.0430653094,
2465.5,99.0430653094,
2465.0,99.0519821750,
2465.0,99.0519821750,
2464.5,99.0280091814,
2464.5,99.0280091814,
2464.0,99.0390777138,
2464.0,99.0390777138,
2463.5,99.0605056782,
2463.5,99.0605056782,
2463.0,99.0207790989,
2463.0,99.0207790989,
2462.5,99.0159570725,
2462.5,99.0159570725,
2462.0,99.0230679928,
2462.0,99.0230679928,
2461.5,99.0000308079,
2461.5,99.0000308079,
2461.0,99.0198493504,
2461.0,99.0198493504,
2460.5,99.0044295609,
2460.5,99.0044295609,
2460.0,98.9900826910,
2460.0,98.9900826910,
2459.5,99.0369558049,
2459.5,99.0369558049,
2459.0,99.0104019150,
2459.0,99.0104019150,
2458.5,99.0059376102,
2458.5,99.0059376102,
2458.0,99.0300298127,
2458.0,99.0300298127,
2457.5,98.9824950606,
2457.5,98.9824950606,
2457.0,99.0249753387,
2457.0,99.0249753387,
2456.5,98.9937007382,
2456.5,98.9937007382,
2456.0,98.9725410651,
2456.0,98.9725410651,
2455.5,98.9944577564,
2455.5,98.9944577564,
2455.0,98.9700615835,
2455.0,98.9700615835,
2454.5,98.9613712071,
2454.5,98.9613712071,
2454.0,98.9719569780,
2454.0,98.9719569780,
2453.5,98.9223897274,
2453.5,98.9223897274,
2453.0,98.9302336955,
2453.0,98.9302336955,
2452.5,98.9367663552,
2452.5,98.9367663552,
2452.0,98.8967239869,
2452.0,98.8967239869,
2451.5,98.9333212816,
2451.5,98.9333212816,
2451.0,98.9058673486,
2451.0,98.9058673486,
2450.5,98.9007771123,
2450.5,98.9007771123,
2450.0,98.9246130235,
2450.0,98.9246130235,
2449.5,98.8937139951,
2449.5,98.8937139951,
2449.0,98.8961160642,
2449.0,98.8961160642,
2448.5,98.9187180730,
2448.5,98.9187180730,
2448.0,98.8978147153,
2448.0,98.8978147153,
2447.5,98.9099740877,
2447.5,98.9099740877,
2447.0,98.8777697559,
2447.0,98.8777697559,
2446.5,98.8664388619,
2446.5,98.8664388619,
2446.0,98.8872766357,
2446.0,98.8872766357,
2445.5,98.8381862987,
2445.5,98.8381862987,
2445.0,98.8407969644,
2445.0,98.8407969644,
2444.5,98.8417804593,
2444.5,98.8417804593,
2444.0,98.7989306648,
2444.0,98.7989306648,
2443.5,98.8194882582,
2443.5,98.8194882582,
2443.0,98.8071024843,
2443.0,98.8071024843,
2442.5,98.7815142117,
2442.5,98.7815142117,
2442.0,98.8095223677,
2442.0,98.8095223677,
2441.5,98.7872243074,
2441.5,98.7872243074,
2441.0,98.8111555388,
2441.0,98.8111555388,
2440.5,98.8248765153,
2440.5,98.8248765153,
2440.0,98.7785399239,
2440.0,98.7785399239,
2439.5,98.7976074437,
2439.5,98.7976074437,
2439.0,98.8150000344,
2439.0,98.8150000344,
2438.5,98.8112508921,
2438.5,98.8112508921,
2438.0,98.8135040051,
2438.0,98.8135040051,
2437.5,98.7731993097,
2437.5,98.7731993097,
2437.0,98.7730324004,
2437.0,98.7730324004,
2436.5,98.8042593216,
2436.5,98.8042593216,
2436.0,98.7644552678,
2436.0,98.7644552678,
2435.5,98.7730502987,
2435.5,98.7730502987,
2435.0,98.7707197386,
2435.0,98.7707197386,
2434.5,98.7445831299,
2434.5,98.7445831299,
2434.0,98.7580418882,
2434.0,98.7580418882,
2433.5,98.7374544124,
2433.5,98.7374544124,
2433.0,98.7332582881,
2433.0,98.7332582881,
2432.5,98.7664818529,
2432.5,98.7664818529,
2432.0,98.7484574346,
2432.0,98.7484574346,
2431.5,98.7615406888,
2431.5,98.7615406888,
2431.0,98.7853587190,
2431.0,98.7853587190,
2430.5,98.7428605361,
2430.5,98.7428605361,
2430.0,98.7735093003,
2430.0,98.7735093003,
2429.5,98.7545490356,
2429.5,98.7545490356,
2429.0,98.7449586740,
2429.0,98.7449586740,
2428.5,98.8008319982,
2428.5,98.8008319982,
2428.0,98.7453162205,
2428.0,98.7453162205,
2427.5,98.7443924467,
2427.5,98.7443924467,
2427.0,98.7702309909,
2427.0,98.7702309909,
2426.5,98.7258911530,
2426.5,98.7258911530,
2426.0,98.7420022150,
2426.0,98.7420022150,
2425.5,98.7382292688,
2425.5,98.7382292688,
2425.0,98.7104653841,
2425.0,98.7104653841,
2424.5,98.7455963719,
2424.5,98.7455963719,
2424.0,98.7343788676,
2424.0,98.7343788676,
2423.5,98.7373650593,
2423.5,98.7373650593,
2423.0,98.7720847501,
2423.0,98.7720847501,
2422.5,98.7333417094,
2422.5,98.7333417094,
2422.0,98.7563252012,
2422.0,98.7563252012,
2421.5,98.7602412650,
2421.5,98.7602412650,
2421.0,98.7575650632,
2421.0,98.7575650632,
2420.5,98.7901032062,
2420.5,98.7901032062,
2420.0,98.7610339846,
2420.0,98.7610339846,
2419.5,98.7527787256,
2419.5,98.7527787256,
2419.0,98.7709760277,
2419.0,98.7709760277,
2418.5,98.7337648500,
2418.5,98.7337648500,
2418.0,98.7383126940,
2418.0,98.7383126940,
2417.5,98.7550557065,
2417.5,98.7550557065,
2417.0,98.7328529348,
2417.0,98.7328529348,
2416.5,98.7463474695,
2416.5,98.7463474695,
2416.0,98.7282276417,
2416.0,98.7282276417,
2415.5,98.7086951233,
2415.5,98.7086951233,
2415.0,98.7324475831,
2415.0,98.7324475831,
2414.5,98.7205326386,
2414.5,98.7205326386,
2414.0,98.7717211757,
2414.0,98.7717211757,
2413.5,98.7765550322,
2413.5,98.7765550322,
2413.0,98.7352847624,
2413.0,98.7352847624,
2412.5,98.7783968359,
2412.5,98.7783968359,
2412.0,98.7640857915,
2412.0,98.7640857915,
2411.5,98.7596034724,
2411.5,98.7596034724,
2411.0,98.7689911821,
2411.0,98.7689911821,
2410.5,98.7524390466,
2410.5,98.7524390466,
2410.0,98.7587749731,
2410.0,98.7587749731,
2409.5,98.7922310544,
2409.5,98.7922310544,
2409.0,98.7424015710,
2409.0,98.7424015710,
2408.5,98.7232566353,
2408.5,98.7232566353,
2408.0,98.7296700849,
2408.0,98.7296700849,
2407.5,98.7265765750,
2407.5,98.7265765750,
2407.0,98.7770855400,
2407.0,98.7770855400,
2406.5,98.7476348520,
2406.5,98.7476348520,
2406.0,98.7511516015,
2406.0,98.7511516015,
2405.5,98.7573444939,
2405.5,98.7573444939,
2405.0,98.7444341618,
2405.0,98.7444341618,
2404.5,98.7997710481,
2404.5,98.7997710481,
2404.0,98.8082289872,
2404.0,98.8082289872,
2403.5,98.7631857745,
2403.5,98.7631857745,
2403.0,98.7784922630,
2403.0,98.7784922630,
2402.5,98.7845540472,
2402.5,98.7845540472,
2402.0,98.7785279557,
2402.0,98.7785279557,
2401.5,98.7958848784,
2401.5,98.7958848784,
2401.0,98.7234651670,
2401.0,98.7234651670,
2400.5,98.7466693402,
2400.5,98.7466693402,
2400.0,98.7788140265,
2400.0,98.7788140265,
2399.5,98.7564802230,
2399.5,98.7564802230,
2399.0,98.7702369215,
2399.0,98.7702369215,
2398.5,98.7099230623,
2398.5,98.7099230623,
2398.0,98.7414062541,
2398.0,98.7414062541,
2397.5,98.7778067983,
2397.5,98.7778067983,
2397.0,98.7654268841,
2397.0,98.7654268841,
2396.5,98.7773239466,
2396.5,98.7773239466,
2396.0,98.7638950706,
2396.0,98.7638950706,
2395.5,98.7510800244,
2395.5,98.7510800244,
2395.0,98.8139391437,
2395.0,98.8139391437,
2394.5,98.7936377813,
2394.5,98.7936377813,
2394.0,98.7710952764,
2394.0,98.7710952764,
2393.5,98.7787783340,
2393.5,98.7787783340,
2393.0,98.7543404383,
2393.0,98.7543404383,
2392.5,98.7671017927,
2392.5,98.7671017927,
2392.0,98.7886607275,
2392.0,98.7886607275,
2391.5,98.7354338224,
2391.5,98.7354338224,
2391.0,98.7524807651,
2391.0,98.7524807651,
2390.5,98.7608790617,
2390.5,98.7608790617,
2390.0,98.7481713457,
2390.0,98.7481713457,
2389.5,98.7591028142,
2389.5,98.7591028142,
2389.0,98.7238586262,
2389.0,98.7238586262,
2388.5,98.7415849678,
2388.5,98.7415849678,
2388.0,98.7882316318,
2388.0,98.7882316318,
2387.5,98.7767756442,
2387.5,98.7767756442,
2387.0,98.7930774186,
2387.0,98.7930774186,
2386.5,98.7679839479,
2386.5,98.7679839479,
2386.0,98.7486421961,
2386.0,98.7486421961,
2385.5,98.8098859750,
2385.5,98.8098859750,
2385.0,98.7780391696,
2385.0,98.7780391696,
2384.5,98.7759650056,
2384.5,98.7759650056,
2384.0,98.7477957892,
2384.0,98.7477957892,
2383.5,98.7322211417,
2383.5,98.7322211417,
2383.0,98.7693727496,
2383.0,98.7693727496,
2382.5,98.7754106741,
2382.5,98.7754106741,
2382.0,98.7093448645,
2382.0,98.7093448645,
2381.5,98.7408995473,
2381.5,98.7408995473,
2381.0,98.7285077446,
2381.0,98.7285077446,
2380.5,98.7483084606,
2380.5,98.7483084606,
2380.0,98.7877309341,
2380.0,98.7877309341,
2379.5,98.7167478113,
2379.5,98.7167478113,
2379.0,98.7286150860,
2379.0,98.7286150860,
2378.5,98.7720251250,
2378.5,98.7720251250,
2378.0,98.7448632790,
2378.0,98.7448632790,
2377.5,98.7820267405,
2377.5,98.7820267405,
2377.0,98.7664401283,
2377.0,98.7664401283,
2376.5,98.7430930368,
2376.5,98.7430930368,
2376.0,98.7828731232,
2376.0,98.7828731232,
2375.5,98.7533092117,
2375.5,98.7533092117,
2375.0,98.7427473563,
2375.0,98.7427473563,
2374.5,98.7387239985,
2374.5,98.7387239985,
2374.0,98.7232983417,
2374.0,98.7232983417,
2373.5,98.7366675993,
2373.5,98.7366675993,
2373.0,98.7446128812,
2373.0,98.7446128812,
2372.5,98.7110913227,
2372.5,98.7110913227,
2372.0,98.7442374441,
2372.0,98.7442374441,
2371.5,98.7197578152,
2371.5,98.7197578152,
2371.0,98.7362920864,
2371.0,98.7362920864,
2370.5,98.7769067621,
2370.5,98.7769067621,
2370.0,98.7295031432,
2370.0,98.7295031432,
2369.5,98.7332403973,
2369.5,98.7332403973,
2369.0,98.7615824111,
2369.0,98.7615824111,
2368.5,98.7393379412,
2368.5,98.7393379412,
2368.0,98.7789213165,
2368.0,98.7789213165,
2367.5,98.7281441192,
2367.5,98.7281441192,
2367.0,98.7117647878,
2367.0,98.7117647878,
2366.5,98.7498819616,
2366.5,98.7498819616,
2366.0,98.7234771286,
2366.0,98.7234771286,
2365.5,98.7065136167,
2365.5,98.7065136167,
2365.0,98.7108886383,
2365.0,98.7108886383,
2364.5,98.6711025214,
2364.5,98.6711025214,
2364.0,98.7248897571,
2364.0,98.7248897571,
2363.5,98.7248301604,
2363.5,98.7248301604,
2363.0,98.6795068054,
2363.0,98.6795068054,
2362.5,98.7170874734,
2362.5,98.7170874734,
2362.0,98.7223923452,
2362.0,98.7223923452,
2361.5,98.7296223420,
2361.5,98.7296223420,
2361.0,98.7516164309,
2361.0,98.7516164309,
2360.5,98.6849367384,
2360.5,98.6849367384,
2360.0,98.7300753195,
2360.0,98.7300753195,
2359.5,98.7494707164,
2359.5,98.7494707164,
2359.0,98.7156152597,
2359.0,98.7156152597,
2358.5,98.7137973832,
2358.5,98.7137973832,
2358.0,98.7078011146,
2358.0,98.7078011146,
2357.5,98.6888766372,
2357.5,98.6888766372,
2357.0,98.7168729220,
2357.0,98.7168729220,
2356.5,98.6699461604,
2356.5,98.6699461604,
2356.0,98.6897408454,
2356.0,98.6897408454,
2355.5,98.7096726472,
2355.5,98.7096726472,
2355.0,98.6911892872,
2355.0,98.6911892872,
2354.5,98.7172484667,
2354.5,98.7172484667,
2354.0,98.7209558302,
2354.0,98.7209558302,
2353.5,98.6946105849,
2353.5,98.6946105849,
2353.0,98.7497568090,
2353.0,98.7497568090,
2352.5,98.7486124438,
2352.5,98.7486124438,
2352.0,98.7528503040,
2352.0,98.7528503040,
2351.5,98.7785041255,
2351.5,98.7785041255,
2351.0,98.7354635710,
2351.0,98.7354635710,
2350.5,98.7262367746,
2350.5,98.7262367746,
2350.0,98.7662970578,
2350.0,98.7662970578,
2349.5,98.7266957703,
2349.5,98.7266957703,
2349.0,98.7381159886,
2349.0,98.7381159886,
2348.5,98.7068236095,
2348.5,98.7068236095,
2348.0,98.7045586413,
2348.0,98.7045586413,
2347.5,98.7403213797,
2347.5,98.7403213797,
2347.0,98.6897289939,
2347.0,98.6897289939,
2346.5,98.6704707000,
2346.5,98.6704707000,
2346.0,98.6900031677,
2346.0,98.6900031677,
2345.5,98.6729383382,
2345.5,98.6729383382,
2345.0,98.7181603435,
2345.0,98.7181603435,
2344.5,98.6725807364,
2344.5,98.6725807364,
2344.0,98.6357331080,
2344.0,98.6357331080,
2343.5,98.6709475280,
2343.5,98.6709475280,
2343.0,98.6544251513,
2343.0,98.6544251513,
2342.5,98.6542701840,
2342.5,98.6542701840,
2342.0,98.6456513255,
2342.0,98.6456513255,
2341.5,98.5761106115,
2341.5,98.5761106115,
2341.0,98.6038625039,
2341.0,98.6038625039,
2340.5,98.5991656548,
2340.5,98.5991656548,
2340.0,98.5631703910,
2340.0,98.5631703910,
2339.5,98.5629677990,
2339.5,98.5629677990,
2339.0,98.5368788752,
2339.0,98.5368788752,
2338.5,98.5537230960,
2338.5,98.5537230960,
2338.0,98.5709905254,
2338.0,98.5709905254,
2337.5,98.5159218442,
2337.5,98.5159218442,
2337.0,98.5346019592,
2337.0,98.5346019592,
2336.5,98.5608636998,
2336.5,98.5608636998,
2336.0,98.5249519307,
2336.0,98.5249519307,
2335.5,98.5620141325,
2335.5,98.5620141325,
2335.0,98.5428690927,
2335.0,98.5428690927,
2334.5,98.5076904538,
2334.5,98.5076904538,
2334.0,98.5513329360,
2334.0,98.5513329360,
2333.5,98.5001206827,
2333.5,98.5001206827,
2333.0,98.5138356501,
2333.0,98.5138356501,
2332.5,98.5312879469,
2332.5,98.5312879469,
2332.0,98.4814107804,
2332.0,98.4814107804,
2331.5,98.5071896992,
2331.5,98.5071896992,
2331.0,98.4852254449,
2331.0,98.4852254449,
2330.5,98.4614014444,
2330.5,98.4614014444,
2330.0,98.5201000698,
2330.0,98.5201000698,
2329.5,98.4890341324,
2329.5,98.4890341324,
2329.0,98.5213816501,
2329.0,98.5213816501,
2328.5,98.5383867761,
2328.5,98.5383867761,
2328.0,98.4858155299,
2328.0,98.4858155299,
2327.5,98.5177099855,
2327.5,98.5177099855,
2327.0,98.5352575272,
2327.0,98.5352575272,
2326.5,98.5246241276,
2326.5,98.5246241276,
2326.0,98.5492468373,
2326.0,98.5492468373,
2325.5,98.4965323979,
2325.5,98.4965323979,
2325.0,98.5079407791,
2325.0,98.5079407791,
2324.5,98.5474347714,
2324.5,98.5474347714,
2324.0,98.4982967413,
2324.0,98.4982967413,
2323.5,98.5107660143,
2323.5,98.5107660143,
2323.0,98.5383212698,
2323.0,98.5383212698,
2322.5,98.5178291398,
2322.5,98.5178291398,
2322.0,98.5434949195,
2322.0,98.5434949195,
2321.5,98.4948336690,
2321.5,98.4948336690,
2321.0,98.5010266461,
2321.0,98.5010266461,
2320.5,98.5601902074,
2320.5,98.5601902074,
2320.0,98.5663771483,
2320.0,98.5663771483,
2319.5,98.5806405181,
2319.5,98.5806405181,
2319.0,98.5676348114,
2319.0,98.5676348114,
2318.5,98.5385895288,
2318.5,98.5385895288,
2318.0,98.5889494639,
2318.0,98.5889494639,
2317.5,98.5706031716,
2317.5,98.5706031716,
2317.0,98.5653161791,
2317.0,98.5653161791,
2316.5,98.5971212536,
2316.5,98.5971212536,
2316.0,98.5590875623,
2316.0,98.5590875623,
2315.5,98.5658406911,
2315.5,98.5658406911,
2315.0,98.5860108891,
2315.0,98.5860108891,
2314.5,98.5544443084,
2314.5,98.5544443084,
2314.0,98.5924005172,
2314.0,98.5924005172,
2313.5,98.5956131939,
2313.5,98.5956131939,
2313.0,98.5797643696,
2313.0,98.5797643696,
2312.5,98.6170768567,
2312.5,98.6170768567,
2312.0,98.5882937500,
2312.0,98.5882937500,
2311.5,98.5794961043,
2311.5,98.5794961043,
2311.0,98.6297071057,
2311.0,98.6297071057,
2310.5,98.5922813783,
2310.5,98.5922813783,
2310.0,98.6315489208,
2310.0,98.6315489208,
2309.5,98.6318826847,
2309.5,98.6318826847,
2309.0,98.5760390554,
2309.0,98.5760390554,
2308.5,98.6225486134,
2308.5,98.6225486134,
2308.0,98.5988676291,
2308.0,98.5988676291,
2307.5,98.5502302842,
2307.5,98.5502302842,
2307.0,98.6089169467,
2307.0,98.6089169467,
2306.5,98.5668540014,
2306.5,98.5668540014,
2306.0,98.5565364350,
2306.0,98.5565364350,
2305.5,98.5743344105,
2305.5,98.5743344105,
2305.0,98.5496222725,
2305.0,98.5496222725,
2304.5,98.5819100963,
2304.5,98.5819100963,
2304.0,98.5704898721,
2304.0,98.5704898721,
2303.5,98.5228120921,
2303.5,98.5228120921,
2303.0,98.5547781285,
2303.0,98.5547781285,
2302.5,98.5241770577,
2302.5,98.5241770577,
2302.0,98.5196649573,
2302.0,98.5196649573,
2301.5,98.5374868083,
2301.5,98.5374868083,
2301.0,98.5078156163,
2301.0,98.5078156163,
2300.5,98.5087514362,
2300.5,98.5087514362,
2300.0,98.5189735772,
2300.0,98.5189735772,
2299.5,98.4383046249,
2299.5,98.4383046249,
2299.0,98.4548568904,
2299.0,98.4548568904,
2298.5,98.4529793161,
2298.5,98.4529793161,
2298.0,98.4263003290,
2298.0,98.4263003290,
2297.5,98.4589934651,
2297.5,98.4589934651,
2297.0,98.4135150528,
2297.0,98.4135150528,
2296.5,98.4212756141,
2296.5,98.4212756141,
2296.0,98.4515488326,
2296.0,98.4515488326,
2295.5,98.3957469578,
2295.5,98.3957469578,
2295.0,98.4037340212,
2295.0,98.4037340212,
2294.5,98.4103977887,
2294.5,98.4103977887,
2294.0,98.3665704937,
2294.0,98.3665704937,
2293.5,98.3788490419,
2293.5,98.3788490419,
2293.0,98.3470499467,
2293.0,98.3470499467,
2292.5,98.3252882895,
2292.5,98.3252882895,
2292.0,98.3756125224,
2292.0,98.3756125224,
2291.5,98.3353138357,
2291.5,98.3353138357,
2291.0,98.3278393350,
2291.0,98.3278393350,
2290.5,98.3126640290,
2290.5,98.3126640290,
2290.0,98.2794582385,
2290.0,98.2794582385,
2289.5,98.3128726421,
2289.5,98.3128726421,
2289.0,98.2932448170,
2289.0,98.2932448170,
2288.5,98.2470035888,
2288.5,98.2470035888,
2288.0,98.2730150269,
2288.0,98.2730150269,
2287.5,98.2491850532,
2287.5,98.2491850532,
2287.0,98.2558190756,
2287.0,98.2558190756,
2286.5,98.2873976072,
2286.5,98.2873976072,
2286.0,98.2321382014,
2286.0,98.2321382014,
2285.5,98.2278049364,
2285.5,98.2278049364,
2285.0,98.2173859556,
2285.0,98.2173859556,
2284.5,98.1791973577,
2284.5,98.1791973577,
2284.0,98.1932342426,
2284.0,98.1932342426,
2283.5,98.1801687957,
2283.5,98.1801687957,
2283.0,98.1192409439,
2283.0,98.1192409439,
2282.5,98.1755912892,
2282.5,98.1755912892,
2282.0,98.1431603111,
2282.0,98.1431603111,
2281.5,98.1212973196,
2281.5,98.1212973196,
2281.0,98.1275797058,
2281.0,98.1275797058,
2280.5,98.0775952006,
2280.5,98.0775952006,
2280.0,98.0856477261,
2280.0,98.0856477261,
2279.5,98.1155573345,
2279.5,98.1155573345,
2279.0,98.0284332965,
2279.0,98.0284332965,
2278.5,98.0700493319,
2278.5,98.0700493319,
2278.0,98.0295657422,
2278.0,98.0295657422,
2277.5,98.0557144324,
2277.5,98.0557144324,
2277.0,98.0636894559,
2277.0,98.0636894559,
2276.5,98.0142236557,
2276.5,98.0142236557,
2276.0,97.9855239423,
2276.0,97.9855239423,
2275.5,98.0183125000,
2275.5,98.0183125000,
2275.0,97.9617952976,
2275.0,97.9617952976,
2274.5,97.9802608725,
2274.5,97.9802608725,
2274.0,97.9405521752,
2274.0,97.9405521752,
2273.5,97.9143856920,
2273.5,97.9143856920,
2273.0,97.9560673742,
2273.0,97.9560673742,
2272.5,97.9216873364,
2272.5,97.9216873364,
2272.0,97.8920637557,
2272.0,97.8920637557,
2271.5,97.9150294696,
2271.5,97.9150294696,
2271.0,97.8768945209,
2271.0,97.8768945209,
2270.5,97.8773117873,
2270.5,97.8773117873,
2270.0,97.8887379769,
2270.0,97.8887379769,
2269.5,97.8705704678,
2269.5,97.8705704678,
2269.0,97.9050039423,
2269.0,97.9050039423,
2268.5,97.8805899503,
2268.5,97.8805899503,
2268.0,97.8683054853,
2268.0,97.8683054853,
2267.5,97.9131281750,
2267.5,97.9131281750,
2267.0,97.8916525143,
2267.0,97.8916525143,
2266.5,97.9002713112,
2266.5,97.9002713112,
2266.0,97.9251026425,
2266.0,97.9251026425,
2265.5,97.8964687022,
2265.5,97.8964687022,
2265.0,97.9526877476,
2265.0,97.9526877476,
2264.5,97.9364932473,
2264.5,97.9364932473,
2264.0,97.9442953759,
2264.0,97.9442953759,
2263.5,97.9858935528,
2263.5,97.9858935528,
2263.0,97.9873776827,
2263.0,97.9873776827,
2262.5,98.0082631566,
2262.5,98.0082631566,
2262.0,98.0153023390,
2262.0,98.0153023390,
2261.5,98.0057179854,
2261.5,98.0057179854,
2261.0,98.0527401302,
2261.0,98.0527401302,
2260.5,98.0516911031,
2260.5,98.0516911031,
2260.0,98.0331241914,
2260.0,98.0331241914,
2259.5,98.0888605075,
2259.5,98.0888605075,
2259.0,98.0886579439,
2259.0,98.0886579439,
2258.5,98.0920136537,
2258.5,98.0920136537,
2258.0,98.1350302497,
2258.0,98.1350302497,
2257.5,98.1056928353,
2257.5,98.1056928353,
2257.0,98.1398224240,
2257.0,98.1398224240,
2256.5,98.1615365077,
2256.5,98.1615365077,
2256.0,98.1262028742,
2256.0,98.1262028742,
2255.5,98.1712222036,
2255.5,98.1712222036,
2255.0,98.1656967559,
2255.0,98.1656967559,
2254.5,98.1774210452,
2254.5,98.1774210452,
2254.0,98.2074319273,
2254.0,98.2074319273,
2253.5,98.1715320943,
2253.5,98.1715320943,
2253.0,98.1883645011,
2253.0,98.1883645011,
2252.5,98.2129095983,
2252.5,98.2129095983,
2252.0,98.2003509388,
2252.0,98.2003509388,
2251.5,98.2286334050,
2251.5,98.2286334050,
2251.0,98.2146383220,
2251.0,98.2146383220,
2250.5,98.2055843432,
2250.5,98.2055843432,
2250.0,98.2477605856,
2250.0,98.2477605856,
2249.5,98.2235491659,
2249.5,98.2235491659,
2249.0,98.2466876661,
2249.0,98.2466876661,
2248.5,98.2678651660,
2248.5,98.2678651660,
2248.0,98.2282757281,
2248.0,98.2282757281,
2247.5,98.2706248256,
2247.5,98.2706248256,
2247.0,98.2865333388,
2247.0,98.2865333388,
2246.5,98.2657194264,
2246.5,98.2657194264,
2246.0,98.2950985824,
2246.0,98.2950985824,
2245.5,98.2824742990,
2245.5,98.2824742990,
2245.0,98.3003437817,
2245.0,98.3003437817,
2244.5,98.3156859578,
2244.5,98.3156859578,
2244.0,98.2732295619,
2244.0,98.2732295619,
2243.5,98.3059286680,
2243.5,98.3059286680,
2243.0,98.3244419267,
2243.0,98.3244419267,
2242.5,98.3107268685,
2242.5,98.3107268685,
2242.0,98.3541309676,
2242.0,98.3541309676,
2241.5,98.3252346272,
2241.5,98.3252346272,
2241.0,98.3298778363,
2241.0,98.3298778363,
2240.5,98.3657658582,
2240.5,98.3657658582,
2240.0,98.3356654705,
2240.0,98.3356654705,
2239.5,98.3635961490,
2239.5,98.3635961490,
2239.0,98.3718335355,
2239.0,98.3718335355,
2238.5,98.3470737785,
2238.5,98.3470737785,
2238.0,98.4077990188,
2238.0,98.4077990188,
2237.5,98.3832300052,
2237.5,98.3832300052,
2237.0,98.3910083282,
2237.0,98.3910083282,
2236.5,98.4134852958,
2236.5,98.4134852958,
2236.0,98.3749330176,
2236.0,98.3749330176,
2235.5,98.4174669087,
2235.5,98.4174669087,
2235.0,98.4350323751,
2235.0,98.4350323751,
2234.5,98.4091043568,
2234.5,98.4091043568,
2234.0,98.4448373121,
2234.0,98.4448373121,
2233.5,98.4310030860,
2233.5,98.4310030860,
2233.0,98.4445274030,
2233.0,98.4445274030,
2232.5,98.4850525808,
2232.5,98.4850525808,
2232.0,98.4518110495,
2232.0,98.4518110495,
2231.5,98.4558164876,
2231.5,98.4558164876,
2231.0,98.4814644223,
2231.0,98.4814644223,
2230.5,98.4792172964,
2230.5,98.4792172964,
2230.0,98.5079049731,
2230.0,98.5079049731,
2229.5,98.4956681915,
2229.5,98.4956681915,
2229.0,98.4582185830,
2229.0,98.4582185830,
2228.5,98.5197544303,
2228.5,98.5197544303,
2228.0,98.5046566032,
2228.0,98.5046566032,
2227.5,98.5198199243,
2227.5,98.5198199243,
2227.0,98.5418140822,
2227.0,98.5418140822,
2226.5,98.5025763507,
2226.5,98.5025763507,
2226.0,98.5421836779,
2226.0,98.5421836779,
2225.5,98.5636353924,
2225.5,98.5636353924,
2225.0,98.5229850225,
2225.0,98.5229850225,
2224.5,98.5731363780,
2224.5,98.5731363780,
2224.0,98.5645830506,
2224.0,98.5645830506,
2223.5,98.5733509343,
2223.5,98.5733509343,
2223.0,98.6069738430,
2223.0,98.6069738430,
2222.5,98.5686599772,
2222.5,98.5686599772,
2222.0,98.6077964168,
2222.0,98.6077964168,
2221.5,98.6236810489,
2221.5,98.6236810489,
2221.0,98.5855877475,
2221.0,98.5855877475,
2220.5,98.6244082719,
2220.5,98.6244082719,
2220.0,98.6246169120,
2220.0,98.6246169120,
2219.5,98.6112833389,
2219.5,98.6112833389,
2219.0,98.6539363444,
2219.0,98.6539363444,
2218.5,98.6237644830,
2218.5,98.6237644830,
2218.0,98.6602007871,
2218.0,98.6602007871,
2217.5,98.6900448598,
2217.5,98.6900448598,
2217.0,98.6545324118,
2217.0,98.6545324118,
2216.5,98.6836075316,
2216.5,98.6836075316,
2216.0,98.7168431791,
2216.0,98.7168431791,
2215.5,98.6794412054,
2215.5,98.6794412054,
2215.0,98.7160802393,
2215.0,98.7160802393,
2214.5,98.7005114407,
2214.5,98.7005114407,
2214.0,98.7109840004,
2214.0,98.7109840004,
2213.5,98.7514615229,
2213.5,98.7514615229,
2213.0,98.7200915600,
2213.0,98.7200915600,
2212.5,98.7277567827,
2212.5,98.7277567827,
2212.0,98.7433195032,
2212.0,98.7433195032,
2211.5,98.7168609613,
2211.5,98.7168609613,
2211.0,98.7524032574,
2211.0,98.7524032574,
2210.5,98.7606883470,
2210.5,98.7606883470,
2210.0,98.7607240332,
2210.0,98.7607240332,
2209.5,98.7845420785,
2209.5,98.7845420785,
2209.0,98.7485825853,
2209.0,98.7485825853,
2208.5,98.7804353573,
2208.5,98.7804353573,
2208.0,98.7980425125,
2208.0,98.7980425125,
2207.5,98.7641810991,
2207.5,98.7641810991,
